"gamma","lambda_0","theta"
16.2214820700809,14.7178755789917,1.21374171340941
17.52207292011,14.1764604197403,1.14192641110944
16.7403789783068,13.9764394103186,1.14701108808693
16.5387101239409,14.8883545299015,1.23736520387601
17.7827953624666,14.632468398579,1.30318850513272
17.2767731244854,14.2257247806271,1.27298066214942
18.7568239563247,14.6935434274137,1.4370587022482
17.1074188015144,14.3614198969339,1.20298702458555
18.0970820375928,14.7044983696029,1.30558509928581
16.0185355890035,14.9057006112824,1.27845250074584
16.7143796390988,14.5210329224991,1.23705904115232
18.4942670937731,14.396370153276,1.41966372335406
16.2061664679507,14.8674729759257,1.25394989824884
17.0945178717018,14.1704219067517,1.22550512017137
17.2778145860928,14.3122361343985,1.20069719471708
17.3451709572906,14.6118220168929,1.25086349427838
16.2826065024167,14.6895416959365,1.14111794956306
17.3533900381588,14.603141874756,1.24298855156219
17.3770326617863,14.2224910210352,1.19187109111345
17.4972114187311,14.3236480011543,1.27934739134955
16.8007328079716,14.7089059619994,1.25351240267045
16.3175068761113,15.248737400235,1.33385984877498
16.8350134786431,14.4620179275535,1.27437858278808
18.0137187296946,14.3822447330574,1.31525485720871
15.9580502379056,14.7654412626496,1.21872237165545
17.9795695385427,14.4102195440175,1.31739176764512
16.596761206953,14.9028294279887,1.27511539265725
17.4998005307826,14.5614405910035,1.31105618376232
16.125894711875,14.9579791629476,1.28501059217288
16.9929010465345,13.8880071676612,1.08442419143537
18.2284645000619,14.4961445833483,1.35171100454647
16.4474701503941,14.4864052235814,1.19695470248097
16.1963306195976,14.5809378200856,1.14332372262644
16.8669967873425,14.5265244258195,1.24022093153777
16.0540140978323,14.9766760749248,1.28488764559196
17.1585552839622,13.9626071743133,1.13727852149062
16.7951151340001,15.2063391163934,1.38849502582593
16.4285976406037,14.9138472825755,1.29717435950006
17.4425381493008,15.4252036964294,1.47442683905976
17.3769957498183,14.4713792219286,1.25502809215651
16.1390665256055,14.7915920749307,1.23340114561627
17.7790723999898,14.5299987178669,1.36917846211502
17.0100847617871,14.8113126059838,1.33134492090567
17.4610054902243,14.3828989314934,1.26013275939707
17.3653491971266,15.1672760620465,1.40840407356038
16.3936165132576,14.5399662218221,1.18648431648011
16.3137531644991,14.7372761578359,1.24673303206648
17.165814154174,14.2801640999263,1.226519396165
16.8755089631642,14.9026324262426,1.3272859917845
15.817155659904,15.257921744898,1.31441966475868
19.2563656961714,14.8068757453044,1.53146623140001
17.1303768393386,15.12665105936,1.40394533953309
16.839626667174,15.1242151618474,1.38115016054677
16.7785982489682,14.5871433570731,1.16210154655169
17.9116239397889,14.6670538347892,1.39740489888588
17.9629680282515,14.2695084759155,1.26131186073627
16.7342538412021,14.7974532544131,1.32273203010523
15.9089418257151,15.2175583445486,1.31686078855285
16.9872235451345,14.5430439947879,1.26203475464399
15.8070998303465,15.1548129359334,1.3065383833336
17.5165704799337,14.8052887285716,1.35043250659164
15.7129172475535,14.3987325069586,1.12479078789841
16.5486131863609,15.2197114541303,1.40584100169345
17.2418174030618,14.6402601140568,1.27395755638281
17.559726847746,14.390220707314,1.28450933545484
16.9680432278219,14.2857298983597,1.25091328665645
17.3111237123166,14.3189826024156,1.22672511185154
17.0814294036291,14.2529683483698,1.20101794443133
16.2708097928469,14.5179740295993,1.14790668913456
18.3046041364777,13.8377673083811,1.19442514619381
18.0131851131874,14.0299788534195,1.25637100366175
15.8966654682235,14.5096500393641,1.19150700244273
17.1231280224642,14.4593789456772,1.23618451285965
17.3320731803691,14.3006303641481,1.29242540112057
18.0561171987089,14.6524943056157,1.39710016140909
18.7799242057495,14.9035760267128,1.50902128315577
16.3772827590674,14.736127027204,1.22734718901419
16.548162311596,14.5774361994067,1.2518041815447
17.0173380140352,14.5125251068502,1.26657193975968
15.2931427836134,14.6985090687832,1.17515809403405
16.3993666445952,14.5802352117947,1.2710873866158
16.5000407384296,14.216692553921,1.17674923664318
18.703586431441,16.642178592155,1.6253465017749
17.9890566111614,14.3661351910747,1.33284105104944
19.0473899650456,15.2866904788779,1.55742884383395
18.6170888625852,14.4086142120727,1.37449844599392
16.657172458508,14.4610496929708,1.2174509568356
17.0287402837143,14.7310642215021,1.38592769339053
14.9032004799197,14.9098746829097,1.11139152265255
17.2862644733649,13.6446880330659,1.07664344146826
16.2505137854569,14.9448604355617,1.22969107759061
16.0296854493726,14.7662790253045,1.23519741775939
17.5800007387692,14.2853499691349,1.2940572018292
16.5141883012293,15.3478756778933,1.3702397122224
17.44165802252,14.878438418017,1.37688527341828
16.7979838131542,14.6444986438665,1.28486593326989
17.7250800939813,14.5812996173955,1.35420947109777
16.9776257185232,14.5454549109291,1.24500873613816
16.4500713214367,14.486548145749,1.16030947390753
16.6109336951015,14.3760185902092,1.22325754760486
16.5354889895293,15.2135879848851,1.3390601487905
16.9093041689806,14.3771753986255,1.2691784726167
17.7022836953713,14.518800847113,1.31987183540089
17.5325888748185,13.7335016631385,1.2257332643297
17.9445047867448,14.3234541674024,1.36649406102176
18.575331780679,15.1506526445105,1.45738505191069
16.7619144305297,15.089346376911,1.35988763589208
16.9110277905024,14.558599030671,1.25475682268516
15.8696079584299,14.7448261767163,1.11987670484742
16.0456661702984,14.6479282873614,1.16670198551432
17.267054054235,14.0422102047231,1.20215477027204
17.1640880977268,14.1754928596623,1.21401741215709
16.6848202654911,14.8874078922013,1.25838030335782
16.4974424105961,14.8817080984007,1.315274390327
17.1621162297209,14.4729852484919,1.2367806292514
17.6586416135035,14.4782942809848,1.25471802200163
18.492404596645,14.7649353798905,1.43938599002357
19.4429851965519,15.6317499593924,1.63052458114562
15.7362923391676,14.8569930641616,1.25384222768623
16.6421038824026,14.6561179389299,1.25685061626256
16.231759352918,14.9629744831228,1.30642836256441
18.4342011243171,14.210479229004,1.29934285747303
16.3217425128244,14.3722253092183,1.11473797211088
16.0826589646889,14.4794786263824,1.17314647637219
17.3586384286196,14.6759379657052,1.30562494436405
16.4988485723199,15.1304461599786,1.33380972629426
17.32654403491,14.5212934628467,1.25713642429661
15.806807184262,15.3069693632829,1.30345923023771
16.200403763027,14.7935859854661,1.26920418074075
15.6617241031194,14.9185576334747,1.23544569508896
16.8726371236612,14.916405256533,1.28299249748609
17.1487089287786,13.7658827960037,1.10596072525999
16.7929551160838,13.9873815046832,1.17985430587879
16.3442113985659,14.6373584500422,1.27568176404508
15.9922064355062,14.713670236886,1.21690334819793
16.7600074704732,13.9917619519919,1.11405937346518
16.3543844603625,14.6592003343097,1.26754504762059
15.3255760347988,15.0547100198387,1.2066195278305
16.6191072442529,14.981814656521,1.29653920677858
18.713706627867,14.4868248040315,1.34551710421827
16.1188612389262,14.7093532444866,1.24454498693441
17.4886990285575,15.1544581278502,1.44037489988335
16.9375204503102,14.5238677287944,1.32241516483113
18.031482660733,16.4715435119442,1.6196621786371
16.1751891432241,14.7719750446139,1.2220353272784
16.3104727046289,14.4430665719007,1.23570215489728
16.5010706322538,14.9528083052737,1.33187395667219
16.9399898623559,13.9372479256873,1.1371219270898
16.934213061017,14.4392555130458,1.26889073618231
16.4676342978374,14.5807882485786,1.23956019689011
16.4129997178029,14.7362351431283,1.28374387743543
18.5679728051567,14.3503061571299,1.33507343937784
16.1533430201204,14.856017431478,1.34134696345958
16.1072073381893,14.1586839333053,1.11032299471867
17.7673291931682,14.8346765155342,1.43376229751903
15.6880322167501,14.9244491824025,1.22021400595982
17.9637219956713,14.7811950780548,1.40434347856051
17.2662151087794,15.2435023773703,1.38969307534619
17.7651871692597,14.8509255762634,1.37077150505423
16.6548922184565,15.071695407441,1.36438109429325
15.5823014248962,14.4145249256622,1.12082540686487
17.2905097166554,14.6710085910931,1.29625988357785
17.3069176870853,14.7425042709084,1.36436811527781
17.5166202386986,14.2751130716403,1.23485955048848
17.0274898368262,14.1718418243275,1.21906703040018
15.9583341883536,15.3897222300401,1.32504743943564
16.347365451646,14.250499814864,1.1820337642596
16.7441056621755,14.4422095658062,1.28484834052755
17.9874597152747,13.9872028707898,1.20410742575859
18.4854976093474,14.9528668554825,1.47518866239185
17.7062263380941,14.1530987322371,1.21340091602468
16.5054913508072,15.2644511393825,1.42014186622296
19.0262251108959,15.3117824593878,1.51939981112577
17.8786264639947,14.6631828618645,1.37503771482289
17.1021145669902,14.272777160615,1.18736141563866
18.5599635211332,15.2885439518641,1.50387056693101
17.5850472111984,13.7588283117358,1.21522436565008
16.5719137100022,14.6930435723986,1.24022364762411
16.1755518471271,14.6366739530671,1.26025727932482
16.97019825549,14.3243205024276,1.27442579731934
17.3289620930016,14.0681643055664,1.14774249135808
16.5042974414828,15.4598089973677,1.38290967133877
17.5095899910488,14.8950052605669,1.4230780841722
17.8318747158291,14.2972068621664,1.24239967009994
17.2046879220587,14.5769116715794,1.25975486422669
16.331649631858,14.5829373603153,1.23572217943152
18.7578123298452,15.1247461425773,1.49927221169534
16.5064457856588,14.6410517455104,1.22526660504154
19.0961488529552,14.5884153495402,1.37757645701165
16.4382737756948,14.1876570835918,1.21762238856082
17.206359687255,14.6731857568768,1.34148006013612
18.1372725312763,14.3429538941102,1.30061234218234
16.0223571186789,14.3818126339865,1.10947831163711
16.6811893429726,14.7535051685189,1.35097365778176
16.351540926927,14.1715785590195,1.15790373836045
16.9754618673319,14.3010731591247,1.24013210164124
17.4012185968593,14.7660391584239,1.35879343465193
17.0137829097587,13.7888868616094,1.08579937523823
16.3347377950217,14.4949488568485,1.19037707330293
18.4302904759258,14.3905777041594,1.32856076653589
17.6888772226982,15.0327782523165,1.47240630625742
17.0930581108787,14.9360597701333,1.41409171014722
18.5740366862681,14.4555791057007,1.39679537971068
17.5989487721245,14.5141974828081,1.24741115411395
17.4825773462366,13.8945945321235,1.19307930163801
16.8705994645441,14.1656203569917,1.20269116363646
17.7268574929714,14.4967830141194,1.31401853388741
18.017089762021,15.5080124416175,1.46643191478159
17.213160961204,14.9947320917491,1.3834818621444
16.7890646707482,14.5966046240766,1.27952231420414
16.5103966501647,14.5006576793598,1.24541898588559
17.0771575896329,14.3068093731773,1.2176949741244
16.3550630772912,15.2860839010592,1.29270161868573
18.7466064363128,14.8367789110529,1.4711353418809
16.8057856148418,14.6807631453768,1.2848858212936
16.5135145212763,14.9143032072663,1.2651218965386
16.5748844153418,14.5661376393135,1.29628265887662
15.7435875415443,13.87320914869,1.00995095327159
18.8499534194473,14.2953134749213,1.36916080068324
19.5853008746244,15.5735700650482,1.64186437218667
16.3616347130019,14.5334981695354,1.18158523219244
17.6131057388222,14.4664614808554,1.29076510550911
16.5625530884597,14.4184008163236,1.17410024829747
16.3257078975436,14.4109718054305,1.17409004299905
16.333602952367,14.2697022894747,1.07846642466634
16.2926407785744,14.9869115285935,1.22060521603016
17.6286912800234,13.9359770495946,1.21798108450189
16.961611757738,14.8430460151947,1.3013686702048
15.8520928869188,14.756949635607,1.18391997384534
15.6408116960509,14.8929629451304,1.16432563024294
17.3409991824745,14.2355922986996,1.25976384099426
17.7812548681588,14.3305564531832,1.25417684720594
17.568254660326,13.9938344536501,1.13372210357339
17.9370795164493,14.6044586195669,1.3780402416175
16.8893213954733,14.8608039543171,1.34086597072785
17.7074853334398,15.374995443686,1.4166399884176
17.4562963416109,14.8713322703702,1.3513492357777
16.9980281517021,14.3693800863597,1.2112773858285
15.982903319936,14.0801033186248,1.06391391116895
17.6035695358754,14.2882191888143,1.24288241596015
18.4520640320979,14.4145289408789,1.39463255739575
16.4725891598843,15.0350054898609,1.32631409835445
17.6057964156776,14.5101814268767,1.24213481961937
15.9860044094105,15.0172370145398,1.25396945321539
17.6099518308135,14.4583272432995,1.3026820983242
16.3192578081168,14.8136818612578,1.2496304500573
16.5762947847429,14.6960675876307,1.18183010322504
18.1479020966719,14.9274772357149,1.32265752663126
17.1714373333404,14.1528935366607,1.23074112269996
17.5213244092306,14.5781950346583,1.32361828420093
16.385544102505,14.4052480905831,1.23429313502151
18.1466716808704,14.1040202984889,1.27688943177773
16.3916464174476,15.3243537040675,1.34052928998019
16.8018489476929,14.2937316823377,1.18259210526912
19.1980570741507,15.4458951536755,1.63024111765642
18.0283744653172,13.8843274961357,1.23732552984056
16.2171864990016,14.7115113976731,1.15638653473516
17.7893532844765,15.3667113025561,1.38795105565121
16.516312255402,15.3130635081049,1.33023366349542
16.5987146782303,14.2320898883291,1.16789307537699
18.6378010148334,14.4498564953313,1.31644641881575
17.8149073206065,14.7290651409334,1.34591070388482
16.8349041814634,14.4695297535658,1.17783241511686
16.3099822470594,14.1779041361957,1.09328379638916
16.6887694569017,14.0024860964456,1.10314696945598
16.2435840924629,14.7175216250389,1.17589244455225
17.2178655115061,14.48557251669,1.2236999049738
16.727834292855,15.3553997347137,1.40869600213171
18.3436517500872,15.1858356865432,1.55780810297664
17.0176006581693,14.1882062654465,1.17064275233054
17.4627091917707,14.8866163097819,1.32016795440368
16.8468145649217,14.8680745376881,1.32190733820764
17.8869144498212,14.9885739443406,1.40064280249574
16.4106952324661,14.7075981470493,1.30580881375202
16.5089101338411,14.3929297028201,1.18844115728667
16.4081173066391,14.5026335669151,1.16248019101965
17.8925720330841,14.7409467479932,1.39610477052594
16.9934477510097,14.3609342594208,1.24670811468661
17.5041662878068,14.3975537796376,1.33748270982891
16.7282700923985,14.9393732300125,1.30757398353048
16.5092960565031,14.7774564281766,1.31906193862223
19.1290887937415,14.5363936820812,1.46241377325352
16.8426396300774,14.337855508297,1.16034223743932
17.81261528232,14.9069729529429,1.40326082735126
15.8250011145928,14.9117441675564,1.24731286019141
16.1612792717118,14.2767714550362,1.13376561154033
17.2032409324551,14.2298387957209,1.18636048755658
16.7438742443325,14.6857462575294,1.3098772803277
17.1153635397424,14.7186812766217,1.30673742258517
16.217192663878,14.9827793612567,1.2788350832807
16.6233112649573,14.7143889083724,1.28942228661358
16.6621087472289,14.4528132600192,1.26169693107797
16.2878039016579,14.4984126393128,1.20515401474971
16.2576629487875,14.4744036080889,1.19406112322546
17.3350924177695,14.7457607779902,1.31137566260763
18.1116757783891,14.7878982718083,1.39431748532462
19.1985576369413,15.1739120601057,1.5148938127169
17.3559056476443,14.2429901895456,1.18711375729595
17.8393529487719,15.8639571562208,1.53888910181927
16.2045717596388,14.7128376898018,1.26598609214082
16.8872109451391,13.8399802444766,1.07788937795068
18.3655241086547,14.268604920855,1.33855639930179
19.5107615808159,15.3882206894076,1.54226806236492
18.0780918752452,14.8734832954682,1.40064180690421
17.8165251192325,15.0766806280927,1.50186057331599
17.0889944329081,14.6326630989859,1.25847842450161
17.4060934147673,14.3049623721055,1.21784656115367
17.7358254715137,13.7803299246267,1.14284278431073
19.2987548260551,14.9427860560608,1.47912967380408
16.180043361466,15.0865931735112,1.36065700226289
16.6459194718409,14.2664395812992,1.12628320857994
16.857742885264,14.4546382089806,1.28911149583496
16.1925081477884,14.5349388461624,1.1370886962071
15.3304735777919,14.6276413445168,1.15190060524195
15.5655721255162,15.0846864268729,1.26973218606574
16.7365836721537,14.5486567107485,1.25813455378268
17.4317285364873,14.596000921054,1.3293160374941
17.8294595022881,14.4012671282079,1.3512018360284
17.0344882254157,17.0158475822381,1.68899795680429
17.5980238881027,15.1932519823287,1.45394983996421
16.8403774971218,14.2916697948214,1.2104946680056
18.658821893749,15.1942133269435,1.55309454091797
16.903417139427,14.924499220209,1.34506751066632
18.2770885721764,14.5617391628082,1.37717003523406
17.1917397281611,14.9513364999249,1.3485698020481
17.2211180433157,14.8613464564417,1.3663052132564
17.5889272201694,14.0599915880596,1.13738255602943
17.2386474652224,14.338436785562,1.24727338780721
16.8925349671414,14.8703357380246,1.332371988908
16.7434195031064,14.5900134078167,1.1451111020453
16.7440837807267,14.5254690795209,1.23917058593347
16.4954521373015,14.6989299276818,1.28750682949111
16.5594003952815,13.9501743875042,1.10715672851007
17.6444265336909,14.0484382254111,1.27800945717414
16.6421072385083,14.2780835792923,1.13963454095474
16.5011896555616,14.7095474861444,1.24624904395892
18.6683718627049,16.8327274103639,1.76756021089144
18.4496733218985,13.697872422647,1.26025071491112
18.4339505183627,14.8901083895906,1.39236824106262
17.3746064404792,14.4140446429454,1.31173909706472
17.7007018593479,15.3475002754567,1.4705874623878
17.9309946071796,14.440647530254,1.35160474343018
16.6161014415687,15.2279346521725,1.3500699685151
16.9916630535214,15.004616450817,1.36582932797212
16.2906505250186,15.3927464861154,1.35425718015806
17.3815190427223,14.659509388697,1.37187368454839
17.4399554591675,14.3595607777957,1.30860758227558
18.4651618538845,14.5989787492725,1.32584138689818
16.5160979828693,14.2491986435936,1.18165506877154
17.2782291145297,14.6550249929293,1.31957495965251
18.1961343238768,14.4979284160342,1.39566950575451
17.762866152586,14.5336621654827,1.33659235038295
17.1802489854247,15.0409586686738,1.38933764038402
15.5874857733451,15.1879618339963,1.29002062844464
16.2081507705438,14.8618880264996,1.24426439171273
16.205617518491,14.7618491141944,1.23998056318318
15.9943255062762,14.6809718101628,1.18920125684914
16.5612867029434,14.6819970198885,1.23341608684983
16.6340093247918,14.4388631754097,1.30429962561082
17.2833594208472,14.2510717631814,1.19109715473051
16.3215963809967,13.8379746350101,1.08127661123187
17.9720539989606,14.333183135406,1.30012444785767
17.4744330290183,14.0454966965955,1.2196030384038
17.1685874809874,14.6995994383019,1.36812348376395
16.918683827499,13.7777627383802,1.06484282769558
16.8674716197946,14.492927405545,1.3009495770672
16.127188249268,14.7811804600732,1.23327884454857
18.043815581904,15.1712325432394,1.45921923756563
17.2153050540048,15.0324549025246,1.39710662870367
17.3412228977409,14.0814283926131,1.18862510108649
16.3151915710289,15.5253537402926,1.37405722662831
16.8881810311029,14.7340705067138,1.28596116288847
16.0806351866692,14.5199413034461,1.21232290465205
19.1927071016333,14.3838402589096,1.42584560749904
16.2009173386962,15.4740943667424,1.39502741427101
17.3340590972361,14.4324704749294,1.17399017225005
16.9120466752508,14.8729776520744,1.37479709845343
17.6583439868599,13.9728363302505,1.27965622667425
16.9065445689071,15.0782915172652,1.39358393869709
17.3635902208604,13.9297075769371,1.14875546260822
17.0386527084689,14.736801895637,1.29209968885636
16.3892312758944,14.5633803838461,1.20084227615941
18.584869564645,14.1686383621126,1.29893436173404
16.1838971514683,14.5311354633991,1.22169076145019
18.1157715476347,14.5779323277217,1.32392867172799
18.6526310442369,14.7500183190732,1.46878444598538
16.99834769599,14.3681507558797,1.24590693407453
18.5641066115624,15.3548559443669,1.47476990381607
16.4944612172625,14.7652842663518,1.29165882545793
15.7718159882924,14.2156357498535,1.08248293683589
16.6925854236821,14.3923594210822,1.25101094310783
17.8366354287108,14.4654379522247,1.32369221014932
16.9899894789233,14.9678234208024,1.3617920290519
17.091439069139,14.4445697552035,1.16100698603111
17.9394865548428,14.4525525210304,1.25466829681855
18.1406330748044,14.4049216566536,1.34389532444429
17.0633906928107,14.7617851995281,1.32121242338161
15.424204725529,15.3326041126061,1.28957809264508
17.7991691648458,14.7833513769428,1.34609271503601
15.7188642730111,14.4794834291367,1.14036106676803
18.4540153389119,14.5965993146404,1.4189642712299
17.9824590109105,15.2212999096926,1.43151127051322
15.4504323482575,15.1919396238874,1.27084813318566
17.492242114489,14.4926905306689,1.29613993418614
16.7503893061653,14.4295194797617,1.23818857459252
18.5860844696724,14.5449356396628,1.35732740696373
16.36632704397,14.7625196020104,1.25526758595588
17.514680922003,14.1913188185476,1.27140297146999
15.4785958688731,14.6622173461009,1.17453982593237
18.5985224736744,15.1232973269466,1.43603159761472
16.6992636466985,14.8255002696659,1.28610280659156
16.9369284924011,14.5917438110431,1.302970998594
17.7721121862658,14.2243573492125,1.27489978486389
17.1253511870241,14.8008432663414,1.33563110082919
16.7167730164518,14.6264567072076,1.21213737782054
16.530002614727,14.095099301111,1.16107397533035
17.7240060110869,14.4766916772117,1.30133791846678
18.5414845115381,14.8420704734277,1.43356625893903
16.9121981145895,15.2354763307362,1.38879476143708
17.373465417073,14.2134336476799,1.24305625209181
16.2188707873103,14.5682658144907,1.20332507183895
15.7799966977804,15.1677327796345,1.2976788877529
17.5025441305932,14.9705497116592,1.42278769984104
16.6276035307935,14.5984834896709,1.25687211841709
16.8708090092123,14.223967911522,1.20274476348283
16.6968867161921,14.4179848594875,1.24897072721145
16.608635423232,15.120017801512,1.3381786302964
15.266852166595,14.8989856405851,1.15809598280375
16.4514374678747,14.6952573051425,1.26348248250703
16.472198791616,15.0611340107863,1.35070863756415
16.6335600541058,14.3166069106644,1.19588796490122
18.1919091233705,15.2229106459716,1.46012682424377
16.8018425690991,14.9983142287903,1.31224258297833
16.9850358774526,14.9575077697427,1.33837049286757
17.4676848017865,14.6118110304273,1.27342745094468
17.1171475595573,13.9233239339965,1.18791198302491
17.5429665445137,14.7400697141955,1.3334662590395
17.4941590894247,14.6186033971603,1.30011260668659
15.7039048101198,14.5542559258708,1.20711155089906
15.9855064235619,15.3237896595234,1.32173126473884
16.8590427423333,13.9378881422256,1.12585453459457
17.826976592768,15.3705822726575,1.49153031555595
16.8779381400347,14.3118912595754,1.15512687033967
17.7558102659858,14.7224122397349,1.38213089826747
16.947892850478,14.5734658591137,1.2921213664849
18.1566103641344,14.7474479203068,1.35670910553144
17.4599701982446,13.9025369958697,1.12854351026563
18.2694144504021,14.4187515992874,1.38651252494227
18.7283266187443,14.7742290771191,1.41221352199405
15.2941064042309,14.5480842660061,1.15613695304325
17.8014931220359,14.764707573537,1.37584024018572
18.0476197660244,14.2778799212184,1.32837250844513
16.1032823801347,15.1576869999806,1.30858129634886
16.5423084704092,14.5292368822954,1.24446458102825
16.4185286208422,14.204549191058,1.13268857781374
16.7818490165749,14.5305118230785,1.29886870436638
16.6680792792147,16.1510725418918,1.50712565969797
16.1749018166173,15.0815124562361,1.33807261049289
19.043219116542,16.2619505661847,1.69473740453002
17.5914643838854,14.9838217571899,1.43447638902021
15.762299741943,14.2108404939867,1.10093576493766
18.1961309291771,14.541970567919,1.37875607654921
15.9129093016535,15.0136136379656,1.31143698196874
18.0485812326703,15.5751064937536,1.50900976277997
17.1757156234443,14.4485329465736,1.28949692922208
17.1673111153648,13.9962578605115,1.180025554579
15.9524827249927,14.1247266089813,1.07612408144109
16.8220290718852,15.4079303912515,1.3706738919022
17.279353899132,14.7093158556509,1.33739251452058
18.4778209998347,14.6281676836888,1.40536002151706
17.2045128028887,14.7684143097411,1.30983773282246
16.7851672430746,14.6697575870865,1.20306144772039
17.0520559238654,14.7001336993944,1.26828957358878
15.7852166633428,14.0487941226466,1.12808434971839
15.8860770729251,15.2846668841024,1.30987526458209
17.5408216509413,14.6299196541558,1.28844070965535
16.0640660144837,15.7428937148723,1.42701379722597
16.2512851451627,14.9484747541951,1.26500891081561
16.0494519761316,14.7860184585359,1.19708180405528
16.2981289873136,14.7593305414024,1.23081539248276
16.0135819043069,14.7252450177304,1.19687428697253
17.0413724680443,13.9144560954645,1.14574002718477
16.1107215135891,14.9639860464443,1.28315047932403
18.0808135600307,17.444596313889,1.74070297328055
15.9838843411506,14.7338056554391,1.19841350007193
17.5619188435553,14.2759913612996,1.25783743284592
17.5228286660671,14.0869920880937,1.2133105493999
16.6500313428583,13.9969627404485,1.08170121157867
16.3436082778826,14.8532516638623,1.30490641399902
16.3411152122541,14.9343626156885,1.27212656788812
17.4056659651601,14.0711022253536,1.23039857112615
16.0439658221617,15.1386371909273,1.29117595873182
17.1342080198831,14.6830123615469,1.26033775650081
16.3451697775203,14.8439635858094,1.25440146920283
15.4186405010374,15.2987132689951,1.21230067425434
17.9670100633129,14.3197463651202,1.27077138706109
18.8072390512443,14.6890447545453,1.37452012443198
16.768830722875,13.8108446798877,1.08759045974771
17.3264371302087,14.6060827380752,1.30800984621177
16.4640583247278,15.6396717476195,1.46360147566765
16.5078763872992,15.0681693701071,1.3486934817343
17.2087500348311,14.5837581418666,1.34213737735657
17.2391688124592,14.504383413678,1.22830492129814
16.0305769142345,15.2774604476909,1.26721367865524
17.40215622634,14.0784876144037,1.22992286419333
16.7183111755339,14.2953115207847,1.14492166582134
16.7581007080978,14.8351042380486,1.29641750025463
16.9575531937506,14.6754753952809,1.30534079716642
16.3781084263277,14.609594272155,1.23040191053107
15.9391023396435,15.3682776806154,1.27648281014951
18.3813938065412,14.6304194574451,1.338227546894
15.9810352761364,14.7795065428757,1.20814906599113
17.1376370626513,14.8251914318744,1.28345094424497
18.0690087176463,14.5780432546735,1.36138875855319
17.169115928454,14.4819846377263,1.30275397761258
18.0419200400097,15.1683552674986,1.46328504832424
16.7697980518696,14.7026483343733,1.27144914565626
15.8287844913501,15.0869355439484,1.27458357200358
17.0418777028597,14.5150748531237,1.237964164895
17.0379383491163,14.6876295591156,1.33882850299653
16.529966830217,15.0756034329569,1.32843317659089
16.4702583371331,15.1057785526611,1.27628528973517
17.7991877333309,14.2919632819107,1.25459490495272
16.399264365675,14.5674667568161,1.24645269079241
16.0970222325201,14.8531607627955,1.27432508977973
15.4057510837909,15.2336335508708,1.16653957626155
17.3771539754784,14.1109971677971,1.26015700734213
18.783560010526,14.3228037023061,1.32564188668549
18.3495145901563,14.0956008498972,1.31076697284706
18.7351412577345,14.5158882063865,1.4490364774307
17.2157559631987,14.9475718477082,1.34823899123623
19.5068567512867,14.3706817933629,1.38282875987685
17.1200651057856,15.2906398839286,1.3868491776266
16.3493474423134,14.3257354238177,1.16141692498602
16.9118432273765,14.3576554918918,1.22930408318022
17.0725484057984,14.4494368771483,1.31330199363352
16.4936333957516,14.55843529074,1.18087374939232
16.9430395960609,15.1153221273781,1.39454653162207
17.8753207176213,14.3634784349347,1.31117981757881
16.1198594931414,14.8914815681648,1.20338987659634
16.2999847353872,15.2631425723517,1.31816910576987
16.8550597110487,14.2738765984278,1.17094139321193
17.0747985753502,14.1360746439915,1.22568995339672
16.5602830154088,14.7359397263864,1.22127910348288
16.6799124422348,14.3963871648855,1.19603802307899
16.5376873237796,13.9062615874486,1.0813327140324
16.489653673487,14.884832607976,1.29915389498292
16.2494501407056,14.5901040066725,1.14985838891828
15.8668516070526,14.7600557828319,1.21784468932149
17.4823449322992,14.1890172188595,1.25799342489086
19.9434835467221,15.5822022786376,1.54995304855926
16.4696154450445,14.6683271035386,1.23481802835027
17.294607971823,14.4281856466463,1.19980047226496
16.5150087598022,14.4386665222742,1.19978988780528
19.0199807838257,15.2194114563345,1.51433043667084
15.8330897525171,15.1751534118019,1.23125127862176
16.7390718849644,15.1480870900625,1.33841271545958
15.6098516471641,14.4966457480957,1.07405824340671
16.2723018595288,14.7220032962123,1.26960737997052
17.875987750169,14.5492197558802,1.36909062492209
15.8918675094684,14.792316817316,1.2132266800998
17.7956126348989,15.8191577966346,1.51976501647493
17.1980903960946,13.9984606695926,1.22440114793681
16.6697432165856,14.7724955131898,1.22551140919112
16.9735078503826,14.7486102600719,1.29124392070982
16.6617930589212,15.0594763045949,1.39651507948902
18.2425218559019,14.0070504412724,1.21749815529731
16.8998582548216,15.1751204579701,1.36221272935189
17.3839940655017,15.2327597965223,1.46206133312802
16.8418511097321,14.293471629953,1.19223062068505
17.3578946664361,14.8087108687624,1.39057882195099
15.4784409708875,14.8438149038621,1.24360305131
17.6045228049664,15.0984924501459,1.38816134504742
18.0127374444973,14.2936919063237,1.29120910801172
17.9773248115154,14.0477198250229,1.23705434237027
16.0532394367922,14.613934294951,1.20766564221565
18.7753376166735,14.3537084363804,1.37126664540864
17.2049164871537,14.8255511101418,1.31694128982067
18.5889343841741,13.7623152202348,1.15250973882717
15.7974196316832,14.9594096562147,1.28881774248928
17.4778390966579,14.6474619022616,1.35426602981182
17.6049686323397,14.4715269328288,1.31675214859177
17.8593657464648,14.4109125746741,1.28942262098761
17.8102337189892,14.5540574241134,1.35804405440389
17.1711577072606,14.8288061838515,1.36755549649184
17.6953242397694,14.7822103098137,1.23355661716996
16.3994864772843,15.2141175330932,1.32181930548536
17.4043146039202,14.034104030151,1.26252025626093
