"theta.hat","lambda.hat"
2.3651123046875,26.8862840059111
2.32124328613281,26.0571856978924
2.38800048828125,26.8561984427546
2.36892700195312,26.6908778446672
2.25067138671875,24.9125747835884
2.31552124023438,26.3331690006409
2.34603881835938,26.1761614221423
2.24685668945312,24.9662991420999
2.37274169921875,27.2444456889493
2.26402282714844,24.7483709085393
2.22587585449219,24.4269160487373
2.32315063476562,26.3013454610412
2.288818359375,25.5612196471811
2.35366821289062,26.1931155163753
2.29644775390625,25.8042811238998
2.34413146972656,26.0760532845639
2.26020812988281,25.2033954715471
2.3651123046875,26.463201808105
2.34031677246094,26.3855398850371
2.30026245117188,25.8364698151032
2.3040771484375,25.8640312395999
2.31361389160156,25.7046760675758
2.2735595703125,25.0808639033715
2.34603881835938,26.2667077354396
2.35939025878906,25.952778160019
2.29263305664062,25.8623894531492
2.36129760742188,26.5689039143209
2.28691101074219,25.2300220932568
2.34794616699219,26.7637644719398
2.31552124023438,26.0371624857624
2.31361389160156,25.7211594190357
2.3040771484375,25.6918235697688
2.26974487304688,24.510670391231
2.29644775390625,25.5770191046762
2.36701965332031,26.4696501837455
2.34603881835938,26.3407894797858
2.36129760742188,27.2243514312913
2.29454040527344,25.4168957371079
2.25448608398438,24.596174565914
2.28500366210938,25.4124409074345
2.288818359375,25.2027841621212
2.26593017578125,24.9129937704125
2.3651123046875,27.1276446442851
2.29072570800781,25.6679271514037
2.24876403808594,24.8407974501063
2.35366821289062,26.7928995704153
2.23731994628906,24.6489350419134
2.32315063476562,26.2821591430276
2.36129760742188,26.5401021175814
2.29263305664062,25.8266118543771
2.33840942382812,26.4190314709062
2.29644775390625,25.8526497584633
2.4261474609375,27.7462282536506
2.29644775390625,25.3228305683762
2.26402282714844,25.6212545420309
2.28309631347656,25.4038213406984
2.29644775390625,25.6125427963378
2.2430419921875,24.8858875312742
2.31170654296875,25.9989230159173
2.3345947265625,26.3585177387469
2.39944458007812,27.3081405884989
2.32505798339844,26.2743695405442
2.288818359375,25.6624906583249
2.3193359375,26.299723698939
2.30979919433594,26.0358291239323
2.349853515625,26.7045203549536
2.22969055175781,24.4594204051562
2.31170654296875,26.0096557711872
2.3040771484375,25.8440983813156
2.3040771484375,25.7451976718767
2.30026245117188,25.4509779716201
2.32696533203125,26.1995448042667
2.37655639648438,27.0102378639171
2.33650207519531,26.0116159746061
2.32696533203125,26.1524483738495
2.23922729492188,24.9039527620312
2.28500366210938,25.420511544015
2.3651123046875,26.9722328267772
2.32124328613281,25.9694364001749
2.3345947265625,26.4758374708359
2.31170654296875,26.1912557942832
2.3345947265625,26.8442501822909
2.27546691894531,25.4920001720343
2.22206115722656,24.5631992795991
2.38800048828125,27.393434415902
2.31552124023438,26.2349006993485
2.29644775390625,25.3658733558449
2.32696533203125,26.6158521711955
2.36320495605469,26.7092621744508
2.3956298828125,27.2700482132124
2.30979919433594,25.8740624677326
2.34031677246094,26.1528951708122
2.34031677246094,26.6655207916345
2.31552124023438,25.8363242776581
2.29644775390625,25.2112147824316
2.38037109375,26.5429048952114
2.3651123046875,26.442367550881
2.36892700195312,27.2437479396889
2.2735595703125,24.9694109316109
2.32124328613281,26.516222423415
2.35366821289062,26.6346260822521
2.27546691894531,25.146459639128
2.34603881835938,26.8257348635104
2.34413146972656,26.4451057500818
2.32124328613281,26.0252437504034
2.26211547851562,24.9934589502486
2.24685668945312,24.7390451717748
2.37464904785156,27.0894144709851
2.31742858886719,26.0103781053091
2.35366821289062,26.7489031374585
2.3345947265625,25.821731375857
2.349853515625,26.396866749555
2.20870971679688,24.3412613053783
2.33840942382812,26.6347347784931
2.29454040527344,25.6185550992896
2.31170654296875,26.1564857110617
2.30026245117188,25.8522667625584
2.26593017578125,25.5702881875473
2.3651123046875,27.0210132949984
2.28500366210938,25.3018674788219
2.37846374511719,26.6185856318406
2.3040771484375,25.7446318012489
2.32315063476562,25.7521114507673
2.27737426757812,25.2526758232107
2.2735595703125,25.2611026177669
2.26974487304688,24.8736339312478
2.28500366210938,25.5857478406216
2.29263305664062,25.5877606750371
2.37274169921875,27.0927818264254
2.29644775390625,25.5503808547411
2.32124328613281,25.9614965617872
2.3193359375,26.1935251871636
2.37274169921875,26.9768277808425
2.22015380859375,23.9348734381745
2.36892700195312,27.1633142443179
2.35748291015625,27.0669381167768
2.35748291015625,26.5861806238764
2.410888671875,27.7460434736342
2.3345947265625,26.4793127800153
2.41470336914062,27.5355584071892
2.39753723144531,27.0510312527373
2.29263305664062,25.3613672102928
2.37655639648438,26.9618674591645
2.34222412109375,26.1759617813067
2.31742858886719,25.8559760184923
2.349853515625,26.6321722743867
2.31170654296875,25.5295859636431
2.3040771484375,26.0096112344734
2.27165222167969,25.2267538993273
2.3651123046875,27.5040081931596
2.26211547851562,24.8596843565824
2.349853515625,26.0026820522311
2.30216979980469,25.7724514311248
2.31170654296875,26.3480877815176
2.34222412109375,26.2556661129714
2.42233276367188,27.4217069880453
2.32315063476562,25.998422379919
2.36320495605469,26.9642541802538
2.35366821289062,26.5844378979067
2.33840942382812,26.1263359332528
2.33078002929688,26.1490910640057
2.27165222167969,25.4242480564526
2.32696533203125,26.2476161547446
2.33268737792969,26.2993293859199
2.30216979980469,25.8490714012125
2.25448608398438,24.8904896251122
2.35366821289062,26.5230995749382
2.26593017578125,25.5031231618941
2.34222412109375,26.5723848697623
2.34603881835938,26.3489646535494
2.288818359375,25.3476541342054
2.33078002929688,26.4333986369842
2.30026245117188,25.9129439694836
2.3193359375,25.87251606846
2.30026245117188,25.9359894327497
2.30026245117188,25.773433614426
2.29263305664062,26.0736859402792
2.33078002929688,25.9851152478002
2.30598449707031,26.0477849800776
2.31742858886719,25.8974776589728
2.34603881835938,26.7647883562055
2.288818359375,25.4123465191844
2.30979919433594,25.693653404271
2.34413146972656,26.4453648292874
2.349853515625,26.5535325009104
2.26974487304688,25.0398389599254
2.34603881835938,26.2916490416152
2.29263305664062,25.6831562830698
2.30026245117188,25.9729111780965
2.29454040527344,25.8667009558241
2.29454040527344,25.7090701705888
2.28691101074219,25.3887640735766
2.31552124023438,25.9808052406657
2.31361389160156,26.0274251385589
2.34413146972656,26.2431014955782
2.31170654296875,26.1266870188558
2.3345947265625,26.7350280949539
2.30026245117188,25.3984149394944
2.36701965332031,26.7514392395718
2.29454040527344,25.8026137061192
2.3651123046875,27.1006427155236
2.27546691894531,25.3673158923422
2.30979919433594,26.0550843825054
2.3193359375,26.1522253564228
2.33268737792969,26.2876057605008
2.34794616699219,26.3246076804539
2.26593017578125,25.1395307153987
2.2735595703125,25.6638117064167
2.32124328613281,26.288019801366
2.35366821289062,26.6637963459579
2.38990783691406,27.3857278450745
2.3956298828125,27.273865474528
2.30789184570312,25.7549470319753
2.32315063476562,26.2001696979786
2.28500366210938,25.3388641609298
2.36701965332031,26.9677999567303
2.31552124023438,25.886095222711
2.26974487304688,25.2114335556062
2.3193359375,25.7969755162145
2.31170654296875,25.8647146557455
2.35366821289062,26.7334020743018
2.28500366210938,25.5153785846185
