"theta.hat","lambda.hat"
2.18963623046875,25.7191096366336
2.23541259765625,26.3649023866847
2.23541259765625,25.9417557973144
2.25830078125,26.8646797167618
2.23159790039062,26.1868781682738
2.20489501953125,26.0135748380768
2.17056274414062,25.5717048004572
2.18963623046875,25.6007681338464
2.1820068359375,25.9826066306836
2.17819213867188,25.4128674185367
2.23541259765625,26.4630156335942
2.09808349609375,24.9712049929059
2.2125244140625,26.2887101931224
2.21633911132812,26.1253318167408
2.27737426757812,27.0417366636855
2.18963623046875,26.0504972225477
2.23541259765625,26.1182152782595
2.2430419921875,26.145711632922
2.16293334960938,25.4275548071231
2.2430419921875,26.3957347356431
2.17056274414062,25.5448058626568
2.2430419921875,26.6510088062789
2.15530395507812,25.8464197353676
2.22015380859375,26.0338458468714
2.22015380859375,26.2845010744371
2.11715698242188,25.3586404246276
2.23922729492188,26.4727266328302
2.1514892578125,25.4803216905209
2.11334228515625,25.157984680293
2.24685668945312,26.7129873214064
2.25448608398438,26.3070478423342
2.23922729492188,26.5193278464696
2.3345947265625,27.5055958943739
2.17819213867188,25.7474579502916
2.17056274414062,25.8426563616016
2.0904541015625,25.0572519270596
2.18963623046875,26.0298540442108
2.16293334960938,25.730661001399
2.26593017578125,26.8434955685746
2.20870971679688,26.1440419184924
2.1514892578125,25.3608581850946
2.14385986328125,25.6646752679906
2.166748046875,25.4059205203415
2.1820068359375,25.5077860731914
2.1514892578125,25.4443947905614
2.18963623046875,25.9053977265299
2.17056274414062,25.506419527078
2.15911865234375,25.4069125740193
2.197265625,25.3721049893381
2.20870971679688,25.977678886287
2.2735595703125,26.8829407641532
2.20489501953125,26.1507495936602
2.1820068359375,25.4717727528122
2.17437744140625,26.0274078793545
2.15911865234375,25.329607288875
2.2125244140625,26.1518399444559
2.26211547851562,26.4607694786151
2.17437744140625,25.43979904326
2.30026245117188,27.0462513183286
2.17437744140625,25.820598937744
2.1514892578125,25.1241277257969
2.15911865234375,25.4092296019572
2.17056274414062,25.653893634426
2.1820068359375,26.0849853254359
2.1820068359375,25.6995202980739
2.227783203125,26.1323254983457
2.17819213867188,25.8048860465001
2.26211547851562,26.578870175556
2.25067138671875,27.0707241835571
2.2125244140625,26.4621320140963
2.227783203125,25.9361826636855
2.1514892578125,25.5240484679481
2.21633911132812,26.3671615536785
2.22015380859375,26.0739837472293
2.29644775390625,27.5179399799207
2.197265625,26.3466989572716
2.17056274414062,25.9063122472694
2.23922729492188,26.2554643784119
2.15911865234375,25.3613891252029
2.22396850585938,26.0183350265943
2.20489501953125,26.2938770244834
2.20108032226562,25.8595086577264
2.12478637695312,25.2519174768435
2.15911865234375,25.009531606094
2.23541259765625,26.2010192604992
2.17056274414062,25.8387862511973
2.1820068359375,26.0065834232903
2.24685668945312,26.3615769620781
2.15530395507812,25.7229695500292
2.20489501953125,26.1492371640446
2.1514892578125,25.7288697090705
2.20489501953125,26.1356532186118
2.20489501953125,26.5158410338487
2.2735595703125,26.8097090634479
2.23541259765625,26.5656766187672
2.11715698242188,24.6590167115738
2.197265625,25.6581059220565
2.22396850585938,26.3388164501023
2.197265625,26.0919595386138
2.32696533203125,27.270292069373
2.18582153320312,25.8240696421801
2.17056274414062,25.423672263822
2.227783203125,26.2242957115431
2.20870971679688,26.4223129652199
2.288818359375,26.9126580155626
2.11715698242188,24.9189629689967
2.20108032226562,26.3210466594554
2.15911865234375,25.4777946701375
2.20489501953125,26.5118250357104
2.18963623046875,25.8289614806168
2.2125244140625,25.4284402149929
2.20489501953125,25.7838757943933
2.15911865234375,25.3701384155743
2.197265625,26.0491480393239
2.18582153320312,25.639831072231
2.25830078125,26.1518371708529
2.20108032226562,26.2326444221981
2.166748046875,25.685176242059
2.10189819335938,24.7819482673353
2.12478637695312,25.3340947396709
2.2125244140625,26.0948832067203
2.24685668945312,26.7716550405988
2.21633911132812,26.1347263279179
2.16293334960938,25.3268612910446
2.1820068359375,25.7273187093158
2.18963623046875,26.0319141105483
2.18963623046875,25.7490730082162
2.2735595703125,26.6761334886773
2.22015380859375,26.3130876789985
2.1514892578125,25.398546050802
2.17819213867188,25.5897809858303
2.1514892578125,25.2837112363512
2.20108032226562,25.6611574722242
2.1820068359375,26.1981028168071
2.1514892578125,25.2849487035508
2.14004516601562,25.2330832959326
2.26593017578125,26.7626712602578
2.166748046875,25.3230952815964
2.22015380859375,25.6747699907544
2.2430419921875,25.9488194759895
2.14385986328125,25.3258021637292
2.26593017578125,26.3359381477285
2.1514892578125,25.5365796816771
2.2735595703125,27.0029522382574
2.197265625,25.7981217514436
2.227783203125,26.4252082193214
2.1514892578125,25.6490804301971
2.17056274414062,25.9376593025584
2.29644775390625,26.6643147381103
2.25830078125,26.8854072539227
2.20108032226562,26.5581734183497
2.2430419921875,26.3860512983762
2.288818359375,26.7444076409406
2.17437744140625,25.6398500005701
2.26593017578125,26.7629040400139
2.12478637695312,25.0060452286948
2.2430419921875,26.6766786846244
2.25448608398438,26.6908696712052
2.22015380859375,26.1256914125264
2.21633911132812,25.7086018149796
2.28118896484375,26.4648046716589
2.21633911132812,26.2820882488555
2.17437744140625,25.4978647753929
2.1820068359375,25.8570034694557
2.17437744140625,25.867155751651
2.23541259765625,26.8113901902253
2.25067138671875,26.9961488936417
2.18582153320312,25.8940880506672
2.14004516601562,25.1808237112875
2.26211547851562,26.3882012774996
2.2430419921875,26.3149967538272
2.2125244140625,26.4128294706051
2.23159790039062,26.212618755036
2.17056274414062,25.8209789242928
2.10189819335938,24.8418447886367
2.15530395507812,25.8973220908013
2.227783203125,26.3033868544111
2.26593017578125,26.6031276136723
2.24685668945312,26.5253017680939
2.1820068359375,25.530928764904
2.26974487304688,26.4860599301619
2.25830078125,26.5575460785826
2.20489501953125,26.0142091446967
2.22015380859375,25.8459905006806
2.2430419921875,26.399545631015
2.14767456054688,25.1418239396311
2.25067138671875,26.3242376765957
2.17056274414062,25.6567426522449
2.11334228515625,24.9041138471073
2.166748046875,25.7852102092285
2.23541259765625,26.2772707589926
2.25067138671875,26.0399090475212
2.17819213867188,25.8714976403624
2.2125244140625,26.2266738758852
2.15530395507812,25.2674945058729
2.18963623046875,25.9709373054694
2.23541259765625,26.3625708809639
2.22015380859375,26.0677000091631
2.20489501953125,25.9667090146033
2.14385986328125,25.4161484783394
2.22015380859375,26.2308583267708
2.09808349609375,24.628189906312
2.227783203125,26.4175336497269
2.19345092773438,25.602351746808
2.16293334960938,25.6116203348111
2.18582153320312,26.0340227232732
2.227783203125,26.4679479962985
2.26974487304688,26.2218346628422
2.26974487304688,26.4265017524582
2.2125244140625,25.932076042791
2.14385986328125,25.3927550206379
2.09426879882812,25.0828700541385
2.20489501953125,25.9242412185123
2.28500366210938,26.5601911800142
2.166748046875,25.54118519765
2.2735595703125,26.5265476103483
2.1514892578125,25.4844515997394
2.17437744140625,25.9450101596586
2.13623046875,25.6022964622029
2.1820068359375,25.9598253760248
2.197265625,25.7989661807645
2.28118896484375,26.8270684547835
2.17056274414062,25.0646108806825
2.10189819335938,25.1627065331804
2.0904541015625,24.9404925430974
2.25830078125,26.4618646856558
2.227783203125,26.3090004113819
2.2125244140625,26.5110284438048
2.13241577148438,25.4785136602278
2.2125244140625,26.275918981133
2.08282470703125,24.8427910153181
2.197265625,26.1711664716724
2.25448608398438,26.468756555962
2.1514892578125,25.5644576240178
2.23541259765625,26.3799451439277
2.2430419921875,26.7145413746885
2.227783203125,26.1467859554859
2.22015380859375,25.790404877439
2.1209716796875,25.4657368132747
2.227783203125,26.7385968939421
2.17819213867188,25.8923073428296
2.18963623046875,25.6718799842332
2.23541259765625,26.2064400172294
2.23922729492188,26.0473049228975
2.227783203125,25.9990666360665
2.17437744140625,25.2902025655605
2.166748046875,25.9073546412027
2.15911865234375,25.6354561397392
2.19345092773438,25.9206963416476
2.19345092773438,25.8459973049518
2.2430419921875,26.3290001074351
2.166748046875,25.4468398959822
2.20489501953125,26.2199746105538
2.26593017578125,26.3946200173806
2.09426879882812,24.8503585184991
2.2735595703125,26.5905863305429
2.14767456054688,25.4159815869054
2.14767456054688,25.6029272427558
2.227783203125,26.3363883668447
2.26593017578125,26.4484911509026
2.25067138671875,26.3524361187975
2.17437744140625,25.7740347993868
2.17819213867188,25.498871983414
2.197265625,25.8014326694155
2.13623046875,25.601131720794
2.16293334960938,26.0099486485002
2.11334228515625,25.4678113014085
2.18582153320312,26.2306912899176
2.166748046875,25.7307605215527
2.288818359375,26.7787549455342
2.26211547851562,26.4197424297231
2.21633911132812,26.2691203142143
2.2430419921875,26.3403631479383
2.2125244140625,25.5942751485066
2.17437744140625,25.1821387382109
2.25067138671875,26.6486788867428
2.20489501953125,25.8640539827093
2.26593017578125,26.7245440416421
2.1820068359375,26.4889518360305
2.0599365234375,24.7694264069701
2.22015380859375,26.0391998172599
2.28118896484375,26.8556482556095
2.18582153320312,25.6868589033591
2.20108032226562,25.491566645337
2.14004516601562,25.4297789532477
2.2735595703125,26.9587941024783
2.23159790039062,25.9439252763891
2.2125244140625,26.1145291610687
2.20489501953125,25.6903256380026
2.18963623046875,25.8239437953383
2.166748046875,25.8373520588742
2.17437744140625,25.8728253219776
2.17819213867188,25.8291741961782
2.17819213867188,26.1135293974172
2.14767456054688,25.3660326546018
2.20108032226562,25.6334930219327
2.2125244140625,25.8253074584067
2.25448608398438,25.9270197737467
2.13623046875,25.2978864473902
2.17056274414062,25.6570906987785
2.14004516601562,25.0934056322239
2.288818359375,27.0991012153462
2.20870971679688,25.6133365075484
2.227783203125,26.2086491741121
2.18582153320312,25.6758037335315
2.19345092773438,26.3292679091477
2.2430419921875,26.2923467965918
2.288818359375,26.7000464003966
2.18582153320312,25.8492534918738
2.22015380859375,26.1349521075165
2.20489501953125,26.1075500273372
2.28118896484375,26.9035616164283
2.20489501953125,26.3280031167495
2.28118896484375,26.7534414938488
2.2125244140625,26.6989550113182
2.2735595703125,26.5091305632006
2.25448608398438,26.8050765913303
2.15911865234375,25.4903148455225
2.23922729492188,25.8454698325035
2.21633911132812,26.0086171814929
2.227783203125,26.5711706532437
2.23922729492188,26.3913570476283
2.16293334960938,25.6608096890879
2.197265625,25.7088625463025
2.18963623046875,26.0386593641189
2.23922729492188,26.5206916835352
2.26593017578125,26.8632485969554
2.20489501953125,25.8812212937573
2.28118896484375,27.0602730101719
2.23922729492188,26.0150587296525
2.14385986328125,25.7405304356319
2.12860107421875,25.0397555098836
2.105712890625,24.7748253686209
2.166748046875,25.5125035130287
2.25830078125,26.4200257473219
2.16293334960938,25.5015524944637
2.18963623046875,25.8102721568284
2.23541259765625,26.2696194300864
2.17056274414062,25.6288699534009
2.23922729492188,26.4034136025466
2.18963623046875,26.1169730950967
2.13623046875,25.4049232625896
2.29263305664062,26.7529765839351
2.1514892578125,25.611885705009
2.1209716796875,25.2156849252677
2.25830078125,26.5559910971108
2.166748046875,25.785109463663
2.2125244140625,25.8432542003504
2.20489501953125,25.9998475120939
2.23541259765625,26.2527707022012
2.13623046875,25.5060712149585
2.25067138671875,26.4469350172775
2.2735595703125,26.5856599218998
2.166748046875,25.394025760016
2.227783203125,26.4779357049245
2.28500366210938,26.9694629869825
2.2125244140625,25.762626123306
2.197265625,25.821955408183
2.25830078125,26.3789861585816
2.22396850585938,26.5527734379348
2.18963623046875,25.8706799527655
2.14385986328125,25.8091970905624
2.17437744140625,25.7286558085175
2.22015380859375,26.2179686890463
2.1820068359375,25.8791027830878
2.18963623046875,25.6901559595118
2.16293334960938,25.2918816988108
2.20489501953125,25.8220099955089
2.24685668945312,26.697473004401
2.2125244140625,26.0197310271369
2.2735595703125,26.3917048334411
2.09808349609375,25.0838430113745
2.25830078125,26.606329974583
2.17819213867188,25.7859256419682
2.21633911132812,26.2556834825492
2.14004516601562,24.8989254199344
2.26974487304688,27.0474296330842
2.18963623046875,25.8173729074729
2.166748046875,25.9165712526083
2.197265625,25.6368105482087
2.197265625,25.7498506698646
2.1514892578125,25.114812719669
2.105712890625,24.7934772065154
2.14385986328125,25.6137830086226
2.23541259765625,26.1224002025325
2.17437744140625,25.723572565947
2.20870971679688,25.7924485310339
2.2125244140625,25.9176616079374
2.20489501953125,26.503965887752
2.25830078125,26.5630418664069
2.23159790039062,26.366066706231
2.227783203125,26.6077985376759
2.2125244140625,26.276335335802
2.28118896484375,26.7526600648917
2.22015380859375,25.6615194782428
2.23541259765625,26.196995482603
2.21633911132812,26.2345737848113
2.1820068359375,26.3153940836864
2.227783203125,26.5006814913809
2.1820068359375,25.2637126155837
2.2430419921875,26.5410986592743
2.21633911132812,26.498309160063
2.2125244140625,25.6434689143975
2.20489501953125,26.1727418120424
2.13623046875,25.1461130967788
2.105712890625,25.2773280403824
2.166748046875,25.8281277135388
2.197265625,25.8618750374298
2.14004516601562,25.5802595913514
2.1820068359375,25.543733030784
2.17437744140625,26.1769732123869
2.19345092773438,25.5342045973122
2.10952758789062,25.5520801680415
2.197265625,25.9251398574504
2.16293334960938,25.4972336871265
2.227783203125,26.3817913334348
2.17437744140625,25.7069364520227
2.14767456054688,25.205525506978
2.23541259765625,26.8073817647198
2.18582153320312,25.4803564013419
2.23922729492188,26.2675363901559
2.288818359375,27.002479730711
2.19345092773438,26.0164414872121
2.166748046875,25.4585892907956
2.17056274414062,26.0979701954091
2.26593017578125,26.0747170186996
2.13241577148438,25.4752138302023
2.1514892578125,25.3335800740219
2.166748046875,25.1333833714328
2.23541259765625,26.1676231867441
2.20489501953125,25.5687164285038
2.17056274414062,25.9059822154276
2.27737426757812,26.8864652102531
2.25830078125,26.4242742996678
2.25067138671875,26.5079889272672
2.1514892578125,24.9845718171944
2.227783203125,26.4477046238763
2.18582153320312,25.9183291886017
2.14767456054688,25.2813400305546
2.18963623046875,25.7417524152924
2.25067138671875,26.5954133746032
2.17819213867188,25.717913429823
2.23159790039062,26.5709398574725
2.25830078125,26.721700103362
2.26211547851562,26.7968759768207
2.2125244140625,26.0854812556686
2.18963623046875,26.0879719946997
2.2430419921875,26.2418166359603
2.2430419921875,26.4641390170836
2.12860107421875,25.2808015931686
2.16293334960938,25.3768196547463
2.14385986328125,24.9465650133226
2.20489501953125,26.0911147258569
2.2125244140625,26.272692297874
2.15530395507812,25.6914378627583
2.1820068359375,26.1613463593883
2.1514892578125,25.7339843657116
2.2430419921875,26.9602154179676
2.227783203125,26.25800676366
2.25067138671875,26.5076562714117
2.23159790039062,26.6937179831351
2.22015380859375,26.5792889819206
2.1514892578125,25.3498512690288
2.166748046875,25.4096286879028
2.2125244140625,25.9084981145448
2.14385986328125,25.6658234598554
2.21633911132812,26.0066868567309
2.166748046875,25.5543272604853
2.105712890625,24.9449870046252
2.2735595703125,26.9739097255017
2.227783203125,26.2064933364849
2.17437744140625,25.7890907418295
2.09808349609375,25.1116370545916
2.15530395507812,24.5674513965975
2.18963623046875,26.1015121243306
2.0904541015625,25.2798128430476
2.2125244140625,25.9928778305578
2.26593017578125,27.0271515899648
2.22015380859375,26.1544041754631
2.17437744140625,25.6163022771389
2.11715698242188,25.4131748099648
2.19345092773438,26.1503745877855
2.227783203125,26.0589947860451
2.20108032226562,25.9344604723467
2.26593017578125,26.7379882649775
2.26593017578125,26.3500865282496
2.18582153320312,25.9383082007025
2.197265625,25.9616173569328
2.22015380859375,25.8708486631495
2.2430419921875,26.3112119675044
