"gamma","lambda_0","theta","negLogLik"
61.4971428571428,11.4142857142857,1.875,-1.79823224353874
63.76,11.4142857142857,1.875,-1.77531681456928
66.0228571428571,11.4142857142857,1.875,-1.75170969317951
68.2857142857143,11.4142857142857,1.875,-1.72744805846989
70.5485714285714,11.4142857142857,1.875,-1.70256613669093
72.8114285714286,11.4142857142857,1.875,-1.67709550809507
75.0742857142857,11.4142857142857,1.875,-1.65106537474127
77.3371428571429,11.4142857142857,1.875,-1.62450279508873
79.6,11.4142857142857,1.875,-1.59743289022047
0.4,11.98,1.875,-1.76899168359874
2.66285714285714,11.98,1.875,-1.83099899952307
4.92571428571429,11.98,1.875,-1.87986324968608
7.18857142857143,11.98,1.875,-1.91851520906176
9.45142857142857,11.98,1.875,-1.94898381153552
11.7142857142857,11.98,1.875,-1.97273599678763
13.9771428571429,11.98,1.875,-1.99086908438935
16.24,11.98,1.875,-2.00422672138455
18.5028571428571,11.98,1.875,-2.01347234077758
20.7657142857143,11.98,1.875,-2.01913763361915
23.0285714285714,11.98,1.875,-2.02165563512478
25.2914285714286,11.98,1.875,-2.02138396483328
27.5542857142857,11.98,1.875,-2.01862155674103
29.8171428571429,11.98,1.875,-2.01362096235733
32.08,11.98,1.875,-2.00659756862011
34.3428571428571,11.98,1.875,-1.99773661915138
36.6057142857143,11.98,1.875,-1.98719864141719
38.8685714285714,11.98,1.875,-1.97512369726482
41.1314285714286,11.98,1.875,-1.96163475164291
43.3942857142857,11.98,1.875,-1.94684037128954
45.6571428571429,11.98,1.875,-1.93083690791104
47.92,11.98,1.875,-1.91371028019615
50.1828571428571,11.98,1.875,-1.89553744037539
52.4457142857143,11.98,1.875,-1.87638759033478
54.7085714285714,11.98,1.875,-1.85632319713062
56.9714285714286,11.98,1.875,-1.83540084651114
59.2342857142857,11.98,1.875,-1.81367196462442
61.4971428571428,11.98,1.875,-1.79118343170893
63.76,11.98,1.875,-1.76797810668181
66.0228571428571,11.98,1.875,-1.74409527777319
68.2857142857143,11.98,1.875,-1.71957105142373
70.5485714285714,11.98,1.875,-1.694438689364
72.8114285714286,11.98,1.875,-1.66872890197789
75.0742857142857,11.98,1.875,-1.64247010460742
77.3371428571429,11.98,1.875,-1.61568864229957
79.6,11.98,1.875,-1.58840898756291
0.4,12.5457142857143,1.875,-1.79272118605944
2.66285714285714,12.5457142857143,1.875,-1.85016889706727
4.92571428571429,12.5457142857143,1.875,-1.89546824676868
7.18857142857143,12.5457142857143,1.875,-1.93124247820989
9.45142857142857,12.5457142857143,1.875,-1.95933041910899
11.7142857142857,12.5457142857143,1.875,-1.98107454743762
13.9771428571429,12.5457142857143,1.875,-1.99748695422317
16.24,12.5457142857143,1.875,-2.00935077513301
18.5028571428571,12.5457142857143,1.875,-2.01728518318613
20.7657142857143,12.5457142857143,1.875,-2.02178867902746
23.0285714285714,12.5457142857143,1.875,-2.02326887519378
25.2914285714286,12.5457142857143,1.875,-2.0220635595764
27.5542857142857,12.5457142857143,1.875,-2.01845594817256
29.8171428571429,12.5457142857143,1.875,-2.01268595974038
32.08,12.5457142857143,1.875,-2.00495870183194
34.3428571428571,12.5457142857143,1.875,-1.99545096090843
36.6057142857143,12.5457142857143,1.875,-1.98431623727905
38.8685714285714,12.5457142857143,1.875,-1.97168870145354
41.1314285714286,12.5457142857143,1.875,-1.95768633908957
43.3942857142857,12.5457142857143,1.875,-1.9424134772881
45.6571428571429,12.5457142857143,1.875,-1.92596283341551
47.92,12.5457142857143,1.875,-1.90841719129057
50.1828571428571,12.5457142857143,1.875,-1.88985078357459
52.4457142857143,12.5457142857143,1.875,-1.87033044033959
54.7085714285714,12.5457142857143,1.875,-1.84991654992779
56.9714285714286,12.5457142857143,1.875,-1.82866386790817
59.2342857142857,12.5457142857143,1.875,-1.80662220218655
61.4971428571428,12.5457142857143,1.875,-1.78383699644114
63.76,12.5457142857143,1.875,-1.76034982954344
66.0228571428571,12.5457142857143,1.875,-1.73619884513551
68.2857142857143,12.5457142857143,1.875,-1.71141912281294
70.5485714285714,12.5457142857143,1.875,-1.68604300022514
72.8114285714286,12.5457142857143,1.875,-1.66010035371129
75.0742857142857,12.5457142857143,1.875,-1.63361884374154
77.3371428571429,12.5457142857143,1.875,-1.60662413035094
79.6,12.5457142857143,1.875,-1.57914006288011
0.4,13.1114285714286,1.875,-1.81449584584266
2.66285714285714,13.1114285714286,1.875,-1.86774588279206
4.92571428571429,13.1114285714286,1.875,-1.90973310519458
7.18857142857143,13.1114285714286,1.875,-1.94281497238693
9.45142857142857,13.1114285714286,1.875,-1.9686633529579
11.7142857142857,13.1114285714286,1.875,-1.98851004713802
13.9771428571429,13.1114285714286,1.875,-2.00329059737467
16.24,13.1114285714286,1.875,-2.01373334517342
18.5028571428571,13.1114285714286,1.875,-2.02041711117502
20.7657142857143,13.1114285714286,1.875,-2.02380996040136
23.0285714285714,13.1114285714286,1.875,-2.02429607657874
25.2914285714286,13.1114285714286,1.875,-2.02219489215198
27.5542857142857,13.1114285714286,1.875,-2.01777501980964
29.8171428571429,13.1114285714286,1.875,-2.01126460196185
32.08,13.1114285714286,1.875,-2.00285913489333
34.3428571428571,13.1114285714286,1.875,-1.99272747629802
36.6057142857143,13.1114285714286,1.875,-1.98101652236637
38.8685714285714,13.1114285714286,1.875,-1.9678548947218
41.1314285714286,13.1114285714286,1.875,-1.953355879737
43.3942857142857,13.1114285714286,1.875,-1.93761979592133
45.6571428571429,13.1114285714286,1.875,-1.92073591854438
47.92,13.1114285714286,1.875,-1.90278405774252
50.1828571428571,13.1114285714286,1.875,-1.88383586271372
52.4457142857143,13.1114285714286,1.875,-1.86395590739519
54.7085714285714,13.1114285714286,1.875,-1.84320260032973
56.9714285714286,13.1114285714286,1.875,-1.8216289519635
59.2342857142857,13.1114285714286,1.875,-1.79928322548416
61.4971428571428,13.1114285714286,1.875,-1.77620949187685
63.76,13.1114285714286,1.875,-1.75244810570107
66.0228571428571,13.1114285714286,1.875,-1.72803611485614
68.2857142857143,13.1114285714286,1.875,-1.70300761507458
70.5485714285714,13.1114285714286,1.875,-1.67739405789129
72.8114285714286,13.1114285714286,1.875,-1.65122451925797
75.0742857142857,13.1114285714286,1.875,-1.62452593471131
77.3371428571429,13.1114285714286,1.875,-1.59732330599067
79.6,13.1114285714286,1.875,-1.56963988318228
0.4,13.6771428571429,1.875,-1.83447779354223
2.66285714285714,13.6771428571429,1.875,-1.88385056723179
4.92571428571429,13.6771428571429,1.875,-1.92275236946299
7.18857142857143,13.6771428571429,1.875,-1.95330974545659
9.45142857142857,13.6771428571429,1.875,-1.97704731625755
11.7142857142857,13.6771428571429,1.875,-1.99509811910899
13.9771428571429,13.6771428571429,1.875,-2.00832874028071
16.24,13.6771428571429,1.875,-2.01741777645536
18.5028571428571,13.6771428571429,1.875,-2.02290717472014
20.7657142857143,13.6771428571429,1.875,-2.02523703353179
23.0285714285714,13.6771428571429,1.875,-2.02476990515461
25.2914285714286,13.6771428571429,1.875,-2.0218082038893
27.5542857142857,13.6771428571429,1.875,-2.01660695327942
29.8171428571429,13.6771428571429,1.875,-2.00938330150532
32.08,13.6771428571429,1.875,-2.00032374579004
34.3428571428571,13.6771428571429,1.875,-1.98958970067341
36.6057142857143,13.6771428571429,1.875,-1.97732184804818
38.8685714285714,13.6771428571429,1.875,-1.96364357696703
41.1314285714286,13.6771428571429,1.875,-1.94866373371154
43.3942857142857,13.6771428571429,1.875,-1.93247884248983
45.6571428571429,13.6771428571429,1.875,-1.91517491509386
47.92,13.6771428571429,1.875,-1.8968289379849
50.1828571428571,13.6771428571429,1.875,-1.87751010375117
52.4457142857143,13.6771428571429,1.875,-1.85728083815777
54.7085714285714,13.6771428571429,1.875,-1.83619766238035
56.9714285714286,13.6771428571429,1.875,-1.8143119213167
59.2342857142857,13.6771428571429,1.875,-1.79167040229545
61.4971428571428,13.6771428571429,1.875,-1.76831586348303
63.76,13.6771428571429,1.875,-1.7442874874243
66.0228571428571,13.6771428571429,1.875,-1.71962127214914
68.2857142857143,13.6771428571429,1.875,-1.69435036992573
70.5485714285714,13.6771428571429,1.875,-1.66850538188598
72.8114285714286,13.6771428571429,1.875,-1.64211461527425
75.0742857142857,13.6771428571429,1.875,-1.6152043088919
77.3371428571429,13.6771428571429,1.875,-1.58779883136119
79.6,13.6771428571429,1.875,-1.55992085606401
0.4,14.2428571428571,1.875,-1.8528097885648
2.66285714285714,14.2428571428571,1.875,-1.89859031624109
4.92571428571429,14.2428571428571,1.875,-1.93461081726657
7.18857142857143,14.2428571428571,1.875,-1.9627962351454
9.45142857142857,14.2428571428571,1.875,-1.98454081650301
11.7142857142857,14.2428571428571,1.875,-2.0008891792658
13.9771428571429,14.2428571428571,1.875,-2.01264561943146
16.24,14.2428571428571,1.875,-2.02044346303749
18.5028571428571,14.2428571428571,1.875,-2.0247908898965
20.7657142857143,14.2428571428571,1.875,-2.02610225087433
23.0285714285714,14.2428571428571,1.875,-2.02472009104978
25.2914285714286,14.2428571428571,1.875,-2.02093102091349
27.5542857142857,14.2428571428571,1.875,-2.01497739963072
29.8171428571429,14.2428571428571,1.875,-2.00706609695473
32.08,14.2428571428571,1.875,-1.99737517317096
34.3428571428571,14.2428571428571,1.875,-1.98605904684807
36.6057142857143,14.2428571428571,1.875,-1.97325254548687
38.8685714285714,14.2428571428571,1.875,-1.95907411829471
41.1314285714286,14.2428571428571,1.875,-1.94362841183369
43.3942857142857,14.2428571428571,1.875,-1.92700835512196
45.6571428571429,14.2428571428571,1.875,-1.90929686273119
47.92,14.2428571428571,1.875,-1.89056823729687
50.1828571428571,14.2428571428571,1.875,-1.87088933323464
52.4457142857143,14.2428571428571,1.875,-1.85032052907308
54.7085714285714,14.2428571428571,1.875,-1.82891654514437
56.9714285714286,14.2428571428571,1.875,-1.80672713537126
59.2342857142857,14.2428571428571,1.875,-1.78379767582346
61.4971428571428,14.2428571428571,1.875,-1.76016966807525
63.76,14.2428571428571,1.875,-1.7358811718132
66.0228571428571,14.2428571428571,1.875,-1.71096717835252
68.2857142857143,14.2428571428571,1.875,-1.68545993453223
70.5485714285714,14.2428571428571,1.875,-1.65938922472835
72.8114285714286,14.2428571428571,1.875,-1.63278261734746
75.0742857142857,14.2428571428571,1.875,-1.6056656810595
77.3371428571429,14.2428571428571,1.875,-1.57806217513922
79.6,14.2428571428571,1.875,-1.54999421756467
0.4,14.8085714285714,1.875,-1.8696181874571
2.66285714285714,14.8085714285714,1.875,-1.91206112795937
4.92571428571429,14.8085714285714,1.875,-1.9453847731029
7.18857142857143,14.8085714285714,1.875,-1.97133725336454
9.45142857142857,14.8085714285714,1.875,-1.99119695445364
11.7142857142857,14.8085714285714,1.875,-2.00592909129668
13.9771428571429,14.8085714285714,1.875,-2.01628154266135
16.24,14.8085714285714,1.875,-2.02284634078541
18.5028571428571,14.8085714285714,1.875,-2.02610067959203
20.7657142857143,14.8085714285714,1.875,-2.02643516167771
23.0285714285714,14.8085714285714,1.875,-2.02417379628546
25.2914285714286,14.8085714285714,1.875,-2.01958849521831
27.5542857142857,14.8085714285714,1.875,-2.01290979828532
29.8171428571429,14.8085714285714,1.875,-2.00433495323526
32.08,14.8085714285714,1.875,-1.99403410054848
34.3428571428571,14.8085714285714,1.875,-1.98215507538157
36.6057142857143,14.8085714285714,1.875,-1.96882718372889
38.8685714285714,14.8085714285714,1.875,-1.95416420632303
41.1314285714286,14.8085714285714,1.875,-1.9382668133064
43.3942857142857,14.8085714285714,1.875,-1.92122452382666
45.6571428571429,14.8085714285714,1.875,-1.90311731024348
47.92,14.8085714285714,1.875,-1.88401692195956
50.1828571428571,14.8085714285714,1.875,-1.86398798597626
52.4457142857143,14.8085714285714,1.875,-1.84308892810314
54.7085714285714,14.8085714285714,1.875,-1.82137274895059
56.9714285714286,14.8085714285714,1.875,-1.79888768146347
59.2342857142857,14.8085714285714,1.875,-1.77567775115252
61.4971428571428,14.8085714285714,1.875,-1.75178325588367
63.76,14.8085714285714,1.875,-1.72724117876126
66.0228571428571,14.8085714285714,1.875,-1.70208554504667
68.2857142857143,14.8085714285714,1.875,-1.67634773201519
70.5485714285714,14.8085714285714,1.875,-1.65005673903829
72.8114285714286,14.8085714285714,1.875,-1.62323942389098
75.0742857142857,14.8085714285714,1.875,-1.59592071025062
77.3371428571429,14.8085714285714,1.875,-1.56812377051883
79.6,14.8085714285714,1.875,-1.53987018742107
0.4,15.3742857142857,1.875,-1.88501536454785
2.66285714285714,15.3742857142857,1.875,-1.92434918765619
4.92571428571429,15.3742857142857,1.875,-1.95514320620242
7.18857142857143,15.3742857142857,1.875,-1.97898981791466
9.45142857142857,15.3742857142857,1.875,-1.99706408825896
11.7142857142857,15.3742857142857,1.875,-2.01025971858286
13.9771428571429,15.3742857142857,1.875,-2.01927336207237
16.24,15.3742857142857,1.875,-2.02465930233146
18.5028571428571,15.3742857142857,1.875,-2.02686624444862
20.7657142857143,15.3742857142857,1.875,-2.02626284851666
23.0285714285714,15.3742857142857,1.875,-2.02315592374729
25.2914285714286,15.3742857142857,1.875,-2.01780369109659
27.5542857142857,15.3742857142857,1.875,-2.01042564470037
29.8171428571429,15.3742857142857,1.875,-2.00121001340682
32.08,15.3742857142857,1.875,-1.99031949449344
34.3428571428571,15.3742857142857,1.875,-1.97789572098457
36.6057142857143,15.3742857142857,1.875,-1.96406278578222
38.8685714285714,15.3742857142857,1.875,-1.94893005313192
41.1314285714286,15.3742857142857,1.875,-1.93259442453018
43.3942857142857,15.3742857142857,1.875,-1.91514218200912
45.6571428571429,15.3742857142857,1.875,-1.89665050046067
47.92,15.3742857142857,1.875,-1.87718869819014
50.1828571428571,15.3742857142857,1.875,-1.85681927851817
52.4457142857143,15.3742857142857,1.875,-1.83559880317483
54.7085714285714,15.3742857142857,1.875,-1.81357862921818
56.9714285714286,15.3742857142857,1.875,-1.79080553441341
59.2342857142857,15.3742857142857,1.875,-1.76732225083074
61.4971428571428,15.3742857142857,1.875,-1.74316792243971
63.76,15.3742857142857,1.875,-1.71837849938997
66.0228571428571,15.3742857142857,1.875,-1.69298707925521
68.2857142857143,15.3742857142857,1.875,-1.66702420361515
70.5485714285714,15.3742857142857,1.875,-1.64051811684204
72.8114285714286,15.3742857142857,1.875,-1.61349499275304
75.0742857142857,15.3742857142857,1.875,-1.58597913382132
77.3371428571429,15.3742857142857,1.875,-1.55799314685549
79.6,15.3742857142857,1.875,-1.52955809841997
0.4,15.94,1.875,-1.89910170187273
2.66285714285714,15.94,1.875,-1.93553216478282
4.92571428571429,15.94,1.875,-1.96394865427787
7.18857142857143,15.94,1.875,-1.98580585557295
9.45142857142857,15.94,1.875,-2.00218639623489
11.7142857142857,15.94,1.875,-2.01391939236111
13.9771428571429,15.94,1.875,-2.02165487525893
16.24,15.94,1.875,-2.02591254902158
18.5028571428571,15.94,1.875,-2.02711487730511
20.7657142857143,15.94,1.875,-2.0256102123798
23.0285714285714,15.94,1.875,-2.0216893787421
25.2914285714286,15.94,1.875,-2.01559782744556
27.5542857142857,15.94,1.875,-2.00754471664495
29.8171428571429,15.94,1.875,-1.99770981139031
32.08,15.94,1.875,-1.98624880575365
34.3428571428571,15.94,1.875,-1.97329748357778
36.6057142857143,15.94,1.875,-1.9589750108683
38.8685714285714,15.94,1.875,-1.94338656973443
41.1314285714286,15.94,1.875,-1.92662548664574
43.3942857142857,15.94,1.875,-1.90877496779879
45.6571428571429,15.94,1.875,-1.88990952597362
47.92,15.94,1.875,-1.8700961627668
50.1828571428571,15.94,1.875,-1.84939535510936
52.4457142857143,15.94,1.875,-1.82786188389463
54.7085714285714,15.94,1.875,-1.80554553424653
56.9714285714286,15.94,1.875,-1.78249169068622
59.2342857142857,15.94,1.875,-1.75874184566465
61.4971428571428,15.94,1.875,-1.73433403623673
63.76,15.94,1.875,-1.70930322078331
66.0228571428571,15.94,1.875,-1.6836816054397
68.2857142857143,15.94,1.875,-1.65749892811479
70.5485714285714,15.94,1.875,-1.63078270657469
72.8114285714286,15.94,1.875,-1.60355845593658
75.0742857142857,15.94,1.875,-1.57584988000987
77.3371428571429,15.94,1.875,-1.54767904018615
79.6,15.94,1.875,-1.51906650498019
0.4,16.5057142857143,1.875,-1.91196723720388
2.66285714285714,16.5057142857143,1.875,-1.94568030201145
4.92571428571429,16.5057142857143,1.875,-1.97185800549961
7.18857142857143,16.5057142857143,1.875,-1.99183280005756
9.45142857142857,16.5057142857143,1.875,-2.00660435667822
11.7142857142857,16.5057142857143,1.875,-2.01694331131542
13.9771428571429,16.5057142857143,1.875,-2.02345716786692
16.24,16.5057142857143,1.875,-2.02663389134714
18.5028571428571,16.5057142857143,1.875,-2.02687173149484
20.7657142857143,16.5057142857143,1.875,-2.02450021577862
23.0285714285714,16.5057142857143,1.875,-2.01979529189826
25.2914285714286,16.5057142857143,1.875,-2.01299048412709
27.5542857142857,16.5057142857143,1.875,-2.00428526678702
29.8171428571429,16.5057142857143,1.875,-1.99385145291225
32.08,16.5057142857143,1.875,-1.98183814022795
34.3428571428571,16.5057142857143,1.875,-1.96837559062844
36.6057142857143,16.5057142857143,1.875,-1.95357830919947
38.8685714285714,16.5057142857143,1.875,-1.93754751417955
41.1314285714286,16.5057142857143,1.875,-1.92037313769572
43.3942857142857,16.5057142857143,1.875,-1.90213546088529
45.6571428571429,16.5057142857143,1.875,-1.882906461165
47.92,16.5057142857143,1.875,-1.86275093069932
50.1828571428571,16.5057142857143,1.875,-1.84172741139886
52.4457142857143,16.5057142857143,1.875,-1.81988898159667
54.7085714285714,16.5057142857143,1.875,-1.79728392190803
56.9714285714286,16.5057142857143,1.875,-1.77395628198438
59.2342857142857,16.5057142857143,1.875,-1.74994636543599
61.4971428571428,16.5057142857143,1.875,-1.72529114677131
63.76,16.5057142857143,1.875,-1.70002463153184
66.0228571428571,16.5057142857143,1.875,-1.67417816870653
68.2857142857143,16.5057142857143,1.875,-1.64778072285258
70.5485714285714,16.5057142857143,1.875,-1.62085911203063
72.8114285714286,16.5057142857143,1.875,-1.59343821660462
75.0742857142857,16.5057142857143,1.875,-1.56554116310437
77.3371428571429,16.5057142857143,1.875,-1.5371894866572
79.6,16.5057142857143,1.875,-1.50840327493089
0.4,17.0714285714286,1.875,-1.92369303834289
2.66285714285714,17.0714285714286,1.875,-1.95485733514956
4.92571428571429,17.0714285714286,1.875,-1.97892316422729
7.18857142857143,17.0714285714286,1.875,-1.99711410344157
9.45142857142857,17.0714285714286,1.875,-2.01035515926245
11.7142857142857,17.0714285714286,1.875,-2.01936388460206
13.9771428571429,17.0714285714286,1.875,-2.02470890777753
16.24,17.0714285714286,1.875,-2.02684900692949
18.5028571428571,17.0714285714286,1.875,-2.02616005115336
20.7657142857143,17.0714285714286,1.875,-2.022954091327
23.0285714285714,17.0714285714286,1.875,-2.01749321029604
25.2914285714286,17.0714285714286,1.875,-2.00999977880875
27.5542857142857,17.0714285714286,1.875,-2.00066418763305
29.8171428571429,17.0714285714286,1.875,-1.98965077038449
32.08,17.0714285714286,1.875,-1.97710240523186
34.3428571428571,17.0714285714286,1.875,-1.96314413595577
36.6057142857143,17.0714285714286,1.875,-1.94788605425829
38.8685714285714,17.0714285714286,1.875,-1.93142561807126
41.1314285714286,17.0714285714286,1.875,-1.91384953401906
43.3942857142857,17.0714285714286,1.875,-1.89523529932072
45.6571428571429,17.0714285714286,1.875,-1.87565247487063
47.92,17.0714285714286,1.875,-1.85516374413466
50.1828571428571,17.0714285714286,1.875,-1.83382579991704
52.4457142857143,17.0714285714286,1.875,-1.811690091687
54.7085714285714,17.0714285714286,1.875,-1.78880345910626
56.9714285714286,17.0714285714286,1.875,-1.7652086720401
59.2342857142857,17.0714285714286,1.875,-1.74094489322286
61.4971428571428,17.0714285714286,1.875,-1.71604807656586
63.76,17.0714285714286,1.875,-1.69055131161093
66.0228571428571,17.0714285714286,1.875,-1.66448512267871
68.2857142857143,17.0714285714286,1.875,-1.63787772971246
70.5485714285714,17.0714285714286,1.875,-1.61075527658342
72.8114285714286,17.0714285714286,1.875,-1.58314203163207
75.0742857142857,17.0714285714286,1.875,-1.55506056441918
77.3371428571429,17.0714285714286,1.875,-1.52653190200993
79.6,17.0714285714286,1.875,-1.4975756675834
0.4,17.6371428571429,1.875,-1.93435235649149
2.66285714285714,17.6371428571429,1.875,-1.9631212745717
4.92571428571429,17.6371428571429,1.875,-1.98519162078328
7.18857142857143,17.6371428571429,1.875,-2.00168967582318
9.45142857142857,17.6371428571429,1.875,-2.01347305961929
11.7142857142857,17.6371428571429,1.875,-2.02121102788176
13.9771428571429,17.6371428571429,1.875,-2.02543659911455
16.24,17.6371428571429,1.875,-2.0265816632738
18.5028571428571,17.6371428571429,1.875,-2.02500137001979
20.7657142857143,17.6371428571429,1.875,-2.02099152170759
23.0285714285714,17.6371428571429,1.875,-2.01480126229237
25.2914285714286,17.6371428571429,1.875,-2.00664251938119
27.5542857142857,17.6371428571429,1.875,-1.99669715360825
29.8171428571429,17.6371428571429,1.875,-1.98512245624599
32.08,17.6371428571429,1.875,-1.97205543535774
34.3428571428571,17.6371428571429,1.875,-1.95761619911307
36.6057142857143,17.6371428571429,1.875,-1.94191065651431
38.8685714285714,17.6371428571429,1.875,-1.92503269528681
41.1314285714286,17.6371428571429,1.875,-1.90706595452389
43.3942857142857,17.6371428571429,1.875,-1.88808527981123
45.6571428571429,17.6371428571429,1.875,-1.86815792708228
47.92,17.6371428571429,1.875,-1.84734456580616
50.1828571428571,17.6371428571429,1.875,-1.82570012055972
52.4457142857143,17.6371428571429,1.875,-1.80327448141271
54.7085714285714,17.6371428571429,1.875,-1.78011310704829
56.9714285714286,17.6371428571429,1.875,-1.75625753958233
59.2342857142857,17.6371428571429,1.875,-1.73174584623053
61.4971428571428,17.6371428571429,1.875,-1.70661300001327
63.76,17.6371428571429,1.875,-1.68089120937306
66.0228571428571,17.6371428571429,1.875,-1.65461020475587
68.2857142857143,17.6371428571429,1.875,-1.6277974887593
70.5485714285714,17.6371428571429,1.875,-1.60047855529412
72.8114285714286,17.6371428571429,1.875,-1.57267708227525
75.0742857142857,17.6371428571429,1.875,-1.54441510160584
77.3371428571429,17.6371428571429,1.875,-1.51571314960627
79.6,17.6371428571429,1.875,-1.48659040053883
0.4,18.2028571428571,1.875,-1.94401159999459
2.66285714285714,18.2028571428571,1.875,-1.97052507250891
4.92571428571429,18.2028571428571,1.875,-1.99070694151286
7.18857142857143,18.2028571428571,1.875,-2.00559626515132
9.45142857142857,18.2028571428571,1.875,-2.01598968643971
11.7142857142857,18.2028571428571,1.875,-2.02251242005754
13.9771428571429,18.2028571428571,1.875,-2.02566480266271
16.24,18.2028571428571,1.875,-2.0258539110848
18.5028571428571,18.2028571428571,1.875,-2.02341568393055
20.7657142857143,18.2028571428571,1.875,-2.0186307957646
23.0285714285714,18.2028571428571,1.875,-2.01173630041378
25.2914285714286,18.2028571428571,1.875,-2.00293433602719
27.5542857142857,18.2028571428571,1.875,-1.99239874410408
29.8171428571429,18.2028571428571,1.875,-1.98028017838306
32.08,18.2028571428571,1.875,-1.96671010136481
34.3428571428571,18.2028571428571,1.875,-1.9518039486243
36.6057142857143,18.2028571428571,1.875,-1.93566366171791
38.8685714285714,18.2028571428571,1.875,-1.9183797359108
41.1314285714286,18.2028571428571,1.875,-1.9000328907459
43.3942857142857,18.2028571428571,1.875,-1.88069544430533
45.6571428571429,18.2028571428571,1.875,-1.86043245240948
47.92,18.2028571428571,1.875,-1.83930265966204
50.1828571428571,18.2028571428571,1.875,-1.81735929863567
52.4457142857143,18.2028571428571,1.875,-1.7946507655471
54.7085714285714,18.2028571428571,1.875,-1.77122119475816
56.9714285714286,18.2028571428571,1.875,-1.74711094984593
59.2342857142857,18.2028571428571,1.875,-1.72235704544415
61.4971428571428,18.2028571428571,1.875,-1.69699351130423
63.76,18.2028571428571,1.875,-1.67105170786661
66.0228571428571,18.2028571428571,1.875,-1.64456060092907
68.2857142857143,18.2028571428571,1.875,-1.61754700164394
70.5485714285714,18.2028571428571,1.875,-1.59003577699152
72.8114285714286,18.2028571428571,1.875,-1.5620500350042
75.0742857142857,18.2028571428571,1.875,-1.53361128830759
77.3371428571429,18.2028571428571,1.875,-1.50473959896921
79.6,18.2028571428571,1.875,-1.47545370717281
0.4,18.7685714285714,1.875,-1.95273116101629
2.66285714285714,18.7685714285714,1.875,-1.97711719567689
4.92571428571429,18.7685714285714,1.875,-1.99550919223512
7.18857142857143,18.7685714285714,1.875,-2.00886778683889
9.45142857142857,18.7685714285714,1.875,-2.01793430865901
11.7142857142857,18.7685714285714,1.875,-2.02329372695627
13.9771428571429,18.7685714285714,1.875,-2.02541632803115
16.24,18.7685714285714,1.875,-2.02468625283039
18.5028571428571,18.7685714285714,1.875,-2.02142160120722
20.7657142857143,18.7685714285714,1.875,-2.01588894454993
23.0285714285714,18.7685714285714,1.875,-2.00831402584609
25.2914285714286,18.7685714285714,1.875,-1.99888979622768
27.5542857142857,18.7685714285714,1.875,-1.98778255057629
29.8171428571429,18.7685714285714,1.875,-1.97513668053988
32.08,18.7685714285714,1.875,-1.96107840486389
34.3428571428571,18.7685714285714,1.875,-1.94571873171237
36.6057142857143,18.7685714285714,1.875,-1.92915583629581
38.8685714285714,18.7685714285714,1.875,-1.91147698781013
41.1314285714286,18.7685714285714,1.875,-1.89276012502782
43.3942857142857,18.7685714285714,1.875,-1.87307515513452
45.6571428571429,18.7685714285714,1.875,-1.8524850324831
47.92,18.7685714285714,1.875,-1.83104666078968
50.1828571428571,18.7685714285714,1.875,-1.80881165253318
52.4457142857143,18.7685714285714,1.875,-1.78582697199054
54.7085714285714,18.7685714285714,1.875,-1.76213548277957
56.9714285714286,18.7685714285714,1.875,-1.73777641652325
59.2342857142857,18.7685714285714,1.875,-1.71278577595872
61.4971428571428,18.7685714285714,1.875,-1.68719668325071
63.76,18.7685714285714,1.875,-1.66103968225536
66.0228571428571,18.7685714285714,1.875,-1.6343430018882
68.2857142857143,18.7685714285714,1.875,-1.60713278648087
70.5485714285714,18.7685714285714,1.875,-1.57943329799457
72.8114285714286,18.7685714285714,1.875,-1.55126709413745
75.0742857142857,18.7685714285714,1.875,-1.52265518576767
77.3371428571429,18.7685714285714,1.875,-1.49361717642065
79.6,18.7685714285714,1.875,-1.46417138635397
0.4,19.3342857142857,1.875,-1.96056612102465
2.66285714285714,19.3342857142857,1.875,-1.98294211894408
4.92571428571429,19.3342857142857,1.875,-1.99963530572744
7.18857142857143,19.3342857142857,1.875,-2.01153561101511
9.45142857142857,19.3342857142857,1.875,-2.01933406889949
11.7142857142857,19.3342857142857,1.875,-2.02357879704503
13.9771428571429,19.3342857142857,1.875,-2.02471240191256
16.24,19.3342857142857,1.875,-2.02309779037167
18.5028571428571,19.3342857142857,1.875,-2.01903647435936
20.7657142857143,19.3342857142857,1.875,-2.0127818604359
23.0285714285714,19.3342857142857,1.875,-2.00454909738941
25.2914285714286,19.3342857142857,1.875,-1.99452250537371
27.5542857142857,19.3342857142857,1.875,-1.9828612701962
29.8171428571429,19.3342857142857,1.875,-1.96970387008186
32.08,19.3342857142857,1.875,-1.95517156103901
34.3428571428571,19.3342857142857,1.875,-1.93937115265644
36.6057142857143,19.3342857142857,1.875,-1.92239724189394
38.8685714285714,19.3342857142857,1.875,-1.90433402781396
41.1314285714286,19.3342857142857,1.875,-1.88525679871158
43.3942857142857,19.3342857142857,1.875,-1.86523316053226
45.6571428571429,19.3342857142857,1.875,-1.84432405906737
47.92,19.3342857142857,1.875,-1.82258463634795
50.1828571428571,19.3342857142857,1.875,-1.80006495266834
52.4457142857143,19.3342857142857,1.875,-1.77681059890415
54.7085714285714,19.3342857142857,1.875,-1.75286321864282
56.9714285714286,19.3342857142857,1.875,-1.72826095569376
