"gamma","lambda_0","theta","negLogLik"
0.4,0.1,1.25,1.62770334839638
2.66285714285714,0.1,1.25,0.213683776173913
4.92571428571429,0.1,1.25,-0.265336750509322
7.18857142857143,0.1,1.25,-0.539281456495724
9.45142857142857,0.1,1.25,-0.7195728316775
11.7142857142857,0.1,1.25,-0.845876836714672
13.9771428571429,0.1,1.25,-0.936983021088843
16.24,0.1,1.25,-1.00329899828415
18.5028571428571,0.1,1.25,-1.05119975438163
20.7657142857143,0.1,1.25,-1.08487607658993
