"gamma","lambda_0","theta","...4"
1.67105263157895,1.13157894736842,0.5,0.540642461259612
1.75,1.13157894736842,0.5,0.544052048666813
0.25,1.28947368421053,0.5,0.541105969605502
0.328947368421053,1.28947368421053,0.5,0.535004262423865
0.407894736842105,1.28947368421053,0.5,0.529892745519205
0.486842105263158,1.28947368421053,0.5,0.525694735954038
0.56578947368421,1.28947368421053,0.5,0.522342460096633
0.644736842105263,1.28947368421053,0.5,0.51977569620838
0.723684210526316,1.28947368421053,0.5,0.517940669454552
0.802631578947368,1.28947368421053,0.5,0.516789144525261
0.881578947368421,1.28947368421053,0.5,0.516277674544426
0.960526315789474,1.28947368421053,0.5,0.51636697475125
1.03947368421053,1.28947368421053,0.5,0.517021396659783
1.11842105263158,1.28947368421053,0.5,0.518208483783086
1.19736842105263,1.28947368421053,0.5,0.519898594062493
1.27631578947368,1.28947368421053,0.5,0.522064577228023
1.35526315789474,1.28947368421053,0.5,0.524681497686842
1.43421052631579,1.28947368421053,0.5,0.527726395374538
1.51315789473684,1.28947368421053,0.5,0.531178078440418
1.59210526315789,1.28947368421053,0.5,0.535016942769496
1.67105263157895,1.28947368421053,0.5,0.539224814241607
1.75,1.28947368421053,0.5,0.543784810345142
0.25,1.44736842105263,0.5,0.517453208954148
0.328947368421053,1.44736842105263,0.5,0.513907602431154
0.407894736842105,1.44736842105263,0.5,0.511178126117618
0.486842105263158,1.44736842105263,0.5,0.509206941682134
0.56578947368421,1.44736842105263,0.5,0.507942384368158
0.644736842105263,1.44736842105263,0.5,0.507338095827958
0.723684210526316,1.44736842105263,0.5,0.50735230610006
0.802631578947368,1.44736842105263,0.5,0.507947234688851
0.881578947368421,1.44736842105263,0.5,0.509088587582269
0.960526315789474,1.44736842105263,0.5,0.510745132169512
1.03947368421053,1.44736842105263,0.5,0.512888335883486
1.11842105263158,1.44736842105263,0.5,0.515492057333469
1.19736842105263,1.44736842105263,0.5,0.518532280953576
1.27631578947368,1.44736842105263,0.5,0.52198688794496
1.35526315789474,1.44736842105263,0.5,0.52583545765967
1.43421052631579,1.44736842105263,0.5,0.530059094653397
1.51315789473684,1.44736842105263,0.5,0.53464027749087
1.59210526315789,1.44736842105263,0.5,0.539562726072005
1.67105263157895,1.44736842105263,0.5,0.544811284797272
1.75,1.44736842105263,0.5,0.55037181933596
0.25,1.60526315789474,0.5,0.503995135847466
0.328947368421053,1.60526315789474,0.5,0.502560482455401
0.407894736842105,1.60526315789474,0.5,0.501810120799281
0.486842105263158,1.60526315789474,0.5,0.501699349050439
0.56578947368421,1.60526315789474,0.5,0.502187878159438
0.644736842105263,1.60526315789474,0.5,0.503239256892263
0.723684210526316,1.60526315789474,0.5,0.504820388846781
0.802631578947368,1.60526315789474,0.5,0.506901124172745
0.881578947368421,1.60526315789474,0.5,0.509453912415441
0.960526315789474,1.60526315789474,0.5,0.512453505718129
1.03947368421053,1.60526315789474,0.5,0.515876703782223
1.11842105263158,1.60526315789474,0.5,0.519702133662273
1.19736842105263,1.60526315789474,0.5,0.523910058784916
1.27631578947368,1.60526315789474,0.5,0.528482212614909
1.35526315789474,1.60526315789474,0.5,0.533401653212044
1.43421052631579,1.60526315789474,0.5,0.538652635578515
1.51315789473684,1.60526315789474,0.5,0.544220499223827
1.59210526315789,1.60526315789474,0.5,0.550091568801148
1.67105263157895,1.60526315789474,0.5,0.556253066016358
1.75,1.60526315789474,0.5,0.56269303129528
0.25,1.76315789473684,0.5,0.498937216951508
0.328947368421053,1.76315789473684,0.5,0.499275512099856
0.407894736842105,1.76315789473684,0.5,0.500195838943186
0.486842105263158,1.76315789473684,0.5,0.501662933504737
0.56578947368421,1.76315789473684,0.5,0.50364476962152
0.644736842105263,1.76315789473684,0.5,0.506112165546149
0.723684210526316,1.76315789473684,0.5,0.509038449374792
0.802631578947368,1.76315789473684,0.5,0.512399172950278
0.881578947368421,1.76315789473684,0.5,0.516171865968615
0.960526315789474,1.76315789473684,0.5,0.520335823629819
1.03947368421053,1.76315789473684,0.5,0.524871922435183
1.11842105263158,1.76315789473684,0.5,0.529762459727039
1.19736842105263,1.76315789473684,0.5,0.534991013356139
1.27631578947368,1.76315789473684,0.5,0.540542318492456
1.35526315789474,1.76315789473684,0.5,0.546402159102488
1.43421052631579,1.76315789473684,0.5,0.55255727202674
1.51315789473684,1.76315789473684,0.5,0.558995261925244
1.59210526315789,1.76315789473684,0.5,0.565704525632456
1.67105263157895,1.76315789473684,0.5,0.572674184687844
1.75,1.76315789473684,0.5,0.579894024994426
0.25,1.92105263157895,0.5,0.500921538741952
0.328947368421053,1.92105263157895,0.5,0.502770044781069
0.407894736842105,1.92105263157895,0.5,0.505119663489945
0.486842105263158,1.92105263157895,0.5,0.507942086370377
0.56578947368421,1.92105263157895,0.5,0.511211434346748
0.644736842105263,1.92105263157895,0.5,0.514903981247761
0.723684210526316,1.92105263157895,0.5,0.518997916103663
0.802631578947368,1.92105263157895,0.5,0.523473137834982
0.881578947368421,1.92105263157895,0.5,0.528311077124781
0.960526315789474,1.92105263157895,0.5,0.533494541224716
1.03947368421053,1.92105263157895,0.5,0.539007578206131
1.11842105263158,1.92105263157895,0.5,0.544835357775707
1.19736842105263,1.92105263157895,0.5,0.550964066264447
1.27631578947368,1.92105263157895,0.5,0.557380813794962
1.35526315789474,1.92105263157895,0.5,0.564073551954371
1.43421052631579,1.92105263157895,0.5,0.571031000564108
1.51315789473684,1.92105263157895,0.5,0.578242582354972
1.59210526315789,1.92105263157895,0.5,0.585698364535316
1.67105263157895,1.92105263157895,0.5,0.593389006389292
1.75,1.92105263157895,0.5,0.601305712166485
0.25,2.07894736842105,0.5,0.508895503197293
0.328947368421053,2.07894736842105,0.5,0.5120459209664
0.407894736842105,2.07894736842105,0.5,0.515632318408908
0.486842105263158,2.07894736842105,0.5,0.519631626009248
0.56578947368421,2.07894736842105,0.5,0.52402263270233
0.644736842105263,2.07894736842105,0.5,0.528785786918509
0.723684210526316,2.07894736842105,0.5,0.533903023944334
0.802631578947368,2.07894736842105,0.5,0.539357615488157
0.881578947368421,2.07894736842105,0.5,0.545134038075308
0.960526315789474,2.07894736842105,0.5,0.551217857485667
1.03947368421053,2.07894736842105,0.5,0.55759562691961
1.11842105263158,2.07894736842105,0.5,0.564254796961464
1.19736842105263,2.07894736842105,0.5,0.571183635721402
1.27631578947368,2.07894736842105,0.5,0.578371157791999
1.35526315789474,2.07894736842105,0.5,0.585807060865769
1.43421052631579,2.07894736842105,0.5,0.593481669033602
1.51315789473684,2.07894736842105,0.5,0.601385881928337
1.59210526315789,2.07894736842105,0.5,0.609511128998035
1.67105263157895,2.07894736842105,0.5,0.617849328294347
1.75,2.07894736842105,0.5,0.626392849246256
0.25,2.23684210526316,0.5,0.522026517379143
0.328947368421053,2.23684210526316,0.5,0.526310903669756
0.407894736842105,2.23684210526316,0.5,0.530978065492035
0.486842105263158,2.23684210526316,0.5,0.536008954593403
0.56578947368421,2.23684210526316,0.5,0.54138596860066
0.644736842105263,2.23684210526316,0.5,0.547092804916784
0.723684210526316,2.23684210526316,0.5,0.553114332888366
0.802631578947368,2.23684210526316,0.5,0.559436481541126
0.881578947368421,2.23684210526316,0.5,0.566046140639537
0.960526315789474,2.23684210526316,0.5,0.572931073197838
1.03947368421053,2.23684210526316,0.5,0.580079837872017
1.11842105263158,2.23684210526316,0.5,0.58748171990984
1.19736842105263,2.23684210526316,0.5,0.595126669539629
1.27631578947368,2.23684210526316,0.5,0.60300524684686
1.35526315789474,2.23684210526316,0.5,0.611108572327586
1.43421052631579,2.23684210526316,0.5,0.619428282424372
1.51315789473684,2.23684210526316,0.5,0.627956489448246
1.59210526315789,2.23684210526316,0.5,0.636685745372465
1.67105263157895,2.23684210526316,0.5,0.645609009053365
1.75,2.23684210526316,0.5,0.654719616492477
0.25,2.39473684210526,0.5,0.539644580007719
0.328947368421053,2.39473684210526,0.5,0.544925546190009
0.407894736842105,2.39473684210526,0.5,0.550545266168191
0.486842105263158,2.39473684210526,0.5,0.55648782962684
0.56578947368421,2.39473684210526,0.5,0.562738468007014
0.644736842105263,2.39473684210526,0.5,0.569283445262532
0.723684210526316,2.39473684210526,0.5,0.576109961570754
0.802631578947368,2.39473684210526,0.5,0.583206068178272
0.881578947368421,2.39473684210526,0.5,0.590560591855509
0.960526315789474,2.39473684210526,0.5,0.598163067674582
1.03947368421053,2.39473684210526,0.5,0.60600367902254
1.11842105263158,2.39473684210526,0.5,0.614073203925721
1.19736842105263,2.39473684210526,0.5,0.622362966896831
1.27631578947368,2.39473684210526,0.5,0.63086479562975
1.35526315789474,2.39473684210526,0.5,0.639570981962126
1.43421052631579,2.39473684210526,0.5,0.648474246605751
1.51315789473684,2.39473684210526,0.5,0.657567707212266
1.59210526315789,2.39473684210526,0.5,0.666844849398961
1.67105263157895,2.39473684210526,0.5,0.676299500408163
1.75,2.39473684210526,0.5,0.685925805115256
0.25,2.55263157894737,0.5,0.561202475206848
0.328947368421053,2.55263157894737,0.5,0.567366193475099
0.407894736842105,2.55263157894737,0.5,0.573831827428997
0.486842105263158,2.55263157894737,0.5,0.580585951295267
0.56578947368421,2.55263157894737,0.5,0.58761605288792
0.644736842105263,2.55263157894737,0.5,0.594910450604564
0.723684210526316,2.55263157894737,0.5,0.602458219781452
0.802631578947368,2.55263157894737,0.5,0.610249127155842
0.881578947368421,2.55263157894737,0.5,0.618273572376702
0.960526315789474,2.55263157894737,0.5,0.626522535663903
1.03947368421053,2.55263157894737,0.5,0.634987530848328
1.11842105263158,2.55263157894737,0.5,0.643660563135652
1.19736842105263,2.55263157894737,0.5,0.652534091029033
1.27631578947368,2.55263157894737,0.5,0.661600991923824
1.35526315789474,2.55263157894737,0.5,0.670854530953048
1.43421052631579,2.55263157894737,0.5,0.680288332718236
1.51315789473684,2.55263157894737,0.5,0.689896355587523
1.59210526315789,2.55263157894737,0.5,0.69967286828341
1.67105263157895,2.55263157894737,0.5,0.7096124285173
1.75,2.55263157894737,0.5,0.719709863457582
0.25,2.71052631578947,0.5,0.586247460432351
0.328947368421053,2.71052631578947,0.5,0.593198564174249
0.407894736842105,2.71052631578947,0.5,0.600420446291301
0.486842105263158,2.71052631578947,0.5,0.60790167381647
0.56578947368421,2.71052631578947,0.5,0.615631553477428
0.644736842105263,2.71052631578947,0.5,0.623600067718379
0.723684210526316,2.71052631578947,0.5,0.631797817597326
0.802631578947368,2.71052631578947,0.5,0.640215971681538
0.881578947368421,2.71052631578947,0.5,0.648846220192796
0.960526315789474,2.71052631578947,0.5,0.657680733761612
1.03947368421053,2.71052631578947,0.5,0.666712126239652
1.11842105263158,2.71052631578947,0.5,0.675933421095566
1.19736842105263,2.71052631578947,0.5,0.685338020983392
1.27631578947368,2.71052631578947,0.5,0.694919680127116
1.35526315789474,2.71052631578947,0.5,0.704672479211095
1.43421052631579,2.71052631578947,0.5,0.714590802505616
1.51315789473684,2.71052631578947,0.5,0.724669316990526
1.59210526315789,2.71052631578947,0.5,0.734902953269024
1.67105263157895,2.71052631578947,0.5,0.745286888088615
1.75,2.71052631578947,0.5,0.755816528307893
0.25,2.86842105263158,0.5,0.614400678909114
0.328947368421053,2.86842105263158,0.5,0.622058472849811
0.407894736842105,2.86842105263158,0.5,0.629960489760825
0.486842105263158,2.86842105263158,0.5,0.638096913669054
0.56578947368421,2.86842105263158,0.5,0.646458533892212
0.644736842105263,2.86842105263158,0.5,0.655036695083841
0.723684210526316,2.86842105263158,0.5,0.663823252406376
0.802631578947368,2.86842105263158,0.5,0.672810531206654
0.881578947368421,2.86842105263158,0.5,0.681991290656138
0.960526315789474,2.86842105263158,0.5,0.691358690892212
1.03947368421053,2.86842105263158,0.5,0.700906263259424
1.11842105263158,2.86842105263158,0.5,0.710627883302556
1.19736842105263,2.86842105263158,0.5,0.720517746208558
1.27631578947368,2.86842105263158,0.5,0.73057034443284
1.35526315789474,2.86842105263158,0.5,0.740780447278473
1.43421052631579,2.86842105263158,0.5,0.751143082225113
1.51315789473684,2.86842105263158,0.5,0.761653517828958
1.59210526315789,2.86842105263158,0.5,0.772307248036089
1.67105263157895,2.86842105263158,0.5,0.783099977769858
1.75,2.86842105263158,0.5,0.794027609668904
0.25,3.02631578947368,0.5,0.645341895927262
0.328947368421053,3.02631578947368,0.5,0.653637491859516
0.407894736842105,3.02631578947368,0.5,0.662154480103631
0.486842105263158,3.02631578947368,0.5,0.670884370473017
0.56578947368421,3.02631578947368,0.5,0.679819172864616
0.644736842105263,3.02631578947368,0.5,0.68895135779444
0.723684210526316,3.02631578947368,0.5,0.698273820810686
0.802631578947368,3.02631578947368,0.5,0.707779850331196
0.881578947368421,3.02631578947368,0.5,0.717463098513083
0.960526315789474,3.02631578947368,0.5,0.727317554814283
1.03947368421053,3.02631578947368,0.5,0.73733752195071
1.11842105263158,3.02631578947368,0.5,0.747517593990502
1.19736842105263,3.02631578947368,0.5,0.757852636358941
1.27631578947368,3.02631578947368,0.5,0.768337767555447
1.35526315789474,3.02631578947368,0.5,0.778968342407833
1.43421052631579,3.02631578947368,0.5,0.789739936709678
1.51315789473684,3.02631578947368,0.5,0.800648333104532
1.59210526315789,3.02631578947368,0.5,0.811689508096228
1.67105263157895,3.02631578947368,0.5,0.822859620078048
1.75,3.02631578947368,0.5,0.834154998285377
0.25,3.18421052631579,0.5,0.678797986685724
0.328947368421053,3.18421052631579,0.5,0.687672106013613
0.407894736842105,3.18421052631579,0.5,0.696747846112493
0.486842105263158,3.18421052631579,0.5,0.706017814107604
0.56578947368421,3.18421052631579,0.5,0.715475033903893
0.644736842105263,3.18421052631579,0.5,0.725112914675632
0.723684210526316,3.18421052631579,0.5,0.73492522232485
0.802631578947368,3.18421052631579,0.5,0.744906053575575
0.881578947368421,3.18421052631579,0.5,0.755049812413914
0.960526315789474,3.18421052631579,0.5,0.765351188620911
1.03947368421053,3.18421052631579,0.5,0.775805138176622
1.11842105263158,3.18421052631579,0.5,0.786406865340968
1.19736842105263,3.18421052631579,0.5,0.797151806240247
1.27631578947368,3.18421052631579,0.5,0.808035613808417
1.35526315789474,3.18421052631579,0.5,0.819054143949744
1.43421052631579,3.18421052631579,0.5,0.830203442804557
1.51315789473684,3.18421052631579,0.5,0.841479735013174
1.59210526315789,3.18421052631579,0.5,0.852879412884565
1.67105263157895,3.18421052631579,0.5,0.864399026386461
1.75,3.18421052631579,0.5,0.876035273882485
0.25,3.3421052631579,0.5,0.714534120144595
0.328947368421053,3.3421052631579,0.5,0.723935385155988
0.407894736842105,3.3421052631579,0.5,0.733521035246314
0.486842105263158,3.3421052631579,0.5,0.743284593563143
0.56578947368421,3.3421052631579,0.5,0.753219933380507
0.644736842105263,3.3421052631579,0.5,0.763321252693751
0.723684210526316,3.3421052631579,0.5,0.773583051113541
0.802631578947368,3.3421052631579,0.5,0.784000108811057
0.881578947368421,3.3421052631579,0.5,0.794567467297339
0.960526315789474,3.3421052631579,0.5,0.805280411846279
1.03947368421053,3.3421052631579,0.5,0.816134455393619
1.11842105263158,3.3421052631579,0.5,0.827125323764081
1.19736842105263,3.3421052631579,0.5,0.838248942095921
1.27631578947368,3.3421052631579,0.5,0.849501422347037
1.35526315789474,3.3421052631579,0.5,0.860879051779765
1.43421052631579,3.3421052631579,0.5,0.87237828233283
1.51315789473684,3.3421052631579,0.5,0.883995720798792
1.59210526315789,3.3421052631579,0.5,0.895728119734066
1.67105263157895,3.3421052631579,0.5,0.90757236903624
1.75,3.3421052631579,0.5,0.919525488130133
0.25,3.5,0.5,0.752346914570531
0.328947368421053,3.5,0.5,0.762230503501034
0.407894736842105,3.5,0.5,0.772283361713811
0.486842105263158,3.5,0.5,0.782499783044185
0.56578947368421,3.5,0.5,0.792874357611472
0.644736842105263,3.5,0.5,0.803401951152824
0.723684210526316,3.5,0.5,0.814077686156318
0.802631578947368,3.5,0.5,0.824896924606511
0.881578947368421,3.5,0.5,0.835855252178059
0.960526315789474,3.5,0.5,0.846948463732418
1.03947368421053,3.5,0.5,0.858172549989393
1.11842105263158,3.5,0.5,0.869523685259951
1.19736842105263,3.5,0.5,0.880998216139388
1.27631578947368,3.5,0.5,0.892592651071046
1.35526315789474,3.5,0.5,0.904303650700541
1.43421052631579,3.5,0.5,0.916128018948919
1.51315789473684,3.5,0.5,0.928062694740742
1.59210526315789,3.5,0.5,0.940104744329642
1.67105263157895,3.5,0.5,0.952251354169751
1.75,3.5,0.5,0.964499824286603
0.25,0.5,0.75,1.01901903555629
0.328947368421053,0.5,0.75,0.982398474613251
0.407894736842105,0.5,0.75,0.949892567949502
0.486842105263158,0.5,0.75,0.920905746727101
0.56578947368421,0.5,0.75,0.894966787953588
0.644736842105263,0.5,0.75,0.871695899012712
0.723684210526316,0.5,0.75,0.850782125848978
0.802631578947368,0.5,0.75,0.831967402469773
0.881578947368421,0.5,0.75,0.815035013196238
0.960526315789474,0.5,0.75,0.799801069584531
1.03947368421053,0.5,0.75,0.786108097319122
1.11842105263158,0.5,0.75,0.773820131593018
1.19736842105263,0.5,0.75,0.762818911440264
1.27631578947368,0.5,0.75,0.753000888221814
1.35526315789474,0.5,0.75,0.744274846431454
1.43421052631579,0.5,0.75,0.736559991333123
1.51315789473684,0.5,0.75,0.729784396931773
1.59210526315789,0.5,0.75,0.723883735224239
1.67105263157895,0.5,0.75,0.718800227295279
1.75,0.5,0.75,0.714481771048154
0.25,0.657894736842105,0.75,0.871455540372893
0.328947368421053,0.657894736842105,0.75,0.845268051283727
0.407894736842105,0.657894736842105,0.75,0.821896642078994
0.486842105263158,0.657894736842105,0.75,0.80099422920577
0.56578947368421,0.657894736842105,0.75,0.782276204884989
0.644736842105263,0.657894736842105,0.75,0.765506030379061
0.723684210526316,0.657894736842105,0.75,0.750484800791256
0.802631578947368,0.657894736842105,0.75,0.737043526549885
0.881578947368421,0.657894736842105,0.75,0.725037318598847
0.960526315789474,0.657894736842105,0.75,0.714340936175675
1.03947368421053,0.657894736842105,0.75,0.70484532834415
1.11842105263158,0.657894736842105,0.75,0.696454912520475
1.19736842105263,0.657894736842105,0.75,0.689085407847951
1.27631578947368,0.657894736842105,0.75,0.682662091997419
1.35526315789474,0.657894736842105,0.75,0.677118385102754
1.43421052631579,0.657894736842105,0.75,0.672394689290971
1.51315789473684,0.657894736842105,0.75,0.668437429974274
1.59210526315789,0.657894736842105,0.75,0.665198257920805
1.67105263157895,0.657894736842105,0.75,0.662633380566386
1.75,0.657894736842105,0.75,0.660702998056562
0.25,0.81578947368421,0.75,0.766812624059962
0.328947368421053,0.81578947368421,0.75,0.747802582620766
0.407894736842105,0.81578947368421,0.75,0.730842533095976
0.486842105263158,0.81578947368421,0.75,0.715712410055202
0.56578947368421,0.81578947368421,0.75,0.702226970709236
0.644736842105263,0.81578947368421,0.75,0.69022867977731
0.723684210526316,0.81578947368421,0.75,0.679582344395852
0.802631578947368,0.81578947368421,0.75,0.670171002683549
0.881578947368421,0.81578947368421,0.75,0.661892727354671
0.960526315789474,0.81578947368421,0.75,0.654658108482086
1.03947368421053,0.81578947368421,0.75,0.64838824794267
1.11842105263158,0.81578947368421,0.75,0.643013144627762
1.19736842105263,0.81578947368421,0.75,0.638470381764873
1.27631578947368,0.81578947368421,0.75,0.634704050440848
1.35526315789474,0.81578947368421,0.75,0.631663859699266
1.43421052631579,0.81578947368421,0.75,0.629304395407081
1.51315789473684,0.81578947368421,0.75,0.627584498781319
1.59210526315789,0.81578947368421,0.75,0.626466741939248
1.67105263157895,0.81578947368421,0.75,0.625916982706896
1.75,0.81578947368421,0.75,0.625903984624661
0.25,0.973684210526316,0.75,0.691356688923071
0.328947368421053,0.973684210526316,0.75,0.677593474567033
0.407894736842105,0.973684210526316,0.75,0.665389913611918
0.486842105263158,0.973684210526316,0.75,0.654597686366091
0.56578947368421,0.973684210526316,0.75,0.645089414295084
0.644736842105263,0.973684210526316,0.75,0.636754818329461
0.723684210526316,0.973684210526316,0.75,0.629497730254464
0.802631578947368,0.973684210526316,0.75,0.623233737638424
0.881578947368421,0.973684210526316,0.75,0.617888306356376
0.960526315789474,0.973684210526316,0.75,0.613395268051049
1.03947368421053,0.973684210526316,0.75,0.609695589889861
1.11842105263158,0.973684210526316,0.75,0.60673636514678
1.19736842105263,0.973684210526316,0.75,0.60446997830113
1.27631578947368,0.973684210526316,0.75,0.602853409360076
1.35526315789474,0.973684210526316,0.75,0.601847650216832
1.43421052631579,0.973684210526316,0.75,0.601417211892595
1.51315789473684,0.973684210526316,0.75,0.601529706054763
1.59210526315789,0.973684210526316,0.75,0.602155487660915
1.67105263157895,0.973684210526316,0.75,0.603267348232555
1.75,0.973684210526316,0.75,0.60484025131922
0.25,1.13157894736842,0.75,0.637077716996057
0.328947368421053,1.13157894736842,0.75,0.62731996197205
0.407894736842105,1.13157894736842,0.75,0.618788900815024
0.486842105263158,1.13157894736842,0.75,0.611379817705374
0.56578947368421,1.13157894736842,0.75,0.605001344745948
0.644736842105263,1.13157894736842,0.75,0.599573240049213
0.723684210526316,1.13157894736842,0.75,0.595024615554408
0.802631578947368,1.13157894736842,0.75,0.591292508644854
0.881578947368421,1.13157894736842,0.75,0.588320719826853
0.960526315789474,1.13157894736842,0.75,0.586058858622348
1.03947368421053,1.13157894736842,0.75,0.584461554079708
1.11842105263158,1.13157894736842,0.75,0.583487796663715
1.19736842105263,1.13157894736842,0.75,0.583100385909764
1.27631578947368,1.13157894736842,0.75,0.58326546390674
1.35526315789474,1.13157894736842,0.75,0.583952118950663
1.43421052631579,1.13157894736842,0.75,0.585132046966176
1.51315789473684,1.13157894736842,0.75,0.586779260793173
1.59210526315789,1.13157894736842,0.75,0.588869839373599
1.67105263157895,1.13157894736842,0.75,0.59138171038754
1.75,1.13157894736842,0.75,0.59429446108002
0.25,1.28947368421053,0.75,0.598881480728807
0.328947368421053,1.28947368421053,0.75,0.592282936832448
0.407894736842105,1.28947368421053,0.75,0.586674583213066
0.486842105263158,1.28947368421053,0.75,0.581979736933179
0.56578947368421,1.28947368421053,0.75,0.578130624361052
0.644736842105263,1.28947368421053,0.75,0.575067023758077
0.723684210526316,1.28947368421053,0.75,0.572735160289529
0.802631578947368,1.28947368421053,0.75,0.571086798645515
0.881578947368421,1.28947368421053,0.75,0.57007849194996
0.960526315789474,1.28947368421053,0.75,0.569670955442062
1.03947368421053,1.28947368421053,0.75,0.569828540635873
1.11842105263158,1.28947368421053,0.75,0.570518791044454
1.19736842105263,1.28947368421053,0.75,0.57171206460914
1.27631578947368,1.28947368421053,0.75,0.573381211059949
