"gamma","lambda_0","theta","...4"
1.51315789473684,0.973684210526316,0.5,0.42369711214432
1.59210526315789,0.973684210526316,0.5,0.423922198489452
1.67105263157895,0.973684210526316,0.5,0.424632670476626
1.75,0.973684210526316,0.5,0.425803533024097
0.25,1.13157894736842,0.5,0.463560038051086
0.328947368421053,1.13157894736842,0.5,0.453419602500146
0.407894736842105,1.13157894736842,0.5,0.444503758804611
0.486842105263158,1.13157894736842,0.5,0.436707993420203
0.56578947368421,1.13157894736842,0.5,0.429941113313912
0.644736842105263,1.13157894736842,0.5,0.424123028768967
0.723684210526316,1.13157894736842,0.5,0.419182984947112
0.802631578947368,1.13157894736842,0.5,0.41505813650974
0.881578947368421,1.13157894736842,0.5,0.411692387728798
0.960526315789474,1.13157894736842,0.5,0.409035440365528
1.03947368421053,1.13157894736842,0.5,0.407042005816089
1.11842105263158,1.13157894736842,0.5,0.405671148357088
1.19736842105263,1.13157894736842,0.5,0.404885733931424
1.27631578947368,1.13157894736842,0.5,0.404651964581803
1.35526315789474,1.13157894736842,0.5,0.404938982907685
1.43421052631579,1.13157894736842,0.5,0.405718534169261
1.51315789473684,1.13157894736842,0.5,0.406964676156926
1.59210526315789,1.13157894736842,0.5,0.408653528878198
1.67105263157895,1.13157894736842,0.5,0.41076305762489
1.75,1.13157894736842,0.5,0.413272884173062
0.25,1.28947368421053,0.5,0.423425163909269
0.328947368421053,1.28947368421053,0.5,0.416440098270087
0.407894736842105,1.28947368421053,0.5,0.410443515650367
0.486842105263158,1.28947368421053,0.5,0.405358882018239
0.56578947368421,1.28947368421053,0.5,0.401118554275179
0.644736842105263,1.28947368421053,0.5,0.397662425734444
0.723684210526316,1.28947368421053,0.5,0.394936823475842
0.802631578947368,1.28947368421053,0.5,0.39289360288349
0.881578947368421,1.28947368421053,0.5,0.391489398134619
0.960526315789474,1.28947368421053,0.5,0.390684997192643
1.03947368421053,1.28947368421053,0.5,0.390444817062962
1.11842105263158,1.28947368421053,0.5,0.390736460439096
1.19736842105263,1.28947368421053,0.5,0.391530338911866
1.27631578947368,1.28947368421053,0.5,0.392799350993156
1.35526315789474,1.28947368421053,0.5,0.394518605571442
1.43421052631579,1.28947368421053,0.5,0.396665183250138
1.51315789473684,1.28947368421053,0.5,0.399217929453119
1.59210526315789,1.28947368421053,0.5,0.402157274310812
1.67105263157895,1.28947368421053,0.5,0.405465075236016
1.75,1.28947368421053,0.5,0.409124478814177
0.25,1.44736842105263,0.5,0.395930116078366
0.328947368421053,1.44736842105263,0.5,0.391498002257664
0.407894736842105,1.44736842105263,0.5,0.387880604597301
0.486842105263158,1.44736842105263,0.5,0.385020197543203
0.56578947368421,1.44736842105263,0.5,0.382865216344067
0.644736842105263,1.44736842105263,0.5,0.381369391736542
0.723684210526316,1.44736842105263,0.5,0.380491033450195
0.802631578947368,1.44736842105263,0.5,0.380192432556664
0.881578947368421,1.44736842105263,0.5,0.380439359549562
0.960526315789474,1.44736842105263,0.5,0.381200640156459
1.03947368421053,1.44736842105263,0.5,0.382447794738553
1.11842105263158,1.44736842105263,0.5,0.384154730068005
1.19736842105263,1.44736842105263,0.5,0.386297474527986
1.27631578947368,1.44736842105263,0.5,0.388853949529087
1.35526315789474,1.44736842105263,0.5,0.391803771302647
1.43421052631579,1.44736842105263,0.5,0.395128078308582
1.51315789473684,1.44736842105263,0.5,0.398809380349881
1.59210526315789,1.44736842105263,0.5,0.402831426168869
1.67105263157895,1.44736842105263,0.5,0.407179086849426
1.75,1.44736842105263,0.5,0.41183825279364
0.25,1.60526315789474,0.5,0.378632037931289
0.328947368421053,1.60526315789474,0.5,0.376308249575576
0.407894736842105,1.60526315789474,0.5,0.374667562615145
0.486842105263158,1.60526315789474,0.5,0.373665362674978
0.56578947368421,1.60526315789474,0.5,0.373261439006436
0.644736842105263,1.60526315789474,0.5,0.373419410753122
0.723684210526316,1.60526315789474,0.5,0.374106244997157
0.802631578947368,1.60526315789474,0.5,0.37529184934695
0.881578947368421,1.60526315789474,0.5,0.3769487255163
0.960526315789474,1.60526315789474,0.5,0.37905167315347
1.03947368421053,1.60526315789474,0.5,0.381577535337988
1.11842105263158,1.60526315789474,0.5,0.38450497883732
1.19736842105263,1.60526315789474,0.5,0.387814303524804
1.27631578947368,1.60526315789474,0.5,0.391487276391921
1.35526315789474,1.60526315789474,0.5,0.395506986406838
1.43421052631579,1.60526315789474,0.5,0.399857717125533
1.51315789473684,1.60526315789474,0.5,0.40452483448815
1.59210526315789,1.60526315789474,0.5,0.409494687659115
1.67105263157895,1.60526315789474,0.5,0.414754521116156
1.75,1.60526315789474,0.5,0.420292396476951
0.25,1.76315789473684,0.5,0.369735820775059
0.328947368421053,1.76315789473684,0.5,0.36918275525348
0.407894736842105,1.76315789473684,0.5,0.369210705634656
0.486842105263158,1.76315789473684,0.5,0.369784477120927
0.56578947368421,1.76315789473684,0.5,0.370872105998507
0.644736842105263,1.76315789473684,0.5,0.372444467081907
0.723684210526316,1.76315789473684,0.5,0.374474939856536
0.802631578947368,1.76315789473684,0.5,0.376939122991208
0.881578947368421,1.76315789473684,0.5,0.379814588966891
0.960526315789474,1.76315789473684,0.5,0.383080672177179
1.03947368421053,1.76315789473684,0.5,0.386718285114401
1.11842105263158,1.76315789473684,0.5,0.390709758247038
1.19736842105263,1.76315789473684,0.5,0.395038699981472
1.27631578947368,1.76315789473684,0.5,0.399689873730334
1.35526315789474,1.76315789473684,0.5,0.404649089615959
1.43421052631579,1.76315789473684,0.5,0.409903108747092
1.51315789473684,1.76315789473684,0.5,0.41543955834046
1.59210526315789,1.76315789473684,0.5,0.421246856231723
1.67105263157895,1.76315789473684,0.5,0.427314143544768
1.75,1.76315789473684,0.5,0.433631224473873
0.25,1.92105263157895,0.5,0.367883154306333
0.328947368421053,1.92105263157895,0.5,0.368838390416653
0.407894736842105,1.92105263157895,0.5,0.370293862204597
0.486842105263158,1.92105263157895,0.5,0.372221316833839
0.56578947368421,1.92105263157895,0.5,0.374594925832192
0.644736842105263,1.92105263157895,0.5,0.377391009166311
0.723684210526316,1.92105263157895,0.5,0.380587798047386
0.802631578947368,1.92105263157895,0.5,0.384165230057985
0.881578947368421,1.92105263157895,0.5,0.388104771403393
0.960526315789474,1.92105263157895,0.5,0.392389262047062
1.03947368421053,1.92105263157895,0.5,0.397002780249043
1.11842105263158,1.92105263157895,0.5,0.401930523633179
1.19736842105263,1.92105263157895,0.5,0.407158704397091
1.27631578947368,1.92105263157895,0.5,0.412674456674259
1.35526315789474,1.92105263157895,0.5,0.418465754379164
1.43421052631579,1.92105263157895,0.5,0.424521338129827
1.51315789473684,1.92105263157895,0.5,0.430830650058711
1.59210526315789,1.92105263157895,0.5,0.437383775502032
1.67105263157895,1.92105263157895,0.5,0.444171390706304
1.75,1.92105263157895,0.5,0.45118471581502
0.25,2.07894736842105,0.5,0.372021157957647
0.328947368421053,2.07894736842105,0.5,0.374276650079734
0.407894736842105,2.07894736842105,0.5,0.376967357067621
0.486842105263158,2.07894736842105,0.5,0.380070254854998
0.56578947368421,2.07894736842105,0.5,0.383564173950757
0.644736842105263,2.07894736842105,0.5,0.387429600910999
0.723684210526316,2.07894736842105,0.5,0.391648506069554
0.802631578947368,2.07894736842105,0.5,0.396204193425045
0.881578947368421,2.07894736842105,0.5,0.401081169316634
0.960526315789474,2.07894736842105,0.5,0.406265027107341
1.03947368421053,2.07894736842105,0.5,0.411742345566026
1.11842105263158,2.07894736842105,0.5,0.41750059902135
1.19736842105263,2.07894736842105,0.5,0.423528077672188
1.27631578947368,2.07894736842105,0.5,0.429813816693722
1.35526315789474,2.07894736842105,0.5,0.436347532988013
1.43421052631579,2.07894736842105,0.5,0.443119568601132
1.51315789473684,2.07894736842105,0.5,0.450120839972891
1.59210526315789,2.07894736842105,0.5,0.457342792305296
1.67105263157895,2.07894736842105,0.5,0.464777358436466
1.75,2.07894736842105,0.5,0.472416921691411
0.25,2.23684210526316,0.5,0.381317032101513
0.328947368421053,2.23684210526316,0.5,0.384705043273107
0.407894736842105,2.23684210526316,0.5,0.388475157130628
0.486842105263158,2.23684210526316,0.5,0.392608363011479
0.56578947368421,2.23684210526316,0.5,0.397087093113679
0.644736842105263,2.23684210526316,0.5,0.401895076706525
0.723684210526316,2.23684210526316,0.5,0.407017212572099
0.802631578947368,2.23684210526316,0.5,0.412439456980984
0.881578947368421,2.23684210526316,0.5,0.418148724963114
0.960526315789474,2.23684210526316,0.5,0.42413280300515
1.03947368421053,2.23684210526316,0.5,0.430380271607414
1.11842105263158,2.23684210526316,0.5,0.436880436380327
1.19736842105263,2.23684210526316,0.5,0.443623266563498
1.27631578947368,2.23684210526316,0.5,0.450599340018653
1.35526315789474,2.23684210526316,0.5,0.457799793887131
1.43421052631579,2.23684210526316,0.5,0.465216280219176
1.51315789473684,2.23684210526316,0.5,0.472840925979821
1.59210526315789,2.23684210526316,0.5,0.480666296918282
1.67105263157895,2.23684210526316,0.5,0.4886853648571
1.75,2.23684210526316,0.5,0.496891478016058
0.25,2.39473684210526,0.5,0.395100620755342
0.328947368421053,2.39473684210526,0.5,0.39948393235765
0.407894736842105,2.39473684210526,0.5,0.404205401232341
0.486842105263158,2.39473684210526,0.5,0.409249148507356
0.56578947368421,2.39473684210526,0.5,0.414600434680723
0.644736842105263,2.39473684210526,0.5,0.420245550611695
0.723684210526316,2.39473684210526,0.5,0.426171721438143
0.802631578947368,2.39473684210526,0.5,0.432367021604638
0.881578947368421,2.39473684210526,0.5,0.438820299478531
0.960526315789474,2.39473684210526,0.5,0.445521110271206
1.03947368421053,2.39473684210526,0.5,0.452459656179024
1.11842105263158,2.39473684210526,0.5,0.45962673282169
1.19736842105263,2.39473684210526,0.5,0.467013681191389
1.27631578947368,2.39473684210526,0.5,0.474612344439174
1.35526315789474,2.39473684210526,0.5,0.482415028919926
1.43421052631579,2.39473684210526,0.5,0.490414468996971
1.51315789473684,2.39473684210526,0.5,0.498603795174852
1.59210526315789,2.39473684210526,0.5,0.506976505185828
1.67105263157895,2.39473684210526,0.5,0.515526437704323
1.75,2.39473684210526,0.5,0.524247748404967
0.25,2.55263157894737,0.5,0.412824589940632
0.328947368421053,2.55263157894737,0.5,0.418089515953083
0.407894736842105,2.55263157894737,0.5,0.423655825165124
0.486842105263158,2.55263157894737,0.5,0.429510118370627
0.56578947368421,2.55263157894737,0.5,0.435639908039449
0.644736842105263,2.55263157894737,0.5,0.44203353549229
0.723684210526316,2.55263157894737,0.5,0.448680097413892
0.802631578947368,2.55263157894737,0.5,0.455569380455903
0.881578947368421,2.55263157894737,0.5,0.462691802872727
0.960526315789474,2.55263157894737,0.5,0.470038362292514
1.03947368421053,2.55263157894737,0.5,0.477600588857365
1.11842105263158,2.55263157894737,0.5,0.485370503076972
1.19736842105263,2.55263157894737,0.5,0.493340577832153
1.27631578947368,2.55263157894737,0.5,0.501503704042452
1.35526315789474,2.55263157894737,0.5,0.50985315957749
1.43421052631579,2.55263157894737,0.5,0.518382581047441
1.51315789473684,2.55263157894737,0.5,0.527085938155231
1.59210526315789,2.55263157894737,0.5,0.535957510333488
1.67105263157895,2.55263157894737,0.5,0.544991865423845
1.75,2.55263157894737,0.5,0.554183840185872
0.25,2.71052631578947,0.5,0.434036105386949
0.328947368421053,2.71052631578947,0.5,0.440087398671141
0.407894736842105,2.71052631578947,0.5,0.44640899209849
0.486842105263158,2.71052631578947,0.5,0.452989475351296
0.56578947368421,2.71052631578947,0.5,0.459818176257779
0.644736842105263,2.71052631578947,0.5,0.466885096951598
0.723684210526316,2.71052631578947,0.5,0.474180856891819
0.802631578947368,2.71052631578947,0.5,0.481696641868032
0.881578947368421,2.71052631578947,0.5,0.489424158243803
0.960526315789474,2.71052631578947,0.5,0.497355591799076
1.03947368421053,2.71052631578947,0.5,0.505483570621972
1.11842105263158,2.71052631578947,0.5,0.513801131576195
1.19736842105263,2.71052631578947,0.5,0.52230168993415
1.27631578947368,2.71052631578947,0.5,0.530979011820103
1.35526315789474,2.71052631578947,0.5,0.539827189153794
1.43421052631579,2.71052631578947,0.5,0.548840616824343
1.51315789473684,2.71052631578947,0.5,0.558013971857927
1.59210526315789,2.71052631578947,0.5,0.567342194371747
1.67105263157895,2.71052631578947,0.5,0.576820470131708
1.75,2.71052631578947,0.5,0.586444214552818
0.25,2.86842105263158,0.5,0.458356237992068
0.328947368421053,2.86842105263158,0.5,0.465113304879832
0.407894736842105,2.86842105263158,0.5,0.472114162872334
0.486842105263158,2.86842105263158,0.5,0.479349015462046
0.56578947368421,2.86842105263158,0.5,0.486808670163942
0.644736842105263,2.86842105263158,0.5,0.494484488668081
0.723684210526316,2.86842105263158,0.5,0.502368342109058
0.802631578947368,2.86842105263158,0.5,0.510452570828087
0.881578947368421,2.86842105263158,0.5,0.518729948091156
0.960526315789474,2.86842105263158,0.5,0.527193647300644
1.03947368421053,2.86842105263158,0.5,0.535837212300145
1.11842105263158,2.86842105263158,0.5,0.544654530425138
1.19736842105263,2.86842105263158,0.5,0.5536398079972
1.27631578947368,2.86842105263158,0.5,0.562787547997862
1.35526315789474,2.86842105263158,0.5,0.572092529691114
1.43421052631579,2.86842105263158,0.5,0.581549789991882
1.51315789473684,2.86842105263158,0.5,0.59115460640211
1.59210526315789,2.86842105263158,0.5,0.6009024813572
1.67105263157895,2.86842105263158,0.5,0.610789127843746
1.75,2.86842105263158,0.5,0.620810456165407
0.25,3.02631578947368,0.5,0.485464695245391
0.328947368421053,3.02631578947368,0.5,0.49285873465986
0.407894736842105,3.02631578947368,0.5,0.500473774457313
0.486842105263158,3.02631578947368,0.5,0.508301341302825
0.56578947368421,3.02631578947368,0.5,0.516333460896447
0.644736842105263,3.02631578947368,0.5,0.524562618593764
0.723684210526316,3.02631578947368,0.5,0.532981723895568
0.802631578947368,3.02631578947368,0.5,0.541584078354398
0.881578947368421,3.02631578947368,0.5,0.550363346506666
0.960526315789474,3.02631578947368,0.5,0.559313529490826
1.03947368421053,3.02631578947368,0.5,0.568428941055945
1.11842105263158,3.02631578947368,0.5,0.577704185702718
1.19736842105263,3.02631578947368,0.5,0.58713413873101
1.27631578947368,3.02631578947368,0.5,0.596713927995756
1.35526315789474,3.02631578947368,0.5,0.606438917196787
1.43421052631579,3.02631578947368,0.5,0.616304690548784
1.51315789473684,3.02631578947368,0.5,0.626307038695371
1.59210526315789,3.02631578947368,0.5,0.636441945746863
1.67105263157895,3.02631578947368,0.5,0.646705577334695
1.75,3.02631578947368,0.5,0.65709426958733
0.25,3.18421052631579,0.5,0.515088305597748
0.328947368421053,3.18421052631579,0.5,0.523060114220599
0.407894736842105,3.18421052631579,0.5,0.531233186328578
0.486842105263158,3.18421052631579,0.5,0.539600143732533
0.56578947368421,3.18421052631579,0.5,0.548154024148616
0.644736842105263,3.18421052631579,0.5,0.556888249755805
0.723684210526316,3.18421052631579,0.5,0.565796598715776
0.802631578947368,3.18421052631579,0.5,0.574873179322807
0.881578947368421,3.18421052631579,0.5,0.58411240649444
0.960526315789474,3.18421052631579,0.5,0.593508980350347
1.03947368421053,3.18421052631579,0.5,0.603057866658345
1.11842105263158,3.18421052631579,0.5,0.612754278953538
1.19736842105263,3.18421052631579,0.5,0.622593662159856
1.27631578947368,3.18421052631579,0.5,0.632571677563424
1.35526315789474,3.18421052631579,0.5,0.64268418900462
1.43421052631579,3.18421052631579,0.5,0.652927250170903
1.51315789473684,3.18421052631579,0.5,0.663297092885594
1.59210526315789,3.18421052631579,0.5,0.673790116299476
1.67105263157895,3.18421052631579,0.5,0.684402876902044
1.75,3.18421052631579,0.5,0.695132079278192
0.25,3.3421052631579,0.5,0.546992199791627
0.328947368421053,3.3421052631579,0.5,0.555490465390899
0.407894736842105,3.3421052631579,0.5,0.564172789028371
0.486842105263158,3.3421052631579,0.5,0.573032706727057
0.56578947368421,3.3421052631579,0.5,0.582064103901477
0.644736842105263,3.3421052631579,0.5,0.591261190007284
0.723684210526316,3.3421052631579,0.5,0.600618475485006
0.802631578947368,3.3421052631579,0.5,0.610130750750524
0.881578947368421,3.3421052631579,0.5,0.619793067015696
0.960526315789474,3.3421052631579,0.5,0.629600718749045
1.03947368421053,3.3421052631579,0.5,0.63954922760924
1.11842105263158,3.3421052631579,0.5,0.649634327703827
1.19736842105263,3.3421052631579,0.5,0.659851952042773
1.27631578947368,3.3421052631579,0.5,0.670198220071217
1.35526315789474,3.3421052631579,0.5,0.68066942617879
1.43421052631579,3.3421052631579,0.5,0.691262029094155
1.51315789473684,3.3421052631579,0.5,0.70197264208331
1.59210526315789,3.3421052631579,0.5,0.712798023878873
1.67105263157895,3.3421052631579,0.5,0.723735070275221
1.75,3.3421052631579,0.5,0.73478080633105
0.25,3.5,0.5,0.580972964545139
0.328947368421053,3.5,0.5,0.589952922667784
0.407894736842105,3.5,0.5,0.599101849593254
0.486842105263158,3.5,0.5,0.608414050507856
0.56578947368421,3.5,0.5,0.61788412625966
0.644736842105263,3.5,0.5,0.627506952736894
0.723684210526316,3.5,0.5,0.637277662041683
0.802631578947368,3.5,0.5,0.64719162527272
0.881578947368421,3.5,0.5,0.657244436752845
0.960526315789474,3.5,0.5,0.667431899556869
1.03947368421053,3.5,0.5,0.677750012211696
1.11842105263158,3.5,0.5,0.688194956455384
1.19736842105263,3.5,0.5,0.698763085954485
1.27631578947368,3.5,0.5,0.709450915890034
1.35526315789474,3.5,0.5,0.720255113332341
1.43421052631579,3.5,0.5,0.731172488333148
1.51315789473684,3.5,0.5,0.742199985671288
1.59210526315789,3.5,0.5,0.753334677194527
1.67105263157895,3.5,0.5,0.764573754706106
1.75,3.5,0.5,0.775914523349653
0.25,0.5,0.75,0.904692714690876
0.328947368421053,0.5,0.75,0.868862970391286
0.407894736842105,0.5,0.75,0.837141231521033
0.486842105263158,0.5,0.75,0.808933021571795
0.56578947368421,0.5,0.75,0.783767965388664
0.644736842105263,0.5,0.75,0.761266941186716
0.723684210526316,0.5,0.75,0.741119534487431
0.802631578947368,0.5,0.75,0.723068119525534
0.881578947368421,0.5,0.75,0.706896344295107
0.960526315789474,0.5,0.75,0.692420624105339
1.03947368421053,0.5,0.75,0.679483740840082
1.11842105263158,0.5,0.75,0.667949947683799
1.19736842105263,0.5,0.75,0.657701170621533
1.27631578947368,0.5,0.75,0.648634022494709
1.35526315789474,0.5,0.75,0.640657428187402
1.43421052631579,0.5,0.75,0.633690715746018
1.51315789473684,0.5,0.75,0.62766206714607
1.59210526315789,0.5,0.75,0.622507249808267
1.67105263157895,0.5,0.75,0.618168569545137
1.75,0.5,0.75,0.614593999815108
0.25,0.657894736842105,0.75,0.759766954650491
0.328947368421053,0.657894736842105,0.75,0.734359060050941
0.407894736842105,0.657894736842105,0.75,0.711762583520054
0.486842105263158,0.657894736842105,0.75,0.691631092065422
0.56578947368421,0.657894736842105,0.75,0.673680503312205
0.644736842105263,0.657894736842105,0.75,0.657674708771445
0.723684210526316,0.657894736842105,0.75,0.643415160173165
0.802631578947368,0.657894736842105,0.75,0.63073316673155
0.881578947368421,0.657894736842105,0.75,0.619484092113692
0.960526315789474,0.657894736842105,0.75,0.609542911151714
1.03947368421053,0.657894736842105,0.75,0.600800758250653
1.11842105263158,0.657894736842105,0.75,0.593162211274611
1.19736842105263,0.657894736842105,0.75,0.586543129149349
1.27631578947368,0.657894736842105,0.75,0.580868912033333
1.35526315789474,0.657894736842105,0.75,0.576073087966601
1.43421052631579,0.657894736842105,0.75,0.572096154604674
1.51315789473684,0.657894736842105,0.75,0.568884622315249
1.59210526315789,0.657894736842105,0.75,0.566390217737916
1.67105263157895,0.657894736842105,0.75,0.564569216333069
1.75,0.657894736842105,0.75,0.56338187945856
0.25,0.81578947368421,0.75,0.657781455555469
0.328947368421053,0.81578947368421,0.75,0.639542891032101
0.407894736842105,0.81578947368421,0.75,0.623350871495822
0.486842105263158,0.81578947368421,0.75,0.608985749707461
0.56578947368421,0.81578947368421,0.75,0.596262630502536
0.644736842105263,0.81578947368421,0.75,0.585024270612537
0.723684210526316,0.81578947368421,0.75,0.575135724770253
0.802631578947368,0.81578947368421,0.75,0.566480242793148
0.881578947368421,0.81578947368421,0.75,0.558956079770419
0.960526315789474,0.81578947368421,0.75,0.552473983964455
1.03947368421053,0.81578947368421,0.75,0.546955195319543
1.11842105263158,0.81578947368421,0.75,0.542329833919301
1.19736842105263,0.81578947368421,0.75,0.53853558992806
1.27631578947368,0.81578947368421,0.75,0.535516649246226
1.35526315789474,0.81578947368421,0.75,0.533222805357159
1.43421052631579,0.81578947368421,0.75,0.531608719640031
1.51315789473684,0.81578947368421,0.75,0.53063330110031
1.59210526315789,0.81578947368421,0.75,0.530259182928367
1.67105263157895,0.81578947368421,0.75,0.530452278157851
1.75,0.81578947368421,0.75,0.531181400391507
0.25,0.973684210526316,0.75,0.58499398645941
0.328947368421053,0.973684210526316,0.75,0.571996118591195
0.407894736842105,0.973684210526316,0.75,0.56055525295738
0.486842105263158,0.973684210526316,0.75,0.55052335439857
0.56578947368421,0.973684210526316,0.75,0.541773286146082
0.644736842105263,0.973684210526316,0.75,0.534194976252768
0.723684210526316,0.973684210526316,0.75,0.52769243526591
0.802631578947368,0.973684210526316,0.75,0.522181406077899
0.881578947368421,0.973684210526316,0.75,0.517587490350336
0.960526315789474,0.973684210526316,0.75,0.513844639098128
1.03947368421053,0.973684210526316,0.75,0.510893924970967
1.11842105263158,0.973684210526316,0.75,0.508682534893618
1.19736842105263,0.973684210526316,0.75,0.507162936856574
1.27631578947368,0.973684210526316,0.75,0.506292185639396
1.35526315789474,0.973684210526316,0.75,0.506031340336784
1.43421052631579,0.973684210526316,0.75,0.506344972580304
1.51315789473684,0.973684210526316,0.75,0.5072007488835
1.59210526315789,0.973684210526316,0.75,0.508569073987574
1.67105263157895,0.973684210526316,0.75,0.510422784733691
1.75,0.973684210526316,0.75,0.512736886040106
0.25,1.13157894736842,0.75,0.533390312112457
0.328947368421053,1.13157894736842,0.75,0.524393115320461
0.407894736842105,1.13157894736842,0.75,0.516620510383869
0.486842105263158,1.13157894736842,0.75,0.509967983758405
0.56578947368421,1.13157894736842,0.75,0.504344342411058
0.644736842105263,1.13157894736842,0.75,0.499669496625054
0.723684210526316,1.13157894736842,0.75,0.495872691562144
0.802631578947368,1.13157894736842,0.75,0.492891081883715
0.881578947368421,1.13157894736842,0.75,0.490668571861715
0.960526315789474,1.13157894736842,0.75,0.48915486325739
1.03947368421053,1.13157894736842,0.75,0.488304667466894
1.11842105263158,1.13157894736842,0.75,0.488077048766837
1.19736842105263,1.13157894736842,0.75,0.488434873100116
1.27631578947368,1.13157894736842,0.75,0.489344342509438
1.35526315789474,1.13157894736842,0.75,0.490774599594264
1.43421052631579,1.13157894736842,0.75,0.492697389614783
1.51315789473684,1.13157894736842,0.75,0.495086770361392
1.59210526315789,1.13157894736842,0.75,0.497918861841607
1.67105263157895,1.13157894736842,0.75,0.501171629347243
1.75,1.13157894736842,0.75,0.504824694654357
0.25,1.28947368421053,0.75,0.497873895435927
0.328947368421053,1.28947368421053,0.75,0.492032068555689
0.407894736842105,1.28947368421053,0.75,0.487178724694913
0.486842105263158,1.28947368421053,0.75,0.483237329821727
0.56578947368421,1.28947368421053,0.75,0.480140240837611
0.644736842105263,1.28947368421053,0.75,0.477827351055819
0.723684210526316,1.28947368421053,0.75,0.476244987556161
0.802631578947368,1.28947368421053,0.75,0.475345005722752
0.881578947368421,1.28947368421053,0.75,0.475084039732824
0.960526315789474,1.28947368421053,0.75,0.475422877549792
1.03947368421053,1.28947368421053,0.75,0.476325936179054
1.11842105263158,1.28947368421053,0.75,0.477760818314132
1.19736842105263,1.28947368421053,0.75,0.479697935545845
1.27631578947368,1.28947368421053,0.75,0.482110186386078
