"gamma","lambda_0","theta","theta.hat","lambda.hat"
0.460379600872489,2.13382484337048,0.1,0.946044921875,2.49708407782862
0.1,2.3012821739737,0.1,1.007080078125,2.48927211701354
0.701938491892937,1.99095933359612,0.1,1.03759765625,2.4920669758224
0.701626370116493,2.02801959994398,0.1,1.007080078125,2.53256086537866
0.1,2.31161673595332,0.1,1.007080078125,2.50180136532907
0.1,2.30352270483012,0.1,1.068115234375,2.49671401071685
0.1,2.31860329980732,0.1,1.068115234375,2.51148182639366
0.398818554046605,2.15435108835147,0.1,0.91552734375,2.5009725691009
0.699230649159371,1.9927765871977,0.1,0.9002685546875,2.48924740932239
0.770972736674349,1.96434188648607,0.1,1.0986328125,2.50246299052034
0.778583279989115,1.95770642532475,0.1,0.91552734375,2.49130361983716
0.1,2.34196096240643,0.1,1.068115234375,2.54018319097209
0.738394175074618,1.98520562647651,0.1,0.9613037109375,2.50471006759013
0.1,2.3195590996537,0.1,0.885009765625,2.50324029235026
0.735559046441584,1.97445316812575,0.1,0.9918212890625,2.49505007229023
0.73472107057282,1.97008144636541,0.1,0.946044921875,2.4850146944635
0.811579775513819,1.95105587595955,0.1,0.9307861328125,2.50760899201162
0.193998161024918,2.24684094721577,0.1,0.9613037109375,2.48753538392876
0.1,2.3168316197073,0.1,1.068115234375,2.50519025197493
0.1,2.30831980260047,0.1,0.946044921875,2.49147218110974
0.570220139528069,2.05490996506467,0.1,0.9307861328125,2.48857404707913
0.1,2.28899685195815,0.1,0.946044921875,2.47354040548514
0.300942884678024,2.2014289158276,0.1,1.0223388671875,2.50123590404524
0.1,2.3167140227138,0.1,0.9765625,2.50450880364823
0.710629630208477,1.99975725092086,0.1,1.068115234375,2.51048696797613
0.766859891786712,1.97703105755035,0.1,1.007080078125,2.51232143744974
0.581836995026398,2.050092408103,0.1,1.03759765625,2.47594287508006
0.194047209337562,2.26421582033059,0.1,0.91552734375,2.50335042162036
0.1,2.32399207215905,0.1,1.007080078125,2.5110375613637
0.1,2.32992059184205,0.1,1.007080078125,2.5197682818774
0.1,2.2980939205165,0.1,0.946044921875,2.48439427746676
0.74699404502885,1.96496179144872,0.1,1.0528564453125,2.49309037049927
0.46127538333123,2.1132614643743,0.1,0.9613037109375,2.48889592105341
0.1,2.31739345692697,0.1,1.007080078125,2.50764786474861
0.802222851935542,1.95369715272319,0.1,1.03759765625,2.50566008800358
0.1,2.29218355355057,0.1,1.007080078125,2.48395648133861
0.1,2.31273905212291,0.1,0.9918212890625,2.49767149917399
0.1,2.31094436752759,0.1,0.9765625,2.49712984196314
0.1,2.33900632589687,0.1,0.9765625,2.52713325552262
0.1,2.31278205590907,0.1,1.0223388671875,2.5084973646395
0.1,2.32328172458949,0.1,0.946044921875,2.5076161305666
0.1,2.32767422411795,0.1,1.007080078125,2.51801186621838
0.240708145458945,2.21184333791878,0.1,0.9307861328125,2.47507496604412
0.494525666699067,2.08717316944634,0.1,0.9307861328125,2.48178362192841
0.169559461232944,2.27565004073855,0.1,0.946044921875,2.50175063467165
0.868780338890235,1.91165472708158,0.1,1.068115234375,2.49365666707663
0.581828290080394,2.06225711327045,0.1,1.068115234375,2.50477425598288
0.501721855299689,2.09542599695774,0.1,1.007080078125,2.5005437226767
0.1,2.29839659547525,0.1,1.03759765625,2.49127349263454
0.227138618459472,2.24204327652268,0.1,1.007080078125,2.50037442385957
0.298908871241571,2.19709727793753,0.1,0.9765625,2.49344069236931
0.1,2.31920911972034,0.1,1.007080078125,2.50525652587571
0.1,2.30372461354572,0.1,0.91552734375,2.48770363825612
0.771273219731544,1.97266698383261,0.1,1.007080078125,2.51199331704743
0.1,2.32318739370219,0.1,0.946044921875,2.51415944932489
0.1,2.31275927257442,0.1,0.946044921875,2.49978567933475
0.1,2.30335805837384,0.1,1.0528564453125,2.49496588305297
0.773053205433122,1.96027000952781,0.1,1.007080078125,2.49453972054658
0.345110148274715,2.18648988378335,0.1,0.9613037109375,2.50598176454051
0.1,2.34105637225555,0.1,0.946044921875,2.52953231411533
0.470248912813014,2.14064945251906,0.1,0.9307861328125,2.52526436162402
0.285826833170629,2.20159367654321,0.1,0.9918212890625,2.48915976365138
0.601310017246153,2.04848875032191,0.1,0.91552734375,2.49482082640617
0.717821278413845,1.96160176760523,0.1,1.007080078125,2.47003157471503
0.149299251129228,2.29283858854673,0.1,0.9765625,2.51075067647393
0.1,2.30097395141871,0.1,0.9613037109375,2.49353840759208
0.666480856391985,2.01893485598887,0.1,1.03759765625,2.50322511293715
0.124322004683579,2.28209225052363,0.1,1.007080078125,2.48877861168247
0.1,2.30486453724435,0.1,0.9765625,2.49001100797781
0.776731523186985,1.96397058593989,0.1,1.007080078125,2.49293459835732
0.251569387885806,2.22752714301062,0.1,0.885009765625,2.49625851279556
0.1,2.30868998588021,0.1,0.9765625,2.49735576156426
0.1,2.30690399412853,0.1,1.007080078125,2.49390248059275
0.1,2.30219486104308,0.1,1.007080078125,2.49346563339702
0.757293436474024,1.9982989978226,0.1,1.0223388671875,2.5312006433835
0.523495030408113,2.09427769140448,0.1,0.9765625,2.4913567049184
0.1,2.30669328727855,0.1,0.9918212890625,2.492636449384
0.1,2.31415887379787,0.1,0.9765625,2.50148187574596
0.76178076050272,1.9770472388358,0.1,1.03759765625,2.514001115849
0.1,2.31206341185825,0.1,1.007080078125,2.50457001729845
0.726172607862323,1.99545753762074,0.1,1.007080078125,2.51362925641541
0.796546696437178,1.95945023186928,0.1,0.9613037109375,2.50479419602735
0.1,2.31145409609738,0.1,1.068115234375,2.49926686412934
0.680012327230567,2.00981061488915,0.1,0.9765625,2.49644156295403
0.295111000621946,2.19000853439806,0.1,0.9765625,2.4794735487901
0.733696532928444,1.98876550233259,0.1,1.007080078125,2.50636650288282
0.342126263584659,2.19895336483223,0.1,1.007080078125,2.51832031617094
0.604551699879399,2.03411393217345,0.1,0.9613037109375,2.48360504736731
0.428748368177249,2.14016060970184,0.1,1.03759765625,2.50845283269885
0.1,2.31270838713375,0.1,1.007080078125,2.4977222695536
0.1,2.30422961264348,0.1,1.03759765625,2.49402287546458
0.1,2.31357222816822,0.1,1.068115234375,2.50185566383227
0.595299955616228,2.06128460824618,0.1,1.03759765625,2.5139110285614
0.111960137704429,2.3182556187743,0.1,1.03759765625,2.51763364100236
0.694037622711017,2.00243860498718,0.1,1.007080078125,2.48768411459985
0.1,2.31429154193792,0.1,0.9765625,2.5040527846947
0.1,2.31398740076825,0.1,1.068115234375,2.50603331720875
0.1,2.30752162979796,0.1,1.03759765625,2.50052069943263
0.434553217456948,2.14167328293599,0.1,1.007080078125,2.50833410850234
0.1,2.30652919006338,0.1,0.946044921875,2.49083219274577
0.189852553050382,2.2588115425168,0.1,0.9765625,2.49788423923764
0.630575135773348,2.02613751273051,0.1,0.9307861328125,2.49043214044641
0.1,2.31461297646338,0.1,1.068115234375,2.50437767905142
0.28023369434238,2.22534848828366,0.1,1.03759765625,2.51718252007851
0.607558606635401,2.06138228043165,0.1,0.9765625,2.51826327576847
0.425728768471194,2.13064034615872,0.1,1.129150390625,2.49615504633123
0.1,2.3161344163236,0.1,1.03759765625,2.51051240413251
0.744962587583604,1.97679027208307,0.1,1.03759765625,2.502720559266
0.117959310878017,2.28321179679162,0.1,1.007080078125,2.48637327938643
0.1,2.30601357874462,0.1,1.0986328125,2.50017863104082
0.249478880348513,2.23244951165128,0.1,1.03759765625,2.5065923618282
0.64768511471045,2.02710356573075,0.1,1.03759765625,2.50308494250347
0.701504943392047,2.00771125687263,0.1,1.03759765625,2.49623558023876
0.776089689089214,1.97691924156386,0.1,1.0833740234375,2.50908333128406
0.1,2.30174198355872,0.1,1.03759765625,2.49214841428843
0.579858780395294,2.06223266917826,0.1,0.946044921875,2.50027208032835
0.729023144101757,1.98885998867746,0.1,1.03759765625,2.5063200378822
0.245116173625049,2.23457461349607,0.1,0.946044921875,2.50293767158521
0.39765268515287,2.17608188793046,0.1,0.946044921875,2.52345734115063
0.363783480048308,2.18476506722715,0.1,1.03759765625,2.51573432366298
0.1,2.32425122270283,0.1,0.9307861328125,2.51546589855402
0.801801933088056,1.94431574472191,0.1,0.885009765625,2.49004642769962
0.674871406780889,2.02600178143239,0.1,1.068115234375,2.51936432562525
0.753190306902418,1.97733064024528,0.1,0.9765625,2.48772198519688
0.729347045670644,1.98190329049231,0.1,0.9307861328125,2.49136627670834
0.343235474221942,2.19232759746662,0.1,1.0223388671875,2.51486047902715
0.1,2.3223668445548,0.1,0.9918212890625,2.51654166377107
0.698193794606619,1.99697288450668,0.1,0.9765625,2.49852069274023
0.1,2.31288840054202,0.1,0.9307861328125,2.50280711604772
0.742362787781946,1.97434817988464,0.1,0.9765625,2.49352885979854
0.709504502054632,1.99134444578835,0.1,1.007080078125,2.49780908969522
0.1,2.31700497337064,0.1,0.946044921875,2.50267630750026
0.1,2.30778631784825,0.1,0.946044921875,2.49300802014871
0.1,2.32532451709128,0.1,1.007080078125,2.51521673707844
0.224929126904444,2.25188890597402,0.1,1.03759765625,2.5092113896776
0.736184245167668,1.99557926353246,0.1,1.0223388671875,2.51390260724994
0.855163150775383,1.91878381599282,0.1,1.03759765625,2.4950598129226
0.72438634609438,2.00437810297137,0.1,0.91552734375,2.5123532890381
0.1,2.3033016188868,0.1,0.823974609375,2.48689926491961
0.275316866809276,2.20789667578423,0.1,0.946044921875,2.49192723671095
0.1,2.29581161217806,0.1,0.946044921875,2.48704218480974
0.470388961234427,2.14673922453864,0.1,1.03759765625,2.5354623986693
0.748907543966505,1.97464225256549,0.1,1.007080078125,2.50162383076531
0.1,2.30110995750006,0.1,1.0986328125,2.49219768873104
0.275197364531107,2.22846172153864,0.1,1.03759765625,2.51502701289626
0.533799463607846,2.07772561271916,0.1,0.9765625,2.49164045945794
0.1,2.31113326112186,0.1,1.15966796875,2.5060286403557
0.69684860417604,1.99812767167059,0.1,1.03759765625,2.49773723527555
0.1,2.2970870528229,0.1,0.946044921875,2.48128044701689
0.1,2.31292170956844,0.1,0.9002685546875,2.50346216232468
0.442102871389894,2.12783486119361,0.1,1.007080078125,2.49749664002016
0.1,2.3155585123381,0.1,1.068115234375,2.50538383757561
0.57529962857174,2.06945861184925,0.1,0.9765625,2.5072061135965
0.585716203130972,2.08440644247226,0.1,1.007080078125,2.53161611385749
0.1,2.30733244766973,0.1,0.9765625,2.49902604217838
0.623821558828094,2.05179442931653,0.1,1.007080078125,2.5154221375833
0.357869766480081,2.17986216821979,0.1,1.03759765625,2.50969259977899
0.1,2.3072877094805,0.1,0.9765625,2.49708414665739
0.1,2.32132629206226,0.1,1.007080078125,2.51322736468693
0.1,2.3134487693374,0.1,1.03759765625,2.5050439760078
0.134756516507903,2.28383574450417,0.1,1.007080078125,2.49532085764957
0.783954901280144,1.96133865697183,0.1,1.129150390625,2.50779252473053
0.1,2.30825634783449,0.1,1.068115234375,2.5070562448538
0.1,2.3055660901851,0.1,0.946044921875,2.48892889337136
0.546411968180953,2.05495745616711,0.1,0.9765625,2.47863967902718
0.1,2.30131773211124,0.1,1.007080078125,2.4929314601222
0.1,2.30092395105453,0.1,1.03759765625,2.49226142614145
0.753360082206909,1.96204339202738,0.1,1.007080078125,2.48737330223582
0.177508901085277,2.28267469016336,0.1,1.03759765625,2.52033228563918
0.597421359408043,2.04891216359955,0.1,1.0528564453125,2.50369829372507
0.352208988092443,2.173989896186,0.1,1.007080078125,2.49830421146132
0.536782233598066,2.07228006653872,0.1,1.007080078125,2.48989029505536
0.429011993465219,2.14302107020657,0.1,0.91552734375,2.50462172086172
0.759743831339548,1.96591746119208,0.1,0.946044921875,2.49530564396678
0.314669791712313,2.19728142054529,0.1,0.91552734375,2.49995082178462
0.675975818275352,2.02764592800018,0.1,1.03759765625,2.52188794840066
0.302190398656586,2.20257924955541,0.1,1.007080078125,2.50257980925729
0.1,2.32119002885179,0.1,1.007080078125,2.51437762396634
0.784535226661159,1.95601995735456,0.1,0.9307861328125,2.49418055230667
0.1,2.3089118944966,0.1,0.91552734375,2.49377243264898
0.615489248934654,2.04416205403563,0.1,0.946044921875,2.49976377143742
0.399762886665613,2.15134805451172,0.1,1.007080078125,2.50240703264003
0.794864417686747,1.95503472514326,0.1,1.007080078125,2.49447468371549
0.1,2.31787665292775,0.1,1.0223388671875,2.50852274077196
0.1,2.30896727777799,0.1,1.129150390625,2.50312453316267
0.650908124180011,2.02400832548719,0.1,0.9613037109375,2.50254260054113
0.669239891041945,2.03214769865184,0.1,1.0986328125,2.52509494963176
0.1,2.30351672737492,0.1,1.007080078125,2.49024898303705
0.714574386184763,1.98824667989281,0.1,0.9307861328125,2.49115144482962
0.459520329799371,2.13220966981368,0.1,1.03759765625,2.51383857152587
0.1,2.29496218239206,0.1,1.007080078125,2.48533835878018
0.605691709965713,2.04541621597077,0.1,0.885009765625,2.49346725250575
0.1,2.31523505555649,0.1,0.9765625,2.49921366714977
0.117156259073468,2.29085709379408,0.1,0.9765625,2.49309312011313
0.1,2.3158895280655,0.1,1.03759765625,2.51284933203316
0.1,2.29980311470257,0.1,0.946044921875,2.49066989020493
0.1,2.32717784193914,0.1,0.946044921875,2.5159120283733
0.749309756958304,1.99672847572334,0.1,1.0528564453125,2.51462397143609
0.822496491834984,1.93943108312036,0.1,0.9765625,2.49799673297325
0.695832301423971,1.99498953947852,0.1,1.068115234375,2.49655753947832
0.348206341062776,2.18862949465774,0.1,1.007080078125,2.51147580661923
0.1,2.31698870282781,0.1,1.0986328125,2.51079718414162
0.1,2.30597212692302,0.1,1.068115234375,2.5001591899837
0.1,2.31285746247615,0.1,1.03759765625,2.50769329888239
0.16596086180646,2.25696157814521,0.1,1.007080078125,2.48506734875511
0.1,2.3162145402523,0.1,0.946044921875,2.50389504579429
0.5783956885205,2.05631016838427,0.1,0.91552734375,2.49393161823749
0.1,2.30395139411013,0.1,0.946044921875,2.49013350787138
0.48059078982964,2.11359731292751,0.1,0.8697509765625,2.49749303082572
0.357609696980167,2.15998114215215,0.1,1.007080078125,2.48679343873021
0.1,2.32753864022432,0.1,0.885009765625,2.51504617070564
0.1,2.32149825849501,0.1,1.03759765625,2.51114589062384
0.66125066084739,1.99512881177616,0.1,0.91552734375,2.47244747246635
0.781755817355888,1.96163930193665,0.1,0.9765625,2.50244095637373
0.482465943243396,2.08448890991116,0.1,0.9765625,2.47228497757681
0.1,2.30897256230456,0.1,1.129150390625,2.50669872911037
0.1,2.30598098578121,0.1,1.007080078125,2.49337266220771
