"gamma","lambda_0","theta","theta.hat","lambda.hat"
0.232481202927674,1.96166906031938,0.1,0.96893310546875,2.49127504576537
0.586449173477082,1.79002671184536,0.1,0.9918212890625,2.49203220505067
0.517173447183404,1.82816028071063,0.1,0.989913940429688,2.49920004900304
0.325308708441155,1.92386643764883,0.1,1.01852416992188,2.52406121690631
0.328314903391445,1.90611478259366,0.1,0.978469848632812,2.4817116491646
0.1,2.05099833614582,0.1,0.988006591796875,2.50905750440944
0.722222522726762,1.71472613276478,0.1,1.01852416992188,2.49668888530327
0.1,2.0506397079746,0.1,1.00898742675781,2.51181800991428
0.1,2.04484504905036,0.1,0.989913940429688,2.49989726002208
0.624030069101943,1.77451388255153,0.1,1.00326538085938,2.50560349847858
0.432185262366922,1.86265753009231,0.1,1.01470947265625,2.49333247420572
0.592752406432978,1.78679832830701,0.1,1.02043151855469,2.506130192705
0.1,2.04560876624391,0.1,0.99945068359375,2.50869568165385
0.36856132956452,1.90989985603361,0.1,0.997543334960938,2.51409074512905
0.680587991171171,1.74647906668434,0.1,1.00326538085938,2.50011838869284
0.700851133453546,1.72664044875984,0.1,0.9918212890625,2.49007914590569
0.1,2.03958579717639,0.1,1.01089477539062,2.50296315772528
0.1,2.03481757333678,0.1,0.982284545898438,2.47805434741818
0.1,2.0554954883728,0.1,0.980377197265625,2.51513949327813
0.642996955653623,1.76249203445644,0.1,0.995635986328125,2.49764701274369
0.716986442198137,1.71580507215403,0.1,0.995635986328125,2.49062234545013
0.1,2.0502197447854,0.1,1.01470947265625,2.52490945543876
0.1,2.03928560019706,0.1,0.98419189453125,2.50021912700838
0.1,2.02929159679247,0.1,1.01089477539062,2.48988376665468
0.1,2.0506581286819,0.1,1.00135803222656,2.51876685992711
0.640651242826839,1.75802516596474,0.1,0.995635986328125,2.49470151466544
0.460148535905412,1.84924788038819,0.1,1.02615356445312,2.50476206620799
0.631530125102596,1.76879484737168,0.1,0.978469848632812,2.47906890361475
0.1,2.04472897695645,0.1,0.9918212890625,2.4993188322654
0.155587092780143,2.01186548208439,0.1,0.988006591796875,2.50507368542489
0.1,2.04372944922106,0.1,1.02043151855469,2.51479963726927
0.1,2.04387981919634,0.1,0.98419189453125,2.49773379587547
0.1,2.04377627446082,0.1,0.989913940429688,2.49660766652299
0.1,2.0413051807841,0.1,0.9918212890625,2.50705229336437
0.1,2.0414348253665,0.1,1.007080078125,2.49380302293905
0.306033110896296,1.94458366469281,0.1,1.01661682128906,2.50697321342377
0.614133811175972,1.77574544402689,0.1,0.98419189453125,2.50218331680831
0.247132782877606,1.96794728465763,0.1,1.00135803222656,2.50834972126608
0.496826639328695,1.83015622577377,0.1,0.9918212890625,2.49982098703208
0.1,2.04301449869636,0.1,0.995635986328125,2.49279684422472
0.653954253130009,1.75910621074454,0.1,0.989913940429688,2.50910971344796
0.1,2.03201448726976,0.1,1.01470947265625,2.50087573969734
0.678470207720458,1.73338281852728,0.1,0.99945068359375,2.48510944859123
0.675135316591451,1.7525655042829,0.1,1.01470947265625,2.51721037299111
0.1,2.03386362122129,0.1,0.989913940429688,2.4941337354122
0.1,2.03779764473109,0.1,0.99945068359375,2.48409003466911
0.1,2.05293595331601,0.1,1.01089477539062,2.52435145861765
0.37840927858151,1.89202942839971,0.1,0.989913940429688,2.49479063796084
0.574761690650507,1.78658435820062,0.1,0.99945068359375,2.4903998869249
0.397807136021964,1.87666556769551,0.1,0.989913940429688,2.48239554404027
0.108728527573714,2.04563091400747,0.1,1.02043151855469,2.5257451905781
0.1,2.04896813216619,0.1,0.9918212890625,2.50578142031071
0.383182549114468,1.89222249495007,0.1,1.01089477539062,2.50013121902662
0.522049093276787,1.8161304547733,0.1,0.995635986328125,2.49527962675407
0.1,2.03454393198111,0.1,0.993728637695312,2.49416358848758
0.1,2.02966518010457,0.1,1.007080078125,2.49634077670012
0.410907010476057,1.90070784510541,0.1,0.989913940429688,2.51455576882452
0.578370654356382,1.78801934739179,0.1,0.986099243164062,2.48885848627816
0.128645803083793,2.02368763083998,0.1,1.00517272949219,2.50044279370793
0.700425588721743,1.73367467721881,0.1,0.99945068359375,2.50466004748686
0.497994565291959,1.82161580396809,0.1,0.99945068359375,2.47752830944128
0.7098419581057,1.72289403767065,0.1,0.995635986328125,2.500672125484
0.1,2.05110296219509,0.1,0.978469848632812,2.51702600772232
0.1,2.03581690080017,0.1,1.00326538085938,2.4799293421607
0.1,2.03497542798607,0.1,1.0223388671875,2.49968969987485
0.1,2.03654233044063,0.1,1.02424621582031,2.4957364542667
0.150094620139458,1.99934768934983,0.1,1.02806091308594,2.49030214475718
0.631278086850193,1.77089282402568,0.1,0.980377197265625,2.50216574666807
0.588469203478518,1.78004514356909,0.1,1.007080078125,2.48755944637234
0.1,2.04555966977519,0.1,0.986099243164062,2.50397194298097
0.426392123047714,1.882838697517,0.1,1.007080078125,2.50938212814241
0.767453820675114,1.68638349225144,0.1,0.989913940429688,2.4714769250132
0.1,2.04700443412025,0.1,0.9918212890625,2.49299181581999
0.1,2.03867738935644,0.1,0.9918212890625,2.50149365974104
0.1,2.0342498079032,0.1,0.98419189453125,2.48920064960108
0.509949300297443,1.82404662699922,0.1,0.993728637695312,2.49587299429835
0.449113484367136,1.8492131796348,0.1,0.995635986328125,2.49108671244886
0.558041582952775,1.82195759266601,0.1,1.01661682128906,2.53234892995592
0.1,2.04241361731198,0.1,0.995635986328125,2.49952575807515
0.270897391165139,1.959550978069,0.1,1.01661682128906,2.51268810493817
0.696174771845027,1.72964503075004,0.1,1.02615356445312,2.50268782175878
0.432250375918482,1.86584607107991,0.1,0.959396362304688,2.4888538972572
0.1,2.02399193573973,0.1,0.9918212890625,2.47633930481029
0.1,2.04002022859866,0.1,0.995635986328125,2.49178617547568
0.10205212427582,2.0235484603853,0.1,1.04141235351562,2.49230070090333
0.344627259535247,1.92591610838193,0.1,1.01470947265625,2.52030125769968
0.531885875596468,1.83328354991761,0.1,1.00898742675781,2.53464294262936
0.174028874082708,2.00355500628929,0.1,0.99945068359375,2.50724658723839
0.1,2.04404570557868,0.1,0.988006591796875,2.4983568581964
0.1,2.04431888021846,0.1,0.988006591796875,2.49772113028188
0.1,2.04204591703442,0.1,1.01470947265625,2.49817242912596
0.1,2.03674702269007,0.1,1.01852416992188,2.50426218343443
0.633729926806838,1.76567231416098,0.1,0.974655151367188,2.49878671744153
0.1,2.0317332910199,0.1,0.9918212890625,2.48212886563846
0.171571461343158,1.98547632963254,0.1,0.980377197265625,2.48023057488583
0.341712680656389,1.90053167529619,0.1,0.988006591796875,2.48533413388098
0.613310482566082,1.76627665229836,0.1,0.963211059570312,2.47926510943741
0.117377683463652,2.02107245801445,0.1,0.995635986328125,2.48622322561419
0.1,2.04783286912299,0.1,1.02996826171875,2.51375450393845
0.719273031566985,1.72607326772937,0.1,1.02043151855469,2.50641342082093
0.1,2.03794926763649,0.1,0.98419189453125,2.48810775633109
0.212631181881501,1.96907035211583,0.1,0.98419189453125,2.48569811224818
0.633143071813113,1.77856401374549,0.1,0.978469848632812,2.50784448605285
0.1,2.03713227853995,0.1,0.986099243164062,2.48458576995965
0.656460902118596,1.75181136873227,0.1,0.993728637695312,2.49272850243816
0.1,2.04038514617055,0.1,1.007080078125,2.49878265679882
0.1,2.02550919536283,0.1,0.98419189453125,2.48246209738353
0.66815009432036,1.73752570890574,0.1,0.98419189453125,2.47498074550913
0.515575768105896,1.8327645768367,0.1,1.00326538085938,2.51070386722577
0.548310366269226,1.80938164469428,0.1,1.02996826171875,2.50165729445417
0.489089119776991,1.84380124439273,0.1,1.00898742675781,2.50858447407193
0.1,2.04900514349529,0.1,0.99945068359375,2.51502112941491
0.613684852866094,1.77332060609484,0.1,0.978469848632812,2.49078870749008
0.1,2.03781499620371,0.1,0.98419189453125,2.49409478147478
0.1,2.04626361180437,0.1,1.01470947265625,2.51133502274404
0.477637379186256,1.84602688589148,0.1,1.007080078125,2.50416079904235
0.1,2.05132001256554,0.1,1.01470947265625,2.50844609175321
0.697206541827703,1.73773308555558,0.1,1.01852416992188,2.51552450607467
0.688536408813095,1.75488764399148,0.1,1.01089477539062,2.51542571153544
0.1,2.04400290770172,0.1,1.03187561035156,2.51559297083495
0.230812815009293,1.96681136316289,0.1,0.993728637695312,2.48395252971134
0.1,2.03595239563168,0.1,0.965118408203125,2.48580271911863
0.5683369592697,1.79841568217649,0.1,1.0223388671875,2.51059889865506
0.1,2.03039112787127,0.1,1.02996826171875,2.50246144079386
0.512193290491234,1.80869957881146,0.1,1.00135803222656,2.4782247947739
0.662987930937974,1.7500623197797,0.1,0.988006591796875,2.50325617837667
0.335769472245744,1.90639801591395,0.1,0.970840454101562,2.48286729569958
0.1,2.05926328313718,0.1,1.02996826171875,2.53630256486582
0.1,2.02946004197568,0.1,1.007080078125,2.48588428292649
0.636054288202169,1.75525350014882,0.1,0.99945068359375,2.48314376625764
0.224124584498033,1.97818226827238,0.1,0.974655151367188,2.49329521432557
0.1,2.05766893032835,0.1,1.00326538085938,2.51425678959931
0.593418727241008,1.78407769655941,0.1,0.986099243164062,2.4970425691866
0.739328380723573,1.71248972949021,0.1,1.04141235351562,2.50765136349401
0.1,2.05563032930198,0.1,1.01852416992188,2.53310131792546
0.1,2.04394364597983,0.1,0.995635986328125,2.49695848538881
0.1,2.04973961577959,0.1,0.98419189453125,2.50719000645788
0.280799808601627,1.93833279116997,0.1,0.988006591796875,2.48950922553552
0.1,2.03550352441527,0.1,1.00326538085938,2.4912313457835
0.1,2.03020238214596,0.1,0.9918212890625,2.48073096961421
0.35413476394437,1.89900684634364,0.1,1.01470947265625,2.5029343119322
0.187459587688536,1.99328249836612,0.1,1.00135803222656,2.49932290777265
0.1,2.0489400952445,0.1,1.007080078125,2.51419749451114
0.467813462423062,1.85533467732905,0.1,0.9918212890625,2.50208064539123
0.379927078799037,1.89067881276819,0.1,0.98419189453125,2.49891600060434
0.524220441324661,1.82246222068878,0.1,1.01470947265625,2.50663811155326
0.1,2.0468042616043,0.1,1.00326538085938,2.50924689554982
0.221012067105991,1.97694963905785,0.1,0.986099243164062,2.49447023274818
0.1,2.03418910186312,0.1,1.00517272949219,2.49559792701642
0.29340435573239,1.93907847493812,0.1,0.995635986328125,2.50278592765558
0.684444040218672,1.75173886479655,0.1,0.988006591796875,2.51086547757376
0.466308570632128,1.86235287415497,0.1,1.0223388671875,2.51958342708858
0.502891619051519,1.84026115164629,0.1,1.01089477539062,2.49701374273521
0.1,2.04064456326693,0.1,0.99945068359375,2.49848934903641
0.1,2.04334090038565,0.1,0.99945068359375,2.50906702908645
0.1,2.04229760105867,0.1,1.01470947265625,2.50404302739963
0.636431762083967,1.76307890823167,0.1,0.9918212890625,2.49647704331502
0.1,2.04154799494689,0.1,1.03759765625,2.51326480077013
0.1,2.03391330020676,0.1,1.01470947265625,2.48923715596898
0.735964764148203,1.72215590916408,0.1,0.9918212890625,2.50617052400226
0.604301368437729,1.77566107932684,0.1,1.02615356445312,2.49386549351356
0.783147702733238,1.69181337507073,0.1,0.9613037109375,2.48863892009169
0.116753190056503,2.01225498509175,0.1,0.993728637695312,2.46589997410784
0.655025405807303,1.74864484979817,0.1,1.02996826171875,2.49180025147335
0.1,2.03861976752086,0.1,0.970840454101562,2.47519137924741
0.1,2.0352441455232,0.1,0.9918212890625,2.4916648527402
0.1,2.05861975724303,0.1,0.989913940429688,2.52675193757017
0.390166218503535,1.8803881896282,0.1,0.995635986328125,2.48529864062534
0.1,2.05594331709963,0.1,1.00326538085938,2.51601889373768
0.400496213290297,1.86248831464956,0.1,0.995635986328125,2.47712884792465
0.1,2.05097193816612,0.1,1.00898742675781,2.52386988786949
0.650493585559064,1.77224253043396,0.1,1.00517272949219,2.52587183861693
0.393247654369073,1.89650446589076,0.1,1.02424621582031,2.52090992369147
0.620306246059317,1.7765218482056,0.1,1.01852416992188,2.50280792960276
0.21326853189049,1.97540472975094,0.1,1.0223388671875,2.50299449688301
0.488943070976252,1.84172288996754,0.1,0.9918212890625,2.49691969165859
0.128577949163995,2.01077488465615,0.1,1.007080078125,2.49125957274316
0.422828903829783,1.8844453844608,0.1,0.99945068359375,2.50380549053694
0.618809832184288,1.76367741370978,0.1,1.01089477539062,2.48573103846356
0.675161620356457,1.74427427873421,0.1,1.00517272949219,2.49764744028987
0.489311088164544,1.85006166356802,0.1,1.00326538085938,2.51821306201929
0.267815263897549,1.95979005499596,0.1,0.99945068359375,2.50695848183544
0.1,2.03767452367938,0.1,0.995635986328125,2.49983454363336
0.385599315958844,1.89520153089247,0.1,0.963211059570312,2.4945296105495
0.1,2.03912568421993,0.1,0.9918212890625,2.49876389389229
0.1,2.03931508566496,0.1,0.995635986328125,2.49964443518053
0.143846592545923,2.01166170095746,0.1,1.01470947265625,2.50040169859705
0.711213143993798,1.73335908532185,0.1,0.9918212890625,2.50533190293338
0.1,2.03452376548049,0.1,0.95367431640625,2.47932723287423
0.1,2.03988129025581,0.1,1.007080078125,2.50322726615021
0.603137244162748,1.77349855518613,0.1,0.988006591796875,2.49150645541395
0.487984069613305,1.84197741511046,0.1,1.00135803222656,2.50269630234417
0.64519486407161,1.76244532493776,0.1,0.997543334960938,2.4951935870581
0.1,2.04233882332055,0.1,0.98419189453125,2.49729336157555
0.683806419122977,1.74003670855839,0.1,0.98419189453125,2.49851617191524
0.1,2.04067465786753,0.1,0.9918212890625,2.49323866241855
0.526974766258895,1.8142128519774,0.1,0.9765625,2.49246782571004
0.1,2.04325023417833,0.1,0.99945068359375,2.50819116678565
0.597380105660132,1.78948773972615,0.1,0.972747802734375,2.49676009119973
0.674618542219084,1.73567114679424,0.1,0.99945068359375,2.48848669396503
0.1,2.04415712901436,0.1,0.9918212890625,2.50707276825729
0.345975641047643,1.90575282275151,0.1,1.00898742675781,2.48750547011321
0.1,2.04404654832975,0.1,0.978469848632812,2.5009980036368
0.668218181046434,1.74604639365623,0.1,1.01470947265625,2.51598401670226
0.1,2.02967830561425,0.1,1.01852416992188,2.49211612146835
0.1,2.02824077271006,0.1,1.00326538085938,2.48408043315161
0.502687247701384,1.82831834691518,0.1,0.995635986328125,2.489889286505
0.1,2.02875233719472,0.1,1.03759765625,2.49595568603005
0.439499384571879,1.86011915017274,0.1,0.974655151367188,2.4945892219576
0.558531516723384,1.81713736902089,0.1,0.99945068359375,2.5127359511472
0.1,2.03049236012267,0.1,0.997543334960938,2.4847521008311
0.667415894629054,1.74451366400169,0.1,0.995635986328125,2.49233005200648
0.1,2.03320984010376,0.1,1.007080078125,2.49587208734049
0.596766696018366,1.76462634797594,0.1,0.982284545898438,2.47212259647699
0.438351180274419,1.85756967011698,0.1,1.007080078125,2.49295036568098
0.760032917846856,1.70907684580082,0.1,0.995635986328125,2.49695672378336
0.510782872783886,1.81681501916185,0.1,0.989913940429688,2.48339898693761
0.694153602447346,1.74572148324619,0.1,0.989913940429688,2.5105882020167
0.567259496472783,1.80852549450019,0.1,1.01089477539062,2.52021902744442
0.1,2.04549173141309,0.1,1.01470947265625,2.50635834567586
0.1,2.04018947493584,0.1,1.007080078125,2.50442012043594
0.1,2.05293330679074,0.1,1.01089477539062,2.52546279680768
0.188677446607335,1.9774502482238,0.1,1.007080078125,2.47866798691565
0.1,2.03169368712643,0.1,0.978469848632812,2.48407941930868
0.63070829048937,1.75155969660833,0.1,0.99945068359375,2.47680016742651
0.322002350511485,1.92850849341708,0.1,0.986099243164062,2.50024534108279
0.1,2.04307254792537,0.1,0.988006591796875,2.50018741741028
0.353047123513237,1.88882370942868,0.1,1.00326538085938,2.47129163208256
0.20667205102018,1.9807498857928,0.1,0.98419189453125,2.49692336925991
0.1,2.02939105465649,0.1,1.00326538085938,2.47673439830589
0.1,2.0369180067378,0.1,0.99945068359375,2.49435440231816
0.1,2.04652627793805,0.1,0.95367431640625,2.4991069601067
0.557726770491532,1.80210677686304,0.1,1.01089477539062,2.49307369882643
0.1,2.02986533161395,0.1,0.9918212890625,2.48820305730549
0.1,2.03794737129159,0.1,1.00517272949219,2.50566930412982
0.650100706585499,1.75973559335135,0.1,1.0223388671875,2.51597211841279
0.533026032180292,1.81459910544219,0.1,0.993728637695312,2.51066121909201
0.285160903770401,1.9518527166826,0.1,0.965118408203125,2.5066120485279
0.475851456097477,1.84314851463039,0.1,0.99945068359375,2.49868210877828
0.1,2.03196486463116,0.1,0.995635986328125,2.49248571479517
0.1,2.03220722809946,0.1,0.978469848632812,2.47803331729199
0.1,2.040906259427,0.1,1.007080078125,2.50582253053323
0.1,2.04091817191834,0.1,0.9765625,2.48615571249291
0.115671390798134,2.03184170318954,0.1,0.989913940429688,2.49617558492282
0.741315632627271,1.72967928837768,0.1,0.995635986328125,2.5085607578666
0.195369209399168,1.98497144597808,0.1,0.98419189453125,2.4883730664344
0.539381859428363,1.81052853600497,0.1,0.988006591796875,2.4937086530815
0.162627136972657,2.01272725217361,0.1,0.9918212890625,2.5042789425346
0.1,2.0441218275591,0.1,0.98419189453125,2.49712596122289
0.1,2.05050704741182,0.1,0.988006591796875,2.50555952724063
0.1,2.04186237377399,0.1,0.988006591796875,2.49572846382832
0.1,2.03761120816455,0.1,0.99945068359375,2.50390150899615
0.1,2.045338404516,0.1,0.9918212890625,2.49594143218828
0.680383942371359,1.76263725110147,0.1,1.00326538085938,2.52765171689774
0.377486322354339,1.8909632695035,0.1,1.01280212402344,2.50375921741286
0.632699512050936,1.76870919182032,0.1,0.9918212890625,2.50410926104748
0.1,2.04209296273514,0.1,0.99945068359375,2.49891770036774
0.1,2.05042872894729,0.1,0.993728637695312,2.51767903626256
0.560581850145205,1.80969829827324,0.1,1.007080078125,2.50086299083159
0.1,2.04153705912982,0.1,0.9918212890625,2.49264078568085
0.712293572555879,1.73551768915954,0.1,0.9765625,2.50017891129936
0.221558799500489,1.97379997516794,0.1,0.997543334960938,2.49973602673617
0.1,2.04201846713534,0.1,0.980377197265625,2.48947099256101
0.1,2.03528228375756,0.1,0.99945068359375,2.48110951414665
0.1,2.04086600709268,0.1,0.99945068359375,2.50173916688672
0.1,2.03877151274793,0.1,1.007080078125,2.5058727438117
0.472612204249258,1.83026961695269,0.1,0.989913940429688,2.47851859563214
0.1,2.02775448631513,0.1,0.988006591796875,2.48363241365048
0.1,2.03492794552135,0.1,0.9765625,2.48766244952146
0.1,2.03122137039475,0.1,1.02615356445312,2.48646263444295
0.1,2.04247645662099,0.1,1.01470947265625,2.50786205770592
0.1,2.03522880251014,0.1,0.988006591796875,2.48164768613798
0.687784000235321,1.74809878068461,0.1,0.9918212890625,2.49829845826261
0.611325780843307,1.77894839762361,0.1,0.995635986328125,2.49680705296474
0.1,2.03654211624781,0.1,1.007080078125,2.4978929388832
0.216616363430728,1.97731772175049,0.1,1.00898742675781,2.50236694838052
0.1,2.03293944100123,0.1,1.0223388671875,2.49964630941836
0.199409689568365,1.9842282789874,0.1,0.995635986328125,2.4966721746221
0.616143542567384,1.76973403250448,0.1,1.007080078125,2.48867851270258
0.128216940450946,2.01243289154745,0.1,1.05094909667969,2.49961147212486
0.1,2.02898475484314,0.1,0.96893310546875,2.48037204508845
0.758111588181248,1.71578015348968,0.1,1.02996826171875,2.51233705173446
0.31912398709611,1.93275188077995,0.1,0.995635986328125,2.50450002664713
0.603044534646552,1.78396171610403,0.1,1.00135803222656,2.50986097728226
0.1,2.04212362361609,0.1,0.989913940429688,2.49896290641958
0.422990372368012,1.85349074164565,0.1,1.00135803222656,2.47542410515324
0.447481353581723,1.86947864381752,0.1,1.0223388671875,2.52411351974825
0.1,2.04163632986452,0.1,0.9918212890625,2.50254476756037
0.692325752331708,1.74231591031205,0.1,1.03759765625,2.52202765660923
0.1,2.0417991362828,0.1,1.00135803222656,2.50919353485007
