"gamma","lambda_0","theta","...4"
1.03947368421053,1.92105263157895,0.5,0.951294706073864
1.11842105263158,1.92105263157895,0.5,0.960924158673096
1.19736842105263,1.92105263157895,0.5,0.970853137950526
1.27631578947368,1.92105263157895,0.5,0.98106882166843
1.35526315789474,1.92105263157895,0.5,0.991559224333763
1.43421052631579,1.92105263157895,0.5,1.00231312439669
1.51315789473684,1.92105263157895,0.5,1.01331999930673
1.59210526315789,1.92105263157895,0.5,1.02456996742053
1.67105263157895,1.92105263157895,0.5,1.03605373590355
1.75,1.92105263157895,0.5,1.04776255389161
0.25,2.07894736842105,0.5,0.898238514652585
0.328947368421053,2.07894736842105,0.5,0.905205051594247
0.407894736842105,2.07894736842105,0.5,0.912605399813586
0.486842105263158,2.07894736842105,0.5,0.920416617699486
0.56578947368421,2.07894736842105,0.5,0.928617611160373
0.644736842105263,2.07894736842105,0.5,0.937188935883798
0.723684210526316,2.07894736842105,0.5,0.946112625746949
0.802631578947368,2.07894736842105,0.5,0.955372043293429
0.881578947368421,2.07894736842105,0.5,0.964951748922472
0.960526315789474,2.07894736842105,0.5,0.974837386021111
1.03947368421053,2.07894736842105,0.5,0.985015579739916
1.11842105263158,2.07894736842105,0.5,0.995473847493609
1.19736842105263,2.07894736842105,0.5,1.00620051957763
1.27631578947368,2.07894736842105,0.5,1.01718466854546
1.35526315789474,2.07894736842105,0.5,1.02841604620026
1.43421052631579,2.07894736842105,0.5,1.03988502722671
1.51315789473684,2.07894736842105,0.5,1.05158255863268
1.59210526315789,2.07894736842105,0.5,1.06350011428953
1.67105263157895,2.07894736842105,0.5,1.07562965396038
1.75,2.07894736842105,0.5,1.08796358628981
0.25,2.23684210526316,0.5,0.926541092231514
0.328947368421053,2.23684210526316,0.5,0.934637410204148
0.407894736842105,2.23684210526316,0.5,0.943114596294966
0.486842105263158,2.23684210526316,0.5,0.951953708047284
0.56578947368421,2.23684210526316,0.5,0.961137240365424
0.644736842105263,2.23684210526316,0.5,0.970648980304856
0.723684210526316,2.23684210526316,0.5,0.980473880018369
0.802631578947368,2.23684210526316,0.5,0.990597945172985
0.881578947368421,2.23684210526316,0.5,1.00100813660793
0.960526315789474,2.23684210526316,0.5,1.01169228337287
1.03947368421053,2.23684210526316,0.5,1.02263900558587
1.11842105263158,2.23684210526316,0.5,1.03383764579669
1.19736842105263,2.23684210526316,0.5,1.04527820774292
1.27631578947368,2.23684210526316,0.5,1.0569513015542
1.35526315789474,2.23684210526316,0.5,1.06884809459856
1.43421052631579,2.23684210526316,0.5,1.0809602672808
1.51315789473684,2.23684210526316,0.5,1.09327997320035
1.59210526315789,2.23684210526316,0.5,1.10579980315734
1.67105263157895,2.23684210526316,0.5,1.11851275256515
1.75,2.23684210526316,0.5,1.13141219188579
0.25,2.39473684210526,0.5,0.959332639205852
0.328947368421053,2.39473684210526,0.5,0.96842184184312
0.407894736842105,2.39473684210526,0.5,0.977848107413166
0.486842105263158,2.39473684210526,0.5,0.987595614104395
0.56578947368421,2.39473684210526,0.5,0.997649675125325
0.644736842105263,2.39473684210526,0.5,1.00799663012974
0.723684210526316,2.39473684210526,0.5,1.018623749515
0.802631578947368,2.39473684210526,0.5,1.02951914978553
0.881578947368421,2.39473684210526,0.5,1.04067171846518
0.960526315789474,2.39473684210526,0.5,1.05207104728114
1.03947368421053,2.39473684210526,0.5,1.06370737253822
1.11842105263158,2.39473684210526,0.5,1.07557152176526
1.19736842105263,2.39473684210526,0.5,1.08765486585023
1.27631578947368,2.39473684210526,0.5,1.09994927599312
1.35526315789474,2.39473684210526,0.5,1.11244708490056
1.43421052631579,2.39473684210526,0.5,1.12514105172513
1.51315789473684,2.39473684210526,0.5,1.13802433031962
1.59210526315789,2.39473684210526,0.5,1.15109044043344
1.67105263157895,2.39473684210526,0.5,1.16433324152661
1.75,2.39473684210526,0.5,1.17774690891821
0.25,2.55263157894737,0.5,0.996065598817694
0.328947368421053,2.55263157894737,0.5,1.00603426866245
0.407894736842105,2.55263157894737,0.5,1.01630334499043
0.486842105263158,2.55263157894737,0.5,1.02685947681303
0.56578947368421,2.55263157894737,0.5,1.0376902213319
0.644736842105263,2.55263157894737,0.5,1.04878396144405
0.723684210526316,2.55263157894737,0.5,1.06012983254692
0.802631578947368,2.55263157894737,0.5,1.07171765739989
0.881578947368421,2.55263157894737,0.5,1.08353788799006
0.960526315789474,2.55263157894737,0.5,1.09558155350816
1.03947368421053,2.55263157894737,0.5,1.107840213672
1.11842105263158,2.55263157894737,0.5,1.12030591674421
1.19736842105263,2.55263157894737,0.5,1.13297116168326
1.27631578947368,2.55263157894737,0.5,1.14582886394376
1.35526315789474,2.55263157894737,0.5,1.15887232450771
1.43421052631579,2.55263157894737,0.5,1.17209520178317
1.51315789473684,2.55263157894737,0.5,1.18549148605474
1.59210526315789,2.55263157894737,0.5,1.19905547620956
1.67105263157895,2.55263157894737,0.5,1.2127817584977
1.75,2.55263157894737,0.5,1.22666518711496
0.25,2.71052631578947,0.5,1.03628696382869
0.328947368421053,2.71052631578947,0.5,1.04704007990733
0.407894736842105,2.71052631578947,0.5,1.05806261904137
0.486842105263158,2.71052631578947,0.5,1.06934321202489
0.56578947368421,2.71052631578947,0.5,1.080871224972
0.644736842105263,2.71052631578947,0.5,1.09263669573121
0.723684210526316,2.71052631578947,0.5,1.10463027713211
0.802631578947368,2.71052631578947,0.5,1.1168431861925
0.881578947368421,2.71052631578947,0.5,1.12926715854246
0.960526315789474,2.71052631578947,0.5,1.14189440742862
1.03947368421053,2.71052631578947,0.5,1.15471758675133
1.11842105263158,2.71052631578947,0.5,1.16772975766306
1.19736842105263,2.71052631578947,0.5,1.18092435831959
1.27631578947368,2.71052631578947,0.5,1.1942951764301
1.35526315789474,2.71052631578947,0.5,1.20783632429758
1.43421052631579,2.71052631578947,0.5,1.22154221608067
1.51315789473684,2.71052631578947,0.5,1.23540754704134
1.59210526315789,2.71052631578947,0.5,1.24942727457174
1.67105263157895,2.71052631578947,0.5,1.26359660081842
1.75,2.71052631578947,0.5,1.27791095674364
0.25,2.86842105263158,0.5,1.07961766878965
0.328947368421053,2.86842105263158,0.5,1.09107482967316
0.407894736842105,2.86842105263158,0.5,1.10277498969967
0.486842105263158,2.86842105263158,0.5,1.11470838769838
0.56578947368421,2.86842105263158,0.5,1.12686586420584
0.644736842105263,2.86842105263158,0.5,1.13923881181782
0.723684210526316,2.86842105263158,0.5,1.15181913063698
0.802631578947368,2.86842105263158,0.5,1.1645991881946
0.881578947368421,2.86842105263158,0.5,1.17757178331222
0.960526315789474,2.86842105263158,0.5,1.19073011344246
1.03947368421053,2.86842105263158,0.5,1.2040677450904
1.11842105263158,2.86842105263158,0.5,1.21757858696977
1.19736842105263,2.86842105263158,0.5,1.23125686559271
1.27631578947368,2.86842105263158,0.5,1.24509710303043
1.35526315789474,2.86842105263158,0.5,1.25909409661466
1.43421052631579,2.86842105263158,0.5,1.27324290037814
1.51315789473684,2.86842105263158,0.5,1.28753880805639
1.59210526315789,2.86842105263158,0.5,1.30197733749422
1.67105263157895,2.86842105263158,0.5,1.31655421631859
1.75,2.86842105263158,0.5,1.33126536875491
0.25,3.02631578947368,0.5,1.12573731225574
0.328947368421053,3.02631578947368,0.5,1.13782988163917
0.407894736842105,3.02631578947368,0.5,1.1501427327516
0.486842105263158,3.02631578947368,0.5,1.16266742285286
0.56578947368421,3.02631578947368,0.5,1.17539600632303
0.644736842105263,3.02631578947368,0.5,1.18832099544058
0.723684210526316,3.02631578947368,0.5,1.20143532501371
0.802631578947368,3.02631578947368,0.5,1.21473232041438
0.881578947368421,3.02631578947368,0.5,1.22820566862564
0.960526315789474,3.02631578947368,0.5,1.24184939196387
1.03947368421053,3.02631578947368,0.5,1.25565782418178
1.11842105263158,3.02631578947368,0.5,1.26962558869508
1.19736842105263,3.02631578947368,0.5,1.28374757870809
1.27631578947368,3.02631578947368,0.5,1.29801893904067
1.35526315789474,3.02631578947368,0.5,1.31243504948299
1.43421052631579,3.02631578947368,0.5,1.32699150952484
1.51315789473684,3.02631578947368,0.5,1.34168412432411
1.59210526315789,3.02631578947368,0.5,1.35650889179446
1.67105263157895,3.02631578947368,0.5,1.37146199070559
1.75,3.02631578947368,0.5,1.38653976970136
0.25,3.18421052631579,0.5,1.17437263459439
0.328947368421053,3.18421052631579,0.5,1.18704155145641
0.407894736842105,3.18421052631579,0.5,1.19991107672977
0.486842105263158,3.18421052631579,0.5,1.21297385889014
0.56578947368421,3.18421052631579,0.5,1.22622296072122
0.644736842105263,3.18421052631579,0.5,1.23965182799819
0.723684210526316,3.18421052631579,0.5,1.25325426112133
0.802631578947368,3.18421052631579,0.5,1.2670243893688
0.881578947368421,3.18421052631579,0.5,1.28095664748052
0.960526315789474,3.18421052631579,0.5,1.29504575432176
1.03947368421053,3.18421052631579,0.5,1.30928669340616
1.11842105263158,3.18421052631579,0.5,1.32367469508521
1.19736842105263,3.18421052631579,0.5,1.33820522023384
1.27631578947368,3.18421052631579,0.5,1.35287394528253
1.35526315789474,3.18421052631579,0.5,1.36767674846311
1.43421052631579,3.18421052631579,0.5,1.38260969715088
1.51315789473684,3.18421052631579,0.5,1.39766903619879
1.59210526315789,3.18421052631579,0.5,1.41285117717069
1.67105263157895,3.18421052631579,0.5,1.42815268839107
1.75,3.18421052631579,0.5,1.44357028573722
0.25,3.3421052631579,0.5,1.22528869455306
0.328947368421053,3.3421052631579,0.5,1.23848277039166
0.407894736842105,3.3421052631579,0.5,1.25186030469534
0.486842105263158,3.3421052631579,0.5,1.26541485686738
0.56578947368421,3.3421052631579,0.5,1.27914033435958
0.644736842105263,3.3421052631579,0.5,1.29303096742347
0.723684210526316,3.3421052631579,0.5,1.30708128614631
0.802631578947368,3.3421052631579,0.5,1.3212860995252
0.881578947368421,3.3421052631579,0.5,1.33564047636393
0.960526315789474,3.3421052631579,0.5,1.35013972780305
1.03947368421053,3.3421052631579,0.5,1.36477939131685
1.11842105263158,3.3421052631579,0.5,1.37955521603003
1.19736842105263,3.3421052631579,0.5,1.39446314922443
1.27631578947368,3.3421052631579,0.5,1.40949932392057
1.35526315789474,3.3421052631579,0.5,1.42466004743175
1.43421052631579,3.3421052631579,0.5,1.4399417907999
1.51315789473684,3.3421052631579,0.5,1.45534117903188
1.59210526315789,3.3421052631579,0.5,1.47085498206386
1.67105263157895,3.3421052631579,0.5,1.4864801063889
1.75,3.3421052631579,0.5,1.50221358728951
0.25,3.5,0.5,1.27828201942936
0.328947368421053,3.5,0.5,1.2919565980487
0.407894736842105,3.5,0.5,1.30579959463212
0.486842105263158,3.5,0.5,1.31980533497978
0.56578947368421,3.5,0.5,1.33396843941619
0.644736842105263,3.5,0.5,1.34828380225141
0.723684210526316,3.5,0.5,1.3627465730301
0.802631578947368,3.5,0.5,1.3773521393829
0.881578947368421,3.5,0.5,1.39209611131665
0.960526315789474,3.5,0.5,1.40697430679969
1.03947368421053,3.5,0.5,1.42198273851445
1.11842105263158,3.5,0.5,1.43711760166487
1.19736842105263,3.5,0.5,1.45237526273799
1.27631578947368,3.5,0.5,1.4677522491308
1.35526315789474,3.5,0.5,1.48324523956265
1.43421052631579,3.5,0.5,1.49885105520211
1.51315789473684,3.5,0.5,1.51456665144476
1.59210526315789,3.5,0.5,1.53038911028466
1.67105263157895,3.5,0.5,1.54631563322847
1.75,3.5,0.5,1.56234353470581
0.25,0.5,0.75,1.29045895434302
0.328947368421053,0.5,0.75,1.25429120751506
0.407894736842105,0.5,0.75,1.22221912637402
0.486842105263158,0.5,0.75,1.19365022293739
0.56578947368421,0.5,0.75,1.16811566967207
0.644736842105263,0.5,0.75,1.14523757297955
0.723684210526316,0.5,0.75,1.12470650936581
0.802631578947368,0.5,0.75,1.10626566416869
0.881578947368421,0.5,0.75,1.08969935757092
0.960526315789474,0.5,0.75,1.07482456807684
1.03947368421053,0.5,0.75,1.06148455404413
1.11842105263158,0.5,0.75,1.04954397526877
1.19736842105263,0.5,0.75,1.03888510743838
1.27631578947368,0.5,0.75,1.02940486627436
1.35526315789474,0.5,0.75,1.02101244066725
1.43421052631579,0.5,0.75,1.01362739012985
1.51315789473684,0.5,0.75,1.0071781006605
1.59210526315789,0.5,0.75,1.00160052039777
1.67105263157895,0.5,0.75,0.996837115955828
1.75,0.5,0.75,0.992836004474841
0.25,0.657894736842105,0.75,1.14396040077217
0.328947368421053,0.657894736842105,0.75,1.11819293202982
0.407894736842105,0.657894736842105,0.75,1.09522826173124
0.486842105263158,0.657894736842105,0.75,1.07472113833316
0.56578947368421,0.657894736842105,0.75,1.05638843513642
0.644736842105263,0.657894736842105,0.75,1.03999482774834
0.723684210526316,0.657894736842105,0.75,1.02534241921777
0.802631578947368,0.657894736842105,0.75,1.01226306568967
0.881578947368421,0.657894736842105,0.75,1.00061259454226
0.960526315789474,0.657894736842105,0.75,0.990266377149634
1.03947368421053,0.657894736842105,0.75,0.981115889642102
1.11842105263158,0.657894736842105,0.75,0.973066006426432
1.19736842105263,0.657894736842105,0.75,0.966032845393121
1.27631578947368,0.657894736842105,0.75,0.959942034155924
1.35526315789474,0.657894736842105,0.75,0.954727301591485
1.43421052631579,0.657894736842105,0.75,0.950329323550685
1.51315789473684,0.657894736842105,0.75,0.946694769216998
1.59210526315789,0.657894736842105,0.75,0.943775507361419
1.67105263157895,0.657894736842105,0.75,0.941527941134317
1.75,0.657894736842105,0.75,0.93991244702093
0.25,0.81578947368421,0.75,1.04043952402626
0.328947368421053,0.81578947368421,0.75,1.02182585686435
0.407894736842105,0.81578947368421,0.75,1.00525237580143
0.486842105263158,0.81578947368421,0.75,0.990500192264782
0.56578947368421,0.81578947368421,0.75,0.977385042313441
0.644736842105263,0.81578947368421,0.75,0.965750213572081
0.723684210526316,0.81578947368421,0.75,0.955461211575667
0.802631578947368,0.81578947368421,0.75,0.946401672216012
0.881578947368421,0.81578947368421,0.75,0.938470183765242
0.960526315789474,0.81578947368421,0.75,0.93157778401878
1.03947368421053,0.81578947368421,0.75,0.925645966106604
1.11842105263158,0.81578947368421,0.75,0.92060507278412
1.19736842105263,0.81578947368421,0.75,0.916392991079705
1.27631578947368,0.81578947368421,0.75,0.912954081781265
1.35526315789474,0.81578947368421,0.75,0.910238294427959
1.43421052631579,0.81578947368421,0.75,0.908200430224312
1.51315789473684,0.81578947368421,0.75,0.906799523937538
1.59210526315789,0.81578947368421,0.75,0.905998322272967
1.67105263157895,0.81578947368421,0.75,0.905762841065036
1.75,0.81578947368421,0.75,0.90606198730332
0.25,0.973684210526316,0.75,0.966137632266658
0.328947368421053,0.973684210526316,0.75,0.952752972939961
0.407894736842105,0.973684210526316,0.75,0.940920432259673
0.486842105263158,0.973684210526316,0.75,0.930492491030916
0.56578947368421,0.973684210526316,0.75,0.921342451111642
0.644736842105263,0.973684210526316,0.75,0.913360616619418
0.723684210526316,0.973684210526316,0.75,0.906451322997388
0.802631578947368,0.973684210526316,0.75,0.900530595767168
0.881578947368421,0.973684210526316,0.75,0.89552428399275
0.960526315789474,0.973684210526316,0.75,0.891366556492367
1.03947368421053,0.973684210526316,0.75,0.88799867866353
1.11842105263158,0.973684210526316,0.75,0.885368008824846
1.19736842105263,0.973684210526316,0.75,0.883427168047252
1.27631578947368,0.973684210526316,0.75,0.882133348394158
1.35526315789474,0.973684210526316,0.75,0.88144773254546
1.43421052631579,0.973684210526316,0.75,0.881335003779557
1.51315789473684,0.973684210526316,0.75,0.881762929804388
1.59210526315789,0.973684210526316,0.75,0.882702007364584
1.67105263157895,0.973684210526316,0.75,0.884125157190341
1.75,0.973684210526316,0.75,0.886007460897891
0.25,1.13157894736842,0.75,0.913032470658515
0.328947368421053,1.13157894736842,0.75,0.90363937411284
0.407894736842105,1.13157894736842,0.75,0.895467001432917
0.486842105263158,1.13157894736842,0.75,0.888411205824211
0.56578947368421,1.13157894736842,0.75,0.882381111370139
0.644736842105263,1.13157894736842,0.75,0.877296904443586
0.723684210526316,1.13157894736842,0.75,0.873088072079125
0.802631578947368,1.13157894736842,0.75,0.869691982041269
0.881578947368421,1.13157894736842,0.75,0.867052727335577
0.960526315789474,1.13157894736842,0.75,0.865120177674123
1.03947368421053,1.13157894736842,0.75,0.863849194568963
1.11842105263158,1.13157894736842,0.75,0.863198977019049
1.19736842105263,1.13157894736842,0.75,0.863132512332227
1.27631578947368,1.13157894736842,0.75,0.863616112268068
1.35526315789474,1.13157894736842,0.75,0.8646190189385
1.43421052631579,1.13157894736842,0.75,0.866113068137982
1.51315789473684,1.13157894736842,0.75,0.868072400260009
1.59210526315789,1.13157894736842,0.75,0.870473210882475
1.67105263157895,1.13157894736842,0.75,0.873293534609358
1.75,1.13157894736842,0.75,0.876513056941302
0.25,1.28947368421053,0.75,0.87602311875389
0.328947368421053,1.28947368421053,0.75,0.869778098145951
0.407894736842105,1.28947368421053,0.75,0.864518421357351
0.486842105263158,1.28947368421053,0.75,0.860167824341303
0.56578947368421,1.28947368421053,0.75,0.85665890067829
0.644736842105263,1.28947368421053,0.75,0.853931752341636
0.723684210526316,1.28947368421053,0.75,0.851932891325196
0.802631578947368,1.28947368421053,0.75,0.85061433766559
0.881578947368421,1.28947368421053,0.75,0.849932872796116
0.960526315789474,1.28947368421053,0.75,0.849849416913635
1.03947368421053,1.28947368421053,0.75,0.850328506215032
1.11842105263158,1.28947368421053,0.75,0.851337851206772
1.19736842105263,1.28947368421053,0.75,0.852847961319556
